"perm_score","actual_score","actual_score_rank","pos_perm_coef","neg_perm_coef"
-0.30990263395053863,-2.5079051126694556,96,0.8281564867679814,-0.6811995878121313
-0.32358178462648873,-2.5079051126694556,96,0.7100605364961889,-0.5979793171777622
-0.3257332356886608,-2.5079051126694556,96,0.6877355450465151,-0.5876049069312408
-0.3330475435484349,-2.5079051126694556,96,0.6785107736051073,-0.5840245887788742
-0.4133075886193586,-2.5079051126694556,96,0.6755747618354924,-0.5725448329675027
-0.49243038108129056,-2.5079051126694556,96,0.6709990597297336,-0.5659198439384264
-0.5499086370929003,-2.5079051126694556,96,0.6550244978941046,-0.5650599642712905
-0.5536736737386557,-2.5079051126694556,96,0.6491250351064447,-0.5646760993989425
-0.5716052256021062,-2.5079051126694556,96,0.6313164674321106,-0.5562653954334734
-0.5979021034986972,-2.5079051126694556,96,0.6261666736066377,-0.5489562640196092
-0.6034330777627802,-2.5079051126694556,96,0.6147573195375734,-0.548711646008539
-0.7150720124986606,-2.5079051126694556,96,0.6146861654438117,-0.5479132760881016
-0.7688741416279421,-2.5079051126694556,96,0.6063033808896232,-0.5478532135676866
-0.7792510608786067,-2.5079051126694556,96,0.6055051322538922,-0.5432359288689242
-0.7822513444497594,-2.5079051126694556,96,0.6021256608144495,-0.541213596285578
-0.8058419972062042,-2.5079051126694556,96,0.6016569357761057,-0.5339002531007445
-0.8062526086609552,-2.5079051126694556,96,0.5976227654537695,-0.5337346432670108
-0.8194594022355258,-2.5079051126694556,96,0.5971052783787226,-0.5278324847600336
-0.8255802619092053,-2.5079051126694556,96,0.5912738618711387,-0.520106108316255
-0.8386905988319121,-2.5079051126694556,96,0.5838187952703029,-0.5150866719398222
-0.889172282253582,-2.5079051126694556,96,0.5827205423150889,-0.5125509598593193
-0.8950366147272448,-2.5079051126694556,96,0.5806028309127468,-0.5109311948993409
-0.9133900817585682,-2.5079051126694556,96,0.5760006694236445,-0.5044649093020778
-0.916188178506692,-2.5079051126694556,96,0.5725759617570769,-0.5038151115780709
-0.9179426836229346,-2.5079051126694556,96,0.571764168829081,-0.5015038645100306
-0.9212145484384048,-2.5079051126694556,96,0.5692015487922132,-0.5005389366595338
-0.9350330535101128,-2.5079051126694556,96,0.5661979760970864,-0.49906068368435635
-0.9589946950014213,-2.5079051126694556,96,0.5643496836264543,-0.4973518471836981
-0.9650500126107603,-2.5079051126694556,96,0.5594972495563975,-0.4949018758100303
-0.966284189939225,-2.5079051126694556,96,0.5593754155702086,-0.49285068580094754
-0.969504714972101,-2.5079051126694556,96,0.5585845916033438,-0.48448773495398606
-0.9928136517698108,-2.5079051126694556,96,0.5579741072293128,-0.48372449321874683
-0.9957907926051114,-2.5079051126694556,96,0.5577672150843574,-0.48152494073804786
-1.0068453161458493,-2.5079051126694556,96,0.5568025631901591,-0.4811295571644471
-1.019155705107693,-2.5079051126694556,96,0.5539069724502174,-0.47659609207966297
-1.0370307992197159,-2.5079051126694556,96,0.5531906754464154,-0.47574468129331166
