"perm_score","actual_score","actual_score_rank","pos_perm_coef","neg_perm_coef"
-0.035051741225514875,-0.676883913746122,34,0.8902793913101993,-0.8602493315782541
-0.0691993235155618,-0.676883913746122,34,0.7943310806305812,-0.8231686560355136
-0.17347624208593931,-0.676883913746122,34,0.7414133037370596,-0.8026104668995017
-0.17934423544484374,-0.676883913746122,34,0.7358753719017962,-0.7876053816422612
-0.18803076077806338,-0.676883913746122,34,0.7276014084775667,-0.7559041467523112
-0.20166241577750973,-0.676883913746122,34,0.7109042702366765,-0.7112871025685017
-0.2926423887279209,-0.676883913746122,34,0.6973802669320641,-0.7055407306984357
-0.29578444453581887,-0.676883913746122,34,0.6787645871792767,-0.6968394948408811
-0.29613971355572705,-0.676883913746122,34,0.677927510038731,-0.6949705160756056
-0.29620462534019354,-0.676883913746122,34,0.6752932219077764,-0.6906927140183657
-0.30147882743794224,-0.676883913746122,34,0.6671430235797235,-0.6757003108086514
-0.3077832077629333,-0.676883913746122,34,0.6618947595305359,-0.6724999962659057
-0.3712806838882111,-0.676883913746122,34,0.657520595955779,-0.6633878915475537
-0.37633398147852076,-0.676883913746122,34,0.649101693264574,-0.6561768576936603
-0.3812172347350383,-0.676883913746122,34,0.6391858682005378,-0.6552936730408552
-0.3979684947627809,-0.676883913746122,34,0.6371301211925203,-0.6540749332888894
-0.41001858892703963,-0.676883913746122,34,0.6333107409669736,-0.6514927491914566
-0.455264617727372,-0.676883913746122,34,0.6325857115336678,-0.6509037197918236
-0.5011130070356269,-0.676883913746122,34,0.6237090421507152,-0.6431832864584726
-0.5025677243858644,-0.676883913746122,34,0.622085340855166,-0.6358552852519013
-0.5075486159187045,-0.676883913746122,34,0.6153984703450798,-0.6311486849323733
-0.5541813552359708,-0.676883913746122,34,0.6152782211754114,-0.6310351411105083
-0.5685793683954015,-0.676883913746122,34,0.6149019941734796,-0.628693587302022
-0.569161680499243,-0.676883913746122,34,0.6140177065200145,-0.6262222626803787
-0.5729983136960135,-0.676883913746122,34,0.6094872975576651,-0.6255590140157624
-0.5762125870507132,-0.676883913746122,34,0.6064477400945036,-0.6232580965764457
-0.5805688255660263,-0.676883913746122,34,0.6020911498542436,-0.6158254945754086
-0.5856771101270641,-0.676883913746122,34,0.5919811782452545,-0.6156932161307674
-0.5958753021488707,-0.676883913746122,34,0.5892045329332748,-0.6143814447391371
-0.6233196574913991,-0.676883913746122,34,0.5846435853701065,-0.6016366140778913
-0.6293026477372462,-0.676883913746122,34,0.5831601767953652,-0.6016104690302877
-0.6457943901191797,-0.676883913746122,34,0.5783382580504749,-0.5991845261384535
-0.6485709476472915,-0.676883913746122,34,0.5769823931974112,-0.5952382229516326
-0.7012722004727593,-0.676883913746122,34,0.5705884237512702,-0.5940213024586953
-0.7040006193512681,-0.676883913746122,34,0.5701144360989296,-0.5907067995211865
-0.7080032064324029,-0.676883913746122,34,0.5659663274942284,-0.5902228317223798
-0.7174804191155872,-0.676883913746122,34,0.5618416016839752,-0.5891496136976563
-0.7333590038795692,-0.676883913746122,34,0.56087834497248,-0.5875396192011425
-0.7478284892979883,-0.676883913746122,34,0.5596987079815249,-0.5852570471937112
-0.7873186821043795,-0.676883913746122,34,0.5586105480716353,-0.5795941513069346
-0.7897521546696802,-0.676883913746122,34,0.5524269166015846,-0.5786774937006163
-0.8148638592698321,-0.676883913746122,34,0.5489452521211814,-0.5745979308828018
-0.8411404399417647,-0.676883913746122,34,0.5487655126246404,-0.5739102145996517
-0.8464408951572241,-0.676883913746122,34,0.5486789934310348,-0.569444096292099
-0.8493670484148678,-0.676883913746122,34,0.5480887622087186,-0.5683948484925041
-0.8539762570059918,-0.676883913746122,34,0.5449971668327738,-0.5671884716648627
-0.8755379347192176,-0.676883913746122,34,0.5414501209978227,-0.5617808041417253
-0.8776570246392755,-0.676883913746122,34,0.540538818660392,-0.5583355134671928
-0.8854827910493742,-0.676883913746122,34,0.5393315930869176,-0.5564550450354245
-0.899718382412061,-0.676883913746122,34,0.5384490973070456,-0.5529649603962306
-0.9160192669249375,-0.676883913746122,34,0.5365632970000739,-0.5508992000191424
-0.9275583989549393,-0.676883913746122,34,0.5360880048819293,-0.5497115562436177
-0.9441897910136763,-0.676883913746122,34,0.535691208290542,-0.5483538247118999
-0.9552797608517807,-0.676883913746122,34,0.5343610962784994,-0.5476105606468501
-0.9632116316083874,-0.676883913746122,34,0.5343184592206481,-0.5469191307161559
-0.96595975482618,-0.676883913746122,34,0.5304072134660789,-0.546517371643149
-0.9681879944556558,-0.676883913746122,34,0.5216820835433676,-0.5429016701343115
-0.9795364061480848,-0.676883913746122,34,0.5201658257561356,-0.542659981005599
-0.9844151645632726,-0.676883913746122,34,0.5191663764811397,-0.5421050351669786
-0.9967714054766944,-0.676883913746122,34,0.5186643918860433,-0.5418774665676195
-1.0275683480739533,-0.676883913746122,34,0.504379536418473,-0.5413808021380541
