"conn","conn_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x30_66","AG_L -- dorsal_ACC_L","-0.018159913772373183","0.00598965108554716",1.0,"1.0",0.0,"0.0",0.0,"0.0",-95.87651903719166
"x62_74","subcallosal_ACC_L -- Hippo_L","-0.00020668155215444875","6.83654478219741e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-95.60157593773023
"x10_48","IFG_opercularis_L -- FuG_L","-0.013753678015858981","0.0045532104341897296",1.0,"1.0",0.0,"0.0",0.0,"0.0",-95.52149930983728
"x60_74","rostral_ACC_L -- Hippo_L","-0.00022196184508019553","7.396057370239987e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-94.9025878207975
"x6_42","MFG_L -- ITG_L","-0.015645973044948018","0.0052458788220550775",1.0,"1.0",0.0,"0.0",0.0,"0.0",-94.31577188482048
"x4_181","SFG_pole_L -- PIns_L","-0.002297367503565305","0.0007731365917680674",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.96675841079268
"x34_76","STG_L -- Caud_L","-0.024755033407877082","0.008332054573165127",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.95316417462473
"x52_62","MOG_L -- subcallosal_ACC_L","-0.0002577870183713373","8.676729984122772e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.95176878487507
"x4_60","SFG_pole_L -- rostral_ACC_L","-0.004072774493691221","0.0013758870780024102",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.60683737943187
"x6_54","MFG_L -- IOG_L","-0.029901921582852795","0.01012924022597186",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.35169914828396
"x44_187","PHG_L -- PSIG_L","-0.002784050950916192","0.0009462832681442707",1.0,"1.0",0.0,"0.0",0.0,"0.0",-93.0370685314765
"x0_187","SFG_L -- PSIG_L","-0.0072358524862152366","0.002466561619352837",1.0,"1.0",0.0,"0.0",0.0,"0.0",-92.767902045909
"x12_183","IFG_orbitalis_L -- PSTG_L","-0.018254456247071216","0.0062280377126874824",1.0,"1.0",0.0,"0.0",0.0,"0.0",-92.68675279701384
"x6_40","MFG_L -- MTG_L_pole","-0.0009503469513071124","0.00032596983459725877",1.0,"1.0",0.0,"0.0",0.0,"0.0",-92.19444913486117
"x4_6","SFG_pole_L -- MFG_L","-0.0007833537671073236","0.00026891799492140007",1.0,"1.0",0.0,"0.0",0.0,"0.0",-92.11663646593337
"x12_34","IFG_orbitalis_L -- STG_L","-0.11111850595952258","0.03837590919569994",1.0,"1.0",0.0,"0.0",0.0,"0.0",-91.56462384647776
"x28_74","SMG_L -- Hippo_L","-0.0009376103762732555","0.00032411869275171236",1.0,"1.0",0.0,"0.0",0.0,"0.0",-91.47835077510565
"x8_68","MFG_DPFC_L -- PCC_L","-0.0025630000298260025","0.000887044584074244",1.0,"1.0",0.0,"0.0",0.0,"0.0",-91.3699027404387
"x26_28","SPG_L -- SMG_L","-0.24109386881100622","0.0838771978624251",1.0,"1.0",0.0,"0.0",0.0,"0.0",-90.89547275948638
"x60_181","rostral_ACC_L -- PIns_L","-0.0009342619717716438","0.0003260737444577862",1.0,"1.0",0.0,"0.0",0.0,"0.0",-90.6051410852188
"x36_64","STG_L_pole -- subgenual_ACC_L","-0.0006812996179256404","0.00023778856186703606",1.0,"1.0",0.0,"0.0",0.0,"0.0",-90.6039611296447
"x26_54","SPG_L -- IOG_L","-0.05293159102940094","0.01860626232254562",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.96131782288172
"x38_60","MTG_L -- rostral_ACC_L","-0.0005331960086906093","0.00018764694318846643",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.8556511565329
"x0_72","SFG_L -- Amyg_L","-0.0006067786051652481","0.00021378882875006076",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.75223069421715
"x8_74","MFG_DPFC_L -- Hippo_L","-0.004327731126827991","0.00152533594671157",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.72113645579292
"x4_24","SFG_pole_L -- PrCG_L","-0.000468793848495331","0.00016531747154020546",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.67329953147811
"x22_68","PoCG_L -- PCC_L","-0.03433891500741341","0.012112543272228767",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.65019266542787
"x16_82","LFOG_L -- Thal_L","-0.007522700676472513","0.002661263751870479",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.38936727568804
"x44_62","PHG_L -- subcallosal_ACC_L","-0.00039777874940881403","0.00014105412229056797",1.0,"1.0",0.0,"0.0",0.0,"0.0",-89.17760307309509
"x50_70","SOG_L -- Ins_L","-0.004386079817695409","0.0015620158239592623",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.7955295360396
"x70_78","Ins_L -- Put_L","-0.08164441203235784","0.029176949518695483",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.48844876057869
"x2_74","SFG_PFC_L -- Hippo_L","-0.004789479584026019","0.0017125679431623574",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.43832650768098
"x8_54","MFG_DPFC_L -- IOG_L","-0.0052699972506886125","0.001886905298849708",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.32024895558239
"x6_72","MFG_L -- Amyg_L","-0.0006492934798859149","0.00023251508130634122",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.30593933092196
"x12_66","IFG_orbitalis_L -- dorsal_ACC_L","-0.010102562667105193","0.003622736209739575",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.18502475214554
"x26_185","SPG_L -- PSMG_L","-0.10576578311327194","0.037975669353683676",1.0,"1.0",0.0,"0.0",0.0,"0.0",-88.07238393465495
"x20_30","RG_L -- AG_L","-0.0015966155401287616","0.000574884756898563",1.0,"1.0",0.0,"0.0",0.0,"0.0",-87.82528313440264
"x30_60","AG_L -- rostral_ACC_L","-0.001118882181910491","0.00040494094048914566",1.0,"1.0",0.0,"0.0",0.0,"0.0",-87.37610289396855
"x12_72","IFG_orbitalis_L -- Amyg_L","-0.0007151560885074812","0.0002593388607549563",1.0,"1.0",0.0,"0.0",0.0,"0.0",-87.20336457240288
"x68_183","PCC_L -- PSTG_L","-0.15984619241633793","0.0580490749999971",1.0,"1.0",0.0,"0.0",0.0,"0.0",-87.07770853216643
"x50_68","SOG_L -- PCC_L","-0.24595759354665134","0.08944696932429151",1.0,"1.0",0.0,"0.0",0.0,"0.0",-86.95500912965231
"x24_74","PrCG_L -- Hippo_L","-0.0007368130642813915","0.0002696879034900196",1.0,"1.0",0.0,"0.0",0.0,"0.0",-86.39644057982301
"x12_58","IFG_orbitalis_L -- LG_L","-0.07941083362129371","0.029153043118359506",1.0,"1.0",0.0,"0.0",0.0,"0.0",-86.13821346760868
"x16_52","LFOG_L -- MOG_L","-0.004118829182733507","0.001512483443525629",1.0,"1.0",0.0,"0.0",0.0,"0.0",-86.11586173959363
"x10_56","IFG_opercularis_L -- Cu_L","-0.001115126837804849","0.0004095649048522243",1.0,"1.0",0.0,"0.0",0.0,"0.0",-86.09967909034653
"x4_8","SFG_pole_L -- MFG_DPFC_L","-0.0056529091656275","0.0020818122137127235",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.86782348415838
"x70_82","Ins_L -- Thal_L","-0.01033465948652673","0.0038087711585116603",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.80474242107356
"x54_74","IOG_L -- Hippo_L","-0.035595590477357615","0.013163327433115641",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.51267993521878
"x14_187","IFG_triangularis_L -- PSIG_L","-0.023603002115347396","0.008730002514798647",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.49739381603327
"x28_48","SMG_L -- FuG_L","-0.01867394977359826","0.006909650826038414",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.46338401590866
"x82_187","Thal_L -- PSIG_L","-0.0358552826680252","0.013301292463855526",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.24311429752058
"x76_185","Caud_L -- PSMG_L","-0.010464820952300261","0.0038823449510534533",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.23886963249257
"x8_14","MFG_DPFC_L -- IFG_triangularis_L","-0.06696965619476168","0.0248655314312467",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.16875992753869
"x2_28","SFG_PFC_L -- SMG_L","-0.005419709393009078","0.00201412365051972",1.0,"1.0",0.0,"0.0",0.0,"0.0",-85.09222327881865
"x10_181","IFG_opercularis_L -- PIns_L","-0.021374414036171532","0.00798102632750724",1.0,"1.0",0.0,"0.0",0.0,"0.0",-84.69065159303393
"x10_183","IFG_opercularis_L -- PSTG_L","-0.07622291446926882","0.02859831556449988",1.0,"1.0",0.0,"0.0",0.0,"0.0",-84.28399185800407
"x2_56","SFG_PFC_L -- Cu_L","-0.0036935733513002124","0.0013883096457617372",1.0,"1.0",0.0,"0.0",0.0,"0.0",-84.13183997292822
"x62_80","subcallosal_ACC_L -- GP_L","-0.00017074396249099603","6.424761417361271e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-84.04044650356285
"x2_58","SFG_PFC_L -- LG_L","-0.01795353151121835","0.006759850132134168",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.98714543857878
"x40_78","MTG_L_pole -- Put_L","-0.057612338398211824","0.021701030569429163",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.95279205005907
"x60_187","rostral_ACC_L -- PSIG_L","-0.0003466677980076427","0.0001305907943051224",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.94618004833838
"x58_82","LG_L -- Thal_L","-0.0694127190033316","0.026202589479537672",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.771220705952
"x40_70","MTG_L_pole -- Ins_L","-0.015208400159799493","0.00575606976647665",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.55212154016938
"x52_74","MOG_L -- Hippo_L","-0.026193692394517208","0.009937372541642198",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.35375165759442
"x30_183","AG_L -- PSTG_L","-0.10506388475223015","0.040010091208014804",1.0,"1.0",0.0,"0.0",0.0,"0.0",-83.03934472809404
"x52_54","MOG_L -- IOG_L","-0.1440272527579755","0.055033224993013795",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.75985350845572
"x4_20","SFG_pole_L -- RG_L","-0.003978928534718468","0.0015228562413498882",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.62419311223607
"x8_56","MFG_DPFC_L -- Cu_L","-0.0026197588063266203","0.0010055412110243037",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.38752084399471
"x16_80","LFOG_L -- GP_L","-0.011353335547806443","0.004359362370944637",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.35699700147683
"x10_74","IFG_opercularis_L -- Hippo_L","-0.000757650032653055","0.00029110027367403014",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.30496461736386
"x6_76","MFG_L -- Caud_L","-0.005830548964116295","0.0022419385925388133",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.2404984556848
"x30_52","AG_L -- MOG_L","-0.11009308577583371","0.042343441406224064",1.0,"1.0",0.0,"0.0",0.0,"0.0",-82.21932231439891
"x18_183","MFOG_L -- PSTG_L","-0.0005484182416238874","0.00021162749573264535",1.0,"1.0",0.0,"0.0",0.0,"0.0",-81.94827179295116
"x18_52","MFOG_L -- MOG_L","-0.0036544937325643173","0.0014143321377133266",1.0,"1.0",0.0,"0.0",0.0,"0.0",-81.71011307427356
"x38_183","MTG_L -- PSTG_L","-0.11075537199886581","0.043014159271979706",1.0,"1.0",0.0,"0.0",0.0,"0.0",-81.42417393330405
"x16_42","LFOG_L -- ITG_L","-0.009901134646974409","0.0038672032048402416",1.0,"1.0",0.0,"0.0",0.0,"0.0",-80.96325754296576
"x4_66","SFG_pole_L -- dorsal_ACC_L","-0.0009469786945407411","0.00037141803709523583",1.0,"1.0",0.0,"0.0",0.0,"0.0",-80.62639051731753
"x18_44","MFOG_L -- PHG_L","-0.0011341743616253362","0.00044514368304584585",1.0,"1.0",0.0,"0.0",0.0,"0.0",-80.5711590011297
"x52_78","MOG_L -- Put_L","-0.05965612337296048","0.023454961108349926",1.0,"1.0",0.0,"0.0",0.0,"0.0",-80.43041528105661
"x2_36","SFG_PFC_L -- STG_L_pole","-0.005413488815874056","0.002132161822040023",1.0,"1.0",0.0,"0.0",0.0,"0.0",-80.28919085339743
"x56_62","Cu_L -- subcallosal_ACC_L","-0.00046687375723149677","0.00018612668237298372",1.0,"1.0",0.0,"0.0",0.0,"0.0",-79.32148329241024
"x0_76","SFG_L -- Caud_L","-0.011918820933643081","0.004752416898974619",1.0,"1.0",0.0,"0.0",0.0,"0.0",-79.30832242882325
"x56_60","Cu_L -- rostral_ACC_L","-0.002981101391550537","0.0011923250813516552",1.0,"1.0",0.0,"0.0",0.0,"0.0",-79.06459807513505
"x16_40","LFOG_L -- MTG_L_pole","-0.013992385994986865","0.0056108883350671455",1.0,"1.0",0.0,"0.0",0.0,"0.0",-78.86061351080221
"x42_76","ITG_L -- Caud_L","-0.008789033228661742","0.0035348654108095503",1.0,"1.0",0.0,"0.0",0.0,"0.0",-78.62636961645845
"x16_30","LFOG_L -- AG_L","-0.0015316841715133063","0.0006165941446699527",1.0,"1.0",0.0,"0.0",0.0,"0.0",-78.5542756102996
"x26_60","SPG_L -- rostral_ACC_L","-0.009710128901397821","0.003916762490295129",1.0,"1.0",0.0,"0.0",0.0,"0.0",-78.39669568509359
"x56_80","Cu_L -- GP_L","-0.010274311439002938","0.004148874112146121",1.0,"1.0",0.0,"0.0",0.0,"0.0",-78.31094571429392
"x18_56","MFOG_L -- Cu_L","-0.0013575570858632654","0.0005522688099720881",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.733385762735
"x66_185","dorsal_ACC_L -- PSMG_L","-0.008723707586101104","0.0035552179564695098",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.59520218210152
"x54_80","IOG_L -- GP_L","-0.005834989099856912","0.0023819016313577773",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.4669089389944
"x60_72","rostral_ACC_L -- Amyg_L","-0.0002032473660998021","8.299898748281388e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.43764409638773
"x0_6","SFG_L -- MFG_L","-0.19955594365617413","0.0815980090770232",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.33660535541595
"x0_48","SFG_L -- FuG_L","-0.003630823744929597","0.001484719527227165",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.33226785292385
"x8_44","MFG_DPFC_L -- PHG_L","-0.001217175425790862","0.0004984827640755211",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.2152406236706
"x2_30","SFG_PFC_L -- AG_L","-0.005494482888249978","0.002251359131397679",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.17596117552165
"x10_68","IFG_opercularis_L -- PCC_L","-0.0058294241419920905","0.002388795918794592",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.16966355656662
"x72_76","Amyg_L -- Caud_L","-0.0027773992207103296","0.0011390277413720303",1.0,"1.0",0.0,"0.0",0.0,"0.0",-77.1088112256316
"x62_78","subcallosal_ACC_L -- Put_L","-0.004158979206685842","0.0017100425557373183",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.90947216653781
"x18_26","MFOG_L -- SPG_L","-0.00048397106486239793","0.0001993115821776537",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.78685151463581
"x34_54","STG_L -- IOG_L","-0.07015085032127077","0.028935517219551662",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.66580318214459
"x38_54","MTG_L -- IOG_L","-0.13293716933303937","0.05492139326356762",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.54289445471066
"x12_70","IFG_orbitalis_L -- Ins_L","-0.07926302495832702","0.032951210233870834",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.06752265670629
"x44_76","PHG_L -- Caud_L","-0.0032687884830009104","0.001359930548996895",1.0,"1.0",0.0,"0.0",0.0,"0.0",-76.0098874404583
"x0_185","SFG_L -- PSMG_L","-0.02069698556115607","0.008634969528342053",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.79600004151715
"x10_54","IFG_opercularis_L -- IOG_L","-0.05556704291578383","0.023200150265337758",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.74020704371615
"x50_80","SOG_L -- GP_L","-0.025266544299293574","0.010552166361340154",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.71888638909147
"x36_40","STG_L_pole -- MTG_L_pole","-0.047305735234618965","0.019780318271180326",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.62763534914001
"x12_38","IFG_orbitalis_L -- MTG_L","-0.03163898960507565","0.013274478722738639",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.37114798116069
"x12_56","IFG_orbitalis_L -- Cu_L","-0.009485436268305251","0.003980128742568873",1.0,"1.0",0.0,"0.0",0.0,"0.0",-75.36334914848187
"x16_68","LFOG_L -- PCC_L","-0.001169483008337847","0.0004948108177877643",1.0,"1.0",0.0,"0.0",0.0,"0.0",-74.74028170498768
"x22_54","PoCG_L -- IOG_L","-0.07683615909158317","0.03257652141262142",1.0,"1.0",0.0,"0.0",0.0,"0.0",-74.58662215982278
"x8_40","MFG_DPFC_L -- MTG_L_pole","-0.0036793530196627014","0.0015624975435622583",1.0,"1.0",0.0,"0.0",0.0,"0.0",-74.46498655880173
"x50_82","SOG_L -- Thal_L","-0.15918999416400215","0.06828151044332537",1.0,"1.0",0.0,"0.0",0.0,"0.0",-73.7246377531426
"x30_82","AG_L -- Thal_L","-0.08269316500640446","0.03554946949366525",1.0,"1.0",0.0,"0.0",0.0,"0.0",-73.55911412263643
"x14_78","IFG_triangularis_L -- Put_L","-0.16877087218502046","0.07259223297601436",1.0,"1.0",0.0,"0.0",0.0,"0.0",-73.52031159782153
"x42_64","ITG_L -- subgenual_ACC_L","-0.0006452579055661364","0.00027873612312224886",1.0,"1.0",0.0,"0.0",0.0,"0.0",-73.20488772543878
"x26_82","SPG_L -- Thal_L","-0.2550343718878163","0.1105729313098256",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.93733531727858
"x4_26","SFG_pole_L -- SPG_L","-0.00037034688648421814","0.00016069338568829586",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.88039147508347
"x18_78","MFOG_L -- Put_L","-0.05155431315219927","0.022393908189147136",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.80062568334283
"x16_62","LFOG_L -- subcallosal_ACC_L","-0.0008811199824805718","0.00038275134855637633",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.79781108637579
"x78_181","Put_L -- PIns_L","-0.07208983684862692","0.03136017342702851",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.69350124037149
"x62_82","subcallosal_ACC_L -- Thal_L","-9.37658100686205e-5","4.084198848420183e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.60016896148062
"x20_185","RG_L -- PSMG_L","-0.016674633424617252","0.007268701418411288",1.0,"1.0",0.0,"0.0",0.0,"0.0",-72.54366046265413
"x6_58","MFG_L -- LG_L","-0.0010766960629342956","0.00047312038684561375",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.96502203823678
"x22_58","PoCG_L -- LG_L","-0.0009907638524796075","0.00043581644887840575",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.88967752965101
"x28_54","SMG_L -- IOG_L","-0.09129564337913251","0.04019629637251278",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.82307813959488
"x50_62","SOG_L -- subcallosal_ACC_L","-0.0001819977465474131","8.015343199086835e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.80321463632892
"x14_54","IFG_triangularis_L -- IOG_L","-0.020733892120797542","0.009135293941388286",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.77253877391401
"x6_181","MFG_L -- PIns_L","-0.0043292029121097305","0.0019089670902420447",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.71491706315729
"x0_42","SFG_L -- ITG_L","-0.005011367444345184","0.002211886407140243",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.64624397071532
"x48_78","FuG_L -- Put_L","-0.04210185426009768","0.018655467247821456",1.0,"1.0",0.0,"0.0",0.0,"0.0",-71.36661409213394
"x0_54","SFG_L -- IOG_L","-0.00788439703503478","0.00351549613809861",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.92214477946591
"x14_42","IFG_triangularis_L -- ITG_L","-0.022733613672971623","0.010140171152935641",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.89623791224075
"x58_181","LG_L -- PIns_L","-0.02377912314745743","0.010664916390531442",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.50799758201417
"x6_52","MFG_L -- MOG_L","-0.04169574830090792","0.018728673482736203",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.40196066075117
"x12_36","IFG_orbitalis_L -- STG_L_pole","-0.02947019356730947","0.013282084084470788",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.16439149613605
"x32_183","PrCu_L -- PSTG_L","-0.05240433354952316","0.023741347110238897",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.80103214454955
"x18_54","MFOG_L -- IOG_L","-0.003666908769096213","0.0016694459987449657",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.4588725308025
"x52_80","MOG_L -- GP_L","-0.013824508944562847","0.0063185778409719584",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.18793579579334
"x20_34","RG_L -- STG_L","-0.0376721845092967","0.017279558956694203",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.94267832995737
"x64_72","subgenual_ACC_L -- Amyg_L","-0.007156010134740733","0.003293509034040746",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.70875637849905
"x36_66","STG_L_pole -- dorsal_ACC_L","-0.0009005424534768987","0.00041464259699143963",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.67999822801639
"x38_76","MTG_L -- Caud_L","-0.01565875688976047","0.007242147230687969",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.37383378326226
"x58_80","LG_L -- GP_L","-0.007687216734323934","0.0035555731200383797",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.36904467193942
"x6_36","MFG_L -- STG_L_pole","-0.0031304382310108477","0.001448991544791525",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.31865182406497
"x28_50","SMG_L -- SOG_L","-0.008046997850131535","0.0037850588144545372",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.22971235140783
"x46_66","ENT_L -- dorsal_ACC_L","-7.20815602344987e-5","3.3925888949702394e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.18819010979408
"x66_187","dorsal_ACC_L -- PSIG_L","-0.0022831219531365627","0.001074843296226987",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.1713316088734
"x28_60","SMG_L -- rostral_ACC_L","-0.0009166968315072598","0.0004316135886037954",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.16308262675152
"x62_183","subcallosal_ACC_L -- PSTG_L","-7.950106748160713e-5","3.747425466445612e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.08724480518597
"x4_32","SFG_pole_L -- PrCu_L","-0.00031763893482416005","0.00015033310357504952",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.81578998285444
"x34_50","STG_L -- SOG_L","-0.06854855338853985","0.0325133393020349",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.6709614179409
"x6_44","MFG_L -- PHG_L","-0.00034629222202779204","0.00016429203830112336",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.65400033575865
"x20_181","RG_L -- PIns_L","-0.026962762584850954","0.012801080832265051",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.60667399552014
"x0_4","SFG_L -- SFG_pole_L","-0.001374560173080115","0.0006551536321234583",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.3468950603226
"x6_70","MFG_L -- Ins_L","-0.002365140160524169","0.0011279523759455867",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.30802906481432
"x16_78","LFOG_L -- Put_L","-0.04168931773960314","0.019983364709075645",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.97147180911678
"x28_76","SMG_L -- Caud_L","-0.0005620742411736722","0.0002696246841204841",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.92255534828314
"x12_42","IFG_orbitalis_L -- ITG_L","-0.03174049047994023","0.015318768671616748",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.52239681866597
"x16_74","LFOG_L -- Hippo_L","-0.0034328146247356883","0.0016604644458280188",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.37636518852219
"x12_68","IFG_orbitalis_L -- PCC_L","-0.005035717173055246","0.0024389648402197636",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.29137139116774
"x30_36","AG_L -- STG_L_pole","-0.003884292297399815","0.001889547403523378",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.00610005722767
"x6_18","MFG_L -- MFOG_L","-0.00021665695336125492","0.00010545333811664802",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.96991520330799
"x30_62","AG_L -- subcallosal_ACC_L","-0.00013959985150842694","6.810977828392192e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.81499469102391
"x78_82","Put_L -- Thal_L","-0.16418047091438848","0.08028424169104958",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.66826172518682
"x0_24","SFG_L -- PrCG_L","-0.1718850528650112","0.08450392587576841",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.32224978410723
"x66_72","dorsal_ACC_L -- Amyg_L","-0.0006149951526359078","0.0003025455105798024",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.28075658982216
"x14_76","IFG_triangularis_L -- Caud_L","-0.018260580577489135","0.008990568014571477",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.22845133734393
"x0_14","SFG_L -- IFG_triangularis_L","-0.08457820588375632","0.04171528859978449",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.11552694009316
"x58_62","LG_L -- subcallosal_ACC_L","-0.00024599439748642694","0.00012176597930354937",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.88505164966331
"x38_70","MTG_L -- Ins_L","-0.017073284674786433","0.008452779332876399",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.87303463936501
"x44_64","PHG_L -- subgenual_ACC_L","-0.0029594314239371924","0.0014751135210434537",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.44287232956085
"x28_72","SMG_L -- Amyg_L","-0.0043073835623705856","0.002148474485757127",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.399136938137175
"x16_183","LFOG_L -- PSTG_L","-0.0032342095186298552","0.001613251690409736",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.39660804241607
"x4_80","SFG_pole_L -- GP_L","-0.00422074934831272","0.002112921026154053",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.169333865895354
"x22_80","PoCG_L -- GP_L","-0.022612819835949927","0.011326938249646307",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.13093037553175
"x28_62","SMG_L -- subcallosal_ACC_L","-7.122559127896795e-5","3.585316981828599e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.82152938647246
"x64_74","subgenual_ACC_L -- Hippo_L","-0.00026818498622962106","0.00013511891738753087",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.76511143988471
"x0_30","SFG_L -- AG_L","-0.03125807053707215","0.0158997495853542",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.16871380817325
