"conn","conn_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"PSMG_L_to_SPG_L","PSMG_L -- SPG_L","-0.04849737549440153","0.03344343144251158",1.0,"1.0",5.039845576822502e-248,"1.221601913819974e-247",2.519922788411251e-248,"9.215972035355634e-248",-45.85718644522739
"Ins_L_to_SOG_L","Ins_L -- SOG_L","-0.002746661718607362","0.0018984394188301633",1.0,"1.0",2.3922210135856348e-247,"5.771442305503804e-247",1.1961105067928174e-247,"4.359064699051289e-247",-45.75182598212149
"dorsal_ACC_L_to_MFG_DPFC_L","dorsal_ACC_L -- MFG_DPFC_L","-0.0033699747117076112","0.002331963332755632",1.0,"1.0",5.2400493775736276e-247,"1.2612676990206288e-246",2.6200246887868138e-247,"9.514826501383692e-247",-45.698813512528275
"Caud_L_to_ENT_L","Caud_L -- ENT_L","-0.00014978526327648903","0.00010370071313141382",1.0,"1.0",7.352099355397235e-247,"1.7614404705639211e-246",3.6760496776986176e-247,"1.330318677069255e-246",-45.67592426114135
"dorsal_ACC_L_to_STG_L_pole","dorsal_ACC_L -- STG_L_pole","-0.0005155988368163042","0.0003581438399233867",1.0,"1.0",6.820349357651691e-246,"1.6302682644733258e-245",3.4101746788258457e-246,"1.229801669890157e-245",-45.52547053780923
"GP_L_to_rostral_ACC_L","GP_L -- rostral_ACC_L","-0.0017916068548177178","0.001246894295517668",1.0,"1.0",2.5169452836083313e-245,"5.988593950654305e-245",1.2584726418041656e-245,"4.52263605648372e-245",-45.43735866914408
"MOG_L_to_SFG_PFC_L","MOG_L -- SFG_PFC_L","-0.00255326769402154","0.0017826823640054615",1.0,"1.0",2.1707612658303778e-244,"5.129538607612879e-244",1.0853806329151889e-244,"3.8870898099211785e-244",-45.29209214305781
"PSTG_L_to_MFG_DPFC_L","PSTG_L -- MFG_DPFC_L","-0.001711739732980397","0.001196313421842834",1.0,"1.0",4.219810599007151e-244,"9.948756195836905e-244",2.1099052995035755e-244,"7.530179258573106e-244",-45.24730909804697
"dorsal_ACC_L_to_ENT_L","dorsal_ACC_L -- ENT_L","-7.018716799780665e-5","4.91041589477744e-5",1.0,"1.0",8.505269450067661e-244,"2.0006713365500064e-243",4.2526347250338306e-244,"1.5125350310687334e-243",-45.2001048681048
"subcallosal_ACC_L_to_Cu_L","subcallosal_ACC_L -- Cu_L","-0.0003588378099364383","0.0002513350991810678",1.0,"1.0",1.8256860200288575e-243,"4.2750792550449496e-243",9.128430100144288e-244,"3.235590806044294e-243",-45.14867973805156
"GP_L_to_SOG_L","GP_L -- SOG_L","-0.017728113172377397","0.012424060683711723",1.0,"1.0",2.6697530254807253e-243,"6.237459100163772e-243",1.3348765127403626e-243,"4.715348773673295e-243",-45.12310239714426
"Hippo_L_to_MFOG_L","Hippo_L -- MFOG_L","-0.006522841782473486","0.004584097594824488",1.0,"1.0",1.7419370063923904e-242,"4.060596400036315e-242",8.709685031961952e-243,"3.06616462859885e-242",-44.99694088715959
"STG_L_pole_to_SFG_L","STG_L_pole -- SFG_L","-0.0036331236796456434","0.0025800853514169535",1.0,"1.0",1.84906768330981e-239,"4.300640566799221e-239",9.24533841654905e-240,"3.243703478348565e-239",-44.52932474680561
"Caud_L_to_IFG_triangularis_L","Caud_L -- IFG_triangularis_L","-0.011841631921361227","0.008411395777594921",1.0,"1.0",2.163481039445978e-239,"5.020634250732259e-239",1.081740519722989e-239,"3.782437290247614e-239",-44.51880410217065
"Amyg_L_to_subgenual_ACC_L","Amyg_L -- subgenual_ACC_L","-0.003566651431171064","0.0025439778343832194",1.0,"1.0",3.3659413916645e-238,"7.75890721686583e-238",1.68297069583225e-238,"5.864897879415417e-238",-44.33506451967312
"MTG_L_pole_to_PrCG_L","MTG_L_pole -- PrCG_L","-0.0010954099325714642","0.0007840525699252999",1.0,"1.0",3.3921586948978764e-237,"7.784665741062754e-237",1.6960793474489382e-237,"5.890745384596144e-237",-44.180588029031284
"PSMG_L_to_MFOG_L","PSMG_L -- MFOG_L","-0.005486327982082219","0.003928454525694867",1.0,"1.0",4.4036889068620085e-237,"1.0039246737009204e-236",2.2018444534310043e-237,"7.621769261876553e-237",-44.163149402948775
"Thal_L_to_IFG_orbitalis_L","Thal_L -- IFG_orbitalis_L","-0.0849877620994201","0.061141467119077704",1.0,"1.0",9.765708908412508e-236,"2.2117086915113667e-235",4.882854454206254e-236,"1.6845847867011576e-235",-43.956240198044355
"MTG_L_pole_to_AG_L","MTG_L_pole -- AG_L","-0.0062308600485467625","0.004500468773460823",1.0,"1.0",1.3433101912689927e-234,"3.035646392933204e-234",6.716550956344963e-235,"2.309511707580411e-234",-43.78146039218733
"GP_L_to_subcallosal_ACC_L","GP_L -- subcallosal_ACC_L","-7.939205645920617e-5","5.743107452351886e-5",1.0,"1.0",3.645064716605055e-234,"8.219263576658457e-234",1.8225323583025274e-234,"6.246095996169258e-234",-43.71496243431102
"ITG_L_to_STG_L_pole","ITG_L -- STG_L_pole","-0.06542459804557119","0.04737266459879687",1.0,"1.0",6.842838847034709e-234,"1.5396387405828095e-233",3.4214194235173544e-234,"1.1687026743697893e-233",-43.67302252832533
"AG_L_to_SFG_PFC_L","AG_L -- SFG_PFC_L","-0.00285524187642487","0.0020691658816771167",1.0,"1.0",1.1885547617251565e-233,"2.6626713817868764e-233",5.942773808625783e-234,"2.023279898660423e-233",-43.6362675421523
"Caud_L_to_SMG_L","Caud_L -- SMG_L","-0.00035154450602643215","0.00025506211706849923",1.0,"1.0",2.578400814371869e-233,"5.751389747575182e-233",1.2892004071859345e-233,"4.374827611270302e-233",-43.58472950586239
"Put_L_to_subcallosal_ACC_L","Put_L -- subcallosal_ACC_L","-0.002354459033982974","0.0017088046724663057",1.0,"1.0",3.1636650999907603e-233,"7.041706190302014e-233",1.5818325499953802e-233,"5.35031597792555e-233",-43.57111918590445
"dorsal_ACC_L_to_IOG_L","dorsal_ACC_L -- IOG_L","-0.001744836074078543","0.001272818659789707",1.0,"1.0",8.818364275237901e-232,"1.9543912258824896e-231",4.4091821376189505e-232,"1.486483228806389e-231",-43.34989980918487
"PSTG_L_to_LFOG_L","PSTG_L -- LFOG_L","-0.0017721734546266668","0.0013002331049409514",1.0,"1.0",3.763962702711613e-230,"8.27112823207329e-230",1.8819813513558065e-230,"6.324190580043051e-230",-43.10076788703079
"PSIG_L_to_rostral_ACC_L","PSIG_L -- rostral_ACC_L","-0.00015762687086472027","0.00011588511247573593",1.0,"1.0",1.4086092268017139e-229,"3.0887935375842663e-229",7.043046134008569e-230,"2.3590785594494723e-229",-43.01328459961746
"subcallosal_ACC_L_to_ITG_L","subcallosal_ACC_L -- ITG_L","-0.00039435226311503973","0.00029036295327205055",1.0,"1.0",3.772309501414741e-229,"8.237004923975227e-229",1.8861547507073706e-229,"6.297323119297189e-229",-42.94801860336259
"Thal_L_to_subgenual_ACC_L","Thal_L -- subgenual_ACC_L","-0.0013691016008217617","0.001009544367297126",1.0,"1.0",9.699129948643071e-229,"2.113389367756964e-228",4.8495649743215356e-229,"1.6139227486889996e-228",-42.88547930162621
"Hippo_L_to_SFG_PFC_L","Hippo_L -- SFG_PFC_L","-0.001543310872649921","0.0011385953228517885",1.0,"1.0",1.3590958116207817e-228,"2.9551768172846825e-228",6.795479058103908e-229,"2.2542694952363928e-228",-42.86314371160554
"MTG_L_to_AG_L","MTG_L -- AG_L","-0.026649090201862402","0.019769334054123216",1.0,"1.0",4.787322136371019e-227,"1.0344213801970783e-226",2.3936610681855097e-227,"7.9151412318594325e-227",-42.62754748260489
"Ins_L_to_dorsal_ACC_L","Ins_L -- dorsal_ACC_L","-0.0007993961205160227","0.0005937042331353794",1.0,"1.0",1.0033393429099096e-226,"2.1634504581494926e-226",5.016696714549548e-227,"1.6535927068658541e-226",-42.578650318578084
"Put_L_to_STG_L_pole","Put_L -- STG_L_pole","-0.04732835027756626","0.03532082804696805",1.0,"1.0",2.2560341308236726e-225,"4.844388641913903e-225",1.1280170654118363e-225,"3.706341786353176e-225",-42.373124598424866
"Hippo_L_to_LFOG_L","Hippo_L -- LFOG_L","-0.0022686158729422787","0.0016933694802323315",1.0,"1.0",2.5440406547413005e-225,"5.451515688731358e-225",1.2720203273706502e-225,"4.1662691102171613e-225",-42.365197780253354
"STG_L_pole_to_MFG_L","STG_L_pole -- MFG_L","-0.0018199083600390108","0.001361445464651927",1.0,"1.0",1.05067641169148e-224,"2.2375516174911147e-224",5.2533820584574e-225,"1.7152209559947663e-224",-42.27165685242044
"PSTG_L_to_IFG_orbitalis_L","PSTG_L -- IFG_orbitalis_L","-0.006371897548399883","0.004771187262415692",1.0,"1.0",1.915515946657482e-224,"4.0709630488511166e-224",9.57757973328741e-225,"3.1172311396076947e-224",-42.23206544189307
"PoCG_L_to_SFG_PFC_L","PoCG_L -- SFG_PFC_L","-0.004577511155341279","0.0034324411537959556",1.0,"1.0",4.750717628779223e-224,"1.007580480693954e-223",2.3753588143896113e-224,"7.706885181483535e-224",-42.17220519483311
"PIns_L_to_Put_L","PIns_L -- Put_L","-0.049922933751450196","0.037475261599346006",1.0,"1.0",9.506659023335503e-224,"2.012145621503527e-223",4.7533295116677515e-224,"1.5374050139300384e-223",-42.1265046312664
"dorsal_ACC_L_to_Cu_L","dorsal_ACC_L -- Cu_L","-0.04593091931289446","0.03449373557807512",1.0,"1.0",1.2584992631291468e-223,"2.658258647629932e-223",6.292496315645734e-224,"2.028888998969886e-223",-42.10802849271097
"GP_L_to_SFG_pole_L","GP_L -- SFG_pole_L","-0.0030353034782277318","0.002280188928719049",1.0,"1.0",1.5320504216580326e-223,"3.2294749214176447e-223",7.660252108290163e-224,"2.4622238919504097e-223",-42.09507493058089
"IFG_orbitalis_L_to_MFG_L","IFG_orbitalis_L -- MFG_L","-0.025847832300480246","0.019513466090322056",1.0,"1.0",3.562350751924005e-222,"7.47876881996216e-222",1.7811753759620025e-222,"5.70748146786586e-222",-41.88800814229837
"ITG_L_to_RG_L","ITG_L -- RG_L","-0.010106282008305842","0.007662621430063185",1.0,"1.0",5.553023358199012e-221,"1.1634370801084975e-220",2.776511679099506e-221,"8.869412308234532e-221",-41.70748889778267
"PIns_L_to_RG_L","PIns_L -- RG_L","-0.02162156859985721","0.016565957959891853",1.0,"1.0",4.1520983394719135e-218,"8.629361006733797e-218",2.0760491697359568e-218,"6.611418125159123e-218",-41.273437688702735
"SOG_L_to_MFOG_L","SOG_L -- MFOG_L","-0.0006506210374369619","0.0004985569027618476",1.0,"1.0",4.5118391916568104e-218,"9.358223573877353e-218",2.2559195958284052e-218,"7.162198716817176e-218",-41.267994897370556
"PSTG_L_to_ENT_L","PSTG_L -- ENT_L","-0.0003931173853955333","0.0003029389883376825",1.0,"1.0",1.5572311742598016e-216,"3.223468530717789e-216",7.786155871299008e-217,"2.4644254822001448e-216",-41.03619453150011
"Cu_L_to_SFG_PFC_L","Cu_L -- SFG_PFC_L","-0.0016386940323808335","0.001266050966111407",1.0,"1.0",7.845304378224081e-216,"1.620736533225933e-215",3.9226521891120406e-216,"1.2377881145521224e-215",-40.93046543272536
"FuG_L_to_MFOG_L","FuG_L -- MFOG_L","-0.0042881873474029395","0.0033308192247756773",1.0,"1.0",2.223138694252932e-214,"4.5383600563151564e-214",1.111569347126466e-214,"3.4968822926318913e-214",-40.712023487922195
"Caud_L_to_PHG_L","Caud_L -- PHG_L","-0.0015788864917313157","0.0012317964830514587",1.0,"1.0",3.441130949733825e-213,"6.997191616845792e-213",1.7205654748669125e-213,"5.396318989355316e-213",-40.533298718104774
"IOG_L_to_MFG_DPFC_L","IOG_L -- MFG_DPFC_L","-0.0016313399756551913","0.001275691233024058",1.0,"1.0",1.4651377548165014e-212,"2.97336779653937e-212",7.325688774082507e-213,"2.29066099129166e-212",-40.43886034181714
"Amyg_L_to_dorsal_ACC_L","Amyg_L -- dorsal_ACC_L","-0.0003919263867981525","0.00030741783700350393",1.0,"1.0",9.686804359382394e-212,"1.962004405471777e-211",4.843402179691197e-212,"1.5099160409579486e-211",-40.315814771287414
"rostral_ACC_L_to_MTG_L_pole","rostral_ACC_L -- MTG_L_pole","-0.0002639122452595165","0.00020779974768168766",1.0,"1.0",1.0302727519429761e-210,"2.0786204644463554e-210",5.1513637597148805e-211,"1.6010995469384088e-210",-40.161925446966904
"GP_L_to_PoCG_L","GP_L -- PoCG_L","-0.01458361650073377","0.011656991728840164",1.0,"1.0",1.0573504894865448e-206,"2.1167461443299298e-206",5.286752447432724e-207,"1.6382601146984636e-206",-39.56204631306014
"MOG_L_to_STG_L","MOG_L -- STG_L","-0.042619547004444674","0.034172915571208475",1.0,"1.0",7.049329799557604e-206,"1.40579120280195e-205",3.524664899778802e-206,"1.0889636332152417e-205",-39.43908183596798
"PSIG_L_to_SFG_L","PSIG_L -- SFG_L","-0.002613684056261608","0.002099110699686638",1.0,"1.0",1.9031330368598623e-205,"3.780696148080533e-205",9.515665184299312e-206,"2.9311647219493414e-205",-39.37474428141503
"Amyg_L_to_RG_L","Amyg_L -- RG_L","-0.0016132887007524377","0.0012979901782541044",1.0,"1.0",5.643255901403838e-205,"1.118921428726623e-204",2.821627950701919e-205,"8.665830649781856e-205",-39.30435609808414
"Caud_L_to_IFG_orbitalis_L","Caud_L -- IFG_orbitalis_L","-0.059242442030913445","0.04816272986088004",1.0,"1.0",3.04484717830131e-202,"6.002698722936868e-202",1.522423589150655e-202,"4.661859215298603e-202",-38.89751505143497
"Hippo_L_to_subcallosal_ACC_L","Hippo_L -- subcallosal_ACC_L","-7.591731956033166e-5","6.17911384697069e-5",1.0,"1.0",6.149006671342467e-202,"1.2099281187907704e-201",3.0745033356712334e-202,"9.386757971739606e-202",-38.85211530504424
"Put_L_to_MOG_L","Put_L -- MOG_L","-0.028975564445175926","0.02365013792794765",1.0,"1.0",3.30930647355246e-201,"6.499302087527128e-201",1.65465323677623e-201,"5.0369591178335236e-201",-38.743444294026794
"SPG_L_to_SFG_PFC_L","SPG_L -- SFG_PFC_L","-0.004905389461424911","0.0040180216201488594",1.0,"1.0",2.760278375341585e-200,"5.410772951663903e-200",1.3801391876707926e-200,"4.188985510965602e-200",-38.60657053337283
"PSTG_L_to_GP_L","PSTG_L -- GP_L","-0.006620585635412538","0.005440707571184012",1.0,"1.0",1.949144902083984e-199,"3.8063490068998553e-199",9.74572451041992e-200,"2.949363996574449e-199",-38.480528089732644
"STG_L_pole_to_AG_L","STG_L_pole -- AG_L","-0.0017257523973536208","0.0014289864391141146",1.0,"1.0",1.7708208990927345e-197,"3.438648462590957e-197",8.854104495463673e-198,"2.6717195780772307e-197",-38.19006327671368
"ITG_L_to_MFOG_L","ITG_L -- MFOG_L","-0.004996502364137854","0.004137730785300742",1.0,"1.0",1.8869852005099336e-197,"3.657358956044534e-197",9.434926002549668e-198,"2.8387059339066585e-197",-38.18597348387715
"Put_L_to_MTG_L","Put_L -- MTG_L","-0.047476557788090075","0.03965768831445023",1.0,"1.0",3.1177231530891694e-195,"5.997850303805373e-195",1.5588615765445847e-195,"4.676584729633754e-195",-37.857491058112274
"ITG_L_to_MFG_L","ITG_L -- MFG_L","-0.005959515398984495","0.004989498994330027",1.0,"1.0",1.2052564200324774e-194,"2.305804796180433e-194",6.026282100162387e-195,"1.80265952996187e-194",-37.77061070270572
"LG_L_to_MFOG_L","LG_L -- MFOG_L","-0.008052923009538318","0.006784171726304156",1.0,"1.0",4.602038208453046e-193,"8.77184078406796e-193",2.301019104226523e-193,"6.863270238831272e-193",-37.536754020216904
"dorsal_ACC_L_to_SOG_L","dorsal_ACC_L -- SOG_L","-0.01105882391760128","0.009342171877735627",1.0,"1.0",2.2990483273457963e-192,"4.374108490446506e-192",1.1495241636728981e-192,"3.4188434178202572e-192",-37.43355643638901
"PHG_L_to_SFG_pole_L","PHG_L -- SFG_pole_L","-8.849775193314844e-6","7.5109204687298575e-6",1.0,"1.0",3.462329630368525e-191,"6.551208715596751e-191",1.7311648151842624e-191,"5.133970153913214e-191",-37.259676104737586
"PCC_L_to_SOG_L","PCC_L -- SOG_L","-0.1003986632711678","0.0854065412786997",1.0,"1.0",1.322817158878843e-190,"2.49383562739454e-190",6.614085794394215e-191,"1.9558796563422893e-190",-37.17378613157383
"dorsal_ACC_L_to_ITG_L","dorsal_ACC_L -- ITG_L","-0.0006582396460640305","0.0005640042643375122",1.0,"1.0",8.612990504552162e-189,"1.6178666374249523e-188",4.306495252276081e-189,"1.2698639846455112e-188",-36.906396979647454
"PSTG_L_to_rostral_ACC_L","PSTG_L -- rostral_ACC_L","-0.00027428104938695625","0.0002357650665703989",1.0,"1.0",5.407888645472729e-188,"1.0139791210261367e-187",2.7039443227363645e-188,"7.950518108045844e-188",-36.78886137378296
"subgenual_ACC_L_to_MTG_L_pole","subgenual_ACC_L -- MTG_L_pole","-0.00022701829726458496","0.00019542433689411905",1.0,"1.0",1.2518174223506229e-187,"2.3429132588298273e-187",6.259087111753114e-188,"1.8351714336159982e-187",-36.73518361626664
"ENT_L_to_STG_L","ENT_L -- STG_L","-0.003598252426062873","0.003119430238853161",1.0,"1.0",7.136662922552653e-186,"1.326112410205026e-185",3.5683314612763263e-186,"1.0432833509663836e-185",-36.476767843247536
"Thal_L_to_LFOG_L","Thal_L -- LFOG_L","-0.003589973773785597","0.003124622247391646",1.0,"1.0",6.846331214922931e-185,"1.267612309024192e-184",3.4231656074614657e-185,"9.980215221753851e-185",-36.332372256868275
"GP_L_to_IFG_orbitalis_L","GP_L -- IFG_orbitalis_L","-0.02759792639371452","0.024025779834592212",1.0,"1.0",7.751742999160478e-185,"1.43268821502341e-184",3.875871499580239e-185,"1.126833427546502e-184",-36.32444262065552
"IOG_L_to_PrCG_L","IOG_L -- PrCG_L","-0.023656222649121986","0.020679214968989373",1.0,"1.0",8.029644233993925e-184,"1.478769000388561e-183",4.0148221169969625e-184,"1.1639610339192874e-183",-36.17523417570221
"Put_L_to_IOG_L","Put_L -- IOG_L","-0.021363592293876656","0.018679749129342036",1.0,"1.0",9.246617232716402e-184,"1.6998665783057682e-183",4.623308616358201e-184,"1.3366269323828876e-183",-36.16623016941507
"PrCu_L_to_SFG_PFC_L","PrCu_L -- SFG_PFC_L","-0.0026335621639203177","0.002330048898897136",1.0,"1.0",7.178042065312989e-181,"1.3102775198587201e-180",3.5890210326564946e-181,"1.0347177628967888e-180",-35.74197434900088
"Thal_L_to_subcallosal_ACC_L","Thal_L -- subcallosal_ACC_L","-3.482547411140174e-5","3.122310189596245e-5",1.0,"1.0",1.168033486301042e-177,"2.109798705622301e-177",5.84016743150521e-178,"1.6790481365577478e-177",-35.27126137377751
"IOG_L_to_IFG_triangularis_L","IOG_L -- IFG_triangularis_L","-0.0070027278405794865","0.0063926203192328",1.0,"1.0",2.3763846657475023e-173,"4.247941500947607e-173",1.1881923328737511e-173,"3.4065902064385936e-173",-34.640833812512916
"GP_L_to_SMG_L","GP_L -- SMG_L","-0.0091816757038648","0.008385803160262688",1.0,"1.0",3.0977229485282234e-173,"5.527833192632261e-173",1.5488614742641117e-173,"4.428374657081093e-173",-34.6240036957091
"PSTG_L_to_RG_L","PSTG_L -- RG_L","-0.0020779535293066866","0.0019006986984591496",1.0,"1.0",7.044774601815408e-173,"1.2549641502373403e-172",3.522387300907704e-173,"1.0043170403414528e-172",-34.57184471121898
"subgenual_ACC_L_to_MTG_L","subgenual_ACC_L -- MTG_L","-0.00024392466224795522","0.00022336228574515075",1.0,"1.0",1.2804149586912471e-172,"2.27702660179629e-172",6.4020747934562354e-173,"1.8203701679195615e-172",-34.533919082065644
"IOG_L_to_SOG_L","IOG_L -- SOG_L","-0.0355379633241199","0.032646153423054984",1.0,"1.0",7.244246617243317e-172,"1.2860712262172955e-171",3.622123308621659e-172,"1.0270952395680593e-171",-34.423935356617925
"dorsal_ACC_L_to_AG_L","dorsal_ACC_L -- AG_L","-0.006048914290181694","0.005563488829113626",1.0,"1.0",1.4045036481624454e-171,"2.4891460202878955e-171",7.022518240812227e-172,"1.9858760599018183e-171",-34.381926729171425
"AG_L_to_SFG_L","AG_L -- SFG_L","-0.01524740775187624","0.014048148079686304",1.0,"1.0",3.592456656687906e-171,"6.355884854140142e-171",1.796228328343953e-171,"5.065657547237033e-171",-34.32234386748654
"PIns_L_to_LG_L","PIns_L -- LG_L","-0.00927497551844553","0.008577200481366738",1.0,"1.0",2.6596695535639224e-170,"4.6975392285642654e-170",1.3298347767819612e-170,"3.740160309699266e-170",-34.19536239628076
"PSMG_L_to_IFG_triangularis_L","PSMG_L -- IFG_triangularis_L","-0.0189825249865766","0.017623415818427673",1.0,"1.0",2.195795163357306e-169,"3.851945752669172e-169",1.097897581678653e-169,"3.079468826659636e-169",-34.06150959445206
"IOG_L_to_MOG_L","IOG_L -- MOG_L","-0.05539357357393239","0.05196703582671167",1.0,"1.0",5.819795738139259e-167,"1.0140553180091133e-166",2.9098978690696296e-167,"8.139849444559639e-167",-33.707879897914154
"STG_L_pole_to_PrCG_L","STG_L_pole -- PrCG_L","-0.010136197487970271","0.009514437646500994",1.0,"1.0",7.803765005651007e-167,"1.3574616438401333e-166",3.901882502825504e-167,"1.0885305634567107e-166",-33.68929627391182
"Put_L_to_IFG_opercularis_L","Put_L -- IFG_opercularis_L","-0.027083851392627444","0.025438899665928365",1.0,"1.0",1.0991980571239037e-166,"1.908842263629598e-166",5.4959902856195186e-167,"1.529126329466721e-166",-33.66759542864073
"Hippo_L_to_IOG_L","Hippo_L -- IOG_L","-0.008960903639157275","0.008504957358835644",1.0,"1.0",2.7427072346100564e-164,"4.739068427080815e-164",1.3713536173050282e-164,"3.8052305466774906e-164",-33.31805698424805
"dorsal_ACC_L_to_SMG_L","dorsal_ACC_L -- SMG_L","-0.009080188100610233","0.008712648308254089",1.0,"1.0",8.265688391990914e-162,"1.4163886565746019e-161",4.132844195995457e-162,"1.1437149045067642e-161",-32.9567715403865
"Thal_L_to_SOG_L","Thal_L -- SOG_L","-0.05619587067873255","0.054228897801685966",1.0,"1.0",1.5879054559071602e-160,"2.7164994163039847e-160",7.939527279535801e-161,"2.191309529151881e-160",-32.769787630745896
"ENT_L_to_AG_L","ENT_L -- AG_L","-0.00026998917622614234","0.0002626790674592087",1.0,"1.0",1.0813533394551767e-158,"1.846865852039782e-158",5.406766697275884e-159,"1.4882988116171648e-158",-32.50280841657764
"MOG_L_to_IFG_orbitalis_L","MOG_L -- IFG_orbitalis_L","-0.008316165948170563","0.00812100919866176",1.0,"1.0",7.2238558224539734e-158,"1.22971887767103e-157",3.6119279112269867e-158,"9.91603551225446e-158",-32.38270657357012
"MOG_L_to_FuG_L","MOG_L -- FuG_L","-0.050470868802368576","0.049359426068528736",1.0,"1.0",1.540051732552413e-157,"2.6173292991654306e-157",7.700258662762064e-158,"2.1084041576610414e-157",-32.33483725710927
"Caud_L_to_IOG_L","Caud_L -- IOG_L","-0.0024409368035823407","0.0023880796706327225",1.0,"1.0",1.8657287578186482e-157,"3.1656217448234443e-157",9.328643789093241e-158,"2.547532011005674e-157",-32.32270689614855
"PIns_L_to_PHG_L","PIns_L -- PHG_L","-0.004559494497332819","0.0044633665857677345",1.0,"1.0",2.5144160886491276e-157,"4.259280935764071e-157",1.2572080443245638e-157,"3.424237699673483e-157",-32.30383907195055
"Ins_L_to_PCC_L","Ins_L -- PCC_L","-0.0008841559285854753","0.0008662998464258645",1.0,"1.0",3.99379036128903e-157,"6.754204287474095e-157",1.996895180644515e-157,"5.4246365143492733e-157",-32.274581977668014
"Ins_L_to_Cu_L","Ins_L -- Cu_L","-0.0016399671024127827","0.0016147242455362251",1.0,"1.0",4.81801601315168e-156,"8.09520547664284e-156",2.40900800657584e-156,"6.527024311010457e-156",-32.117132976156
"FuG_L_to_IFG_opercularis_L","FuG_L -- IFG_opercularis_L","-0.004336274295673763","0.004274456433756106",1.0,"1.0",8.653355730874079e-156,"1.4515758803005952e-155",4.3266778654370397e-156,"1.1692197364823331e-155",-32.08011017560397
"subgenual_ACC_L_to_MFG_L","subgenual_ACC_L -- MFG_L","-8.339155923451447e-5","8.310813072708468e-5",1.0,"1.0",2.1781173119660874e-153,"3.641924746179161e-153",1.0890586559830437e-153,"2.9353534087042976e-153",-31.730621601861134
"subgenual_ACC_L_to_MFOG_L","subgenual_ACC_L -- MFOG_L","-0.006178335895789507","0.006193703236443006",1.0,"1.0",4.149830807820187e-152,"6.916384679700312e-152",2.0749154039100934e-152,"5.578019332589471e-152",-31.544316597725537
"GP_L_to_MOG_L","GP_L -- MOG_L","-0.006566052016478519","0.006663354982750553",1.0,"1.0",1.7842018413942499e-149,"2.9593732465433474e-149",8.921009206971249e-150,"2.392032261454726e-149",-31.16099871755979
"IOG_L_to_IFG_orbitalis_L","IOG_L -- IFG_orbitalis_L","-0.009981860806448743","0.01014427449754522",1.0,"1.0",3.607820751211384e-149,"5.974551164006052e-149",1.803910375605692e-149,"4.8244114696431295e-149",-31.11648392675257
"Hippo_L_to_MOG_L","Hippo_L -- MOG_L","-0.0056679040713941","0.005765806081984073",1.0,"1.0",5.859051595673297e-149,"9.687090098277735e-149",2.9295257978366485e-149,"7.814585568971471e-149",-31.08582940545116
"IFG_triangularis_L_to_SFG_L","IFG_triangularis_L -- SFG_L","-0.03679082933461216","0.03821473589961304",1.0,"1.0",1.4876915870712638e-144,"2.4440647501885047e-144",7.438457935356319e-145,"1.9791269828004603e-144",-30.44449083974687
"PoCG_L_to_RG_L","PoCG_L -- RG_L","-0.00030155837875523665","0.00031396201568623875",1.0,"1.0",4.572702196701978e-144,"7.500391083338426e-144",2.286351098350989e-144,"6.067624068700701e-144",-30.37346165235737
"IFG_orbitalis_L_to_SFG_L","IFG_orbitalis_L -- SFG_L","-0.0037777710316698795","0.003993104482382234",1.0,"1.0",6.161070313281545e-141,"1.0057898697549525e-140",3.0805351566407725e-141,"8.154357767578516e-141",-29.9174764682187
"subgenual_ACC_L_to_SMG_L","subgenual_ACC_L -- SMG_L","-7.262149018606391e-5","7.73048220415893e-5",1.0,"1.0",1.7119300875357986e-139,"2.785923963206842e-139",8.559650437678993e-140,"2.2600097456626932e-139",-29.70698463544458
"STG_L_pole_to_RG_L","STG_L_pole -- RG_L","-0.007616976355428502","0.008124337568229301",1.0,"1.0",4.348377994591641e-139,"7.065260948826292e-139",2.1741889972958204e-139,"5.7259175882981525e-139",-29.647948481357936
"Ins_L_to_PHG_L","Ins_L -- PHG_L","-0.000570297369386846","0.0006089376779880622",1.0,"1.0",7.184599105982438e-139,"1.1655266574752075e-138",3.592299552991219e-139,"9.43662446026881e-139",-29.616144575310255
"Ins_L_to_MTG_L_pole","Ins_L -- MTG_L_pole","-0.003700847578950439","0.00395853419933264",1.0,"1.0",1.6301863491395057e-138,"2.6322041674873453e-138",8.150931745697529e-139,"2.1357504700751752e-138",-29.564245332467266
"MOG_L_to_MTG_L","MOG_L -- MTG_L","-0.025998174976333093","0.027900038814621317",1.0,"1.0",7.548763671452537e-138,"1.2169735825472548e-137",3.7743818357262685e-138,"9.864861616102748e-138",-29.46714464415794
"PSTG_L_to_subgenual_ACC_L","PSTG_L -- subgenual_ACC_L","-0.0005619962062003862","0.0006035492308600756",1.0,"1.0",1.0602779749040028e-137,"1.7066682799776716e-137",5.301389874520014e-138,"1.3821003829038324e-137",-29.445618635522365
"Cu_L_to_FuG_L","Cu_L -- FuG_L","-0.029160582518260234","0.031553359043605796",1.0,"1.0",3.459043450233605e-136,"5.559176973589722e-136",1.7295217251168024e-136,"4.497625591698217e-136",-29.224735955228773
"Put_L_to_SMG_L","Put_L -- SMG_L","-0.019676884233414328","0.021294774117688577",1.0,"1.0",3.715168514582172e-136,"5.961549476887671e-136",1.857584257291086e-136,"4.8185456298152236e-136",-29.220207309623042
