"SFG_L","SFG_PFC_L","SFG_pole_L","MFG_L","MFG_DPFC_L","IFG_opercularis_L","IFG_orbitalis_L","IFG_triangularis_L","LFOG_L","MFOG_L","RG_L","PoCG_L","PrCG_L","SPG_L","SMG_L","AG_L","PrCu_L","STG_L","STG_L_pole","MTG_L","MTG_L_pole","ITG_L","PHG_L","ENT_L","FuG_L","SOG_L","MOG_L","IOG_L","Cu_L","LG_L","rostral_ACC_L","subcallosal_ACC_L","subgenual_ACC_L","dorsal_ACC_L","PCC_L","Ins_L","Amyg_L","Hippo_L","Caud_L","Put_L","GP_L","Thal_L","PIns_L","PSTG_L","PSMG_L","PSIG_L"
-67.03083418712944,12.205407033968418,-4.583257842771619,-97.27629329209608,29.139708119227244,103.61150007377732,67.32213752343291,-43.54609462862656,-126.52400839155607,45.17294956126323,2.2285831302548766,18.665191270572294,25.899589797263552,-28.141159634132297,51.37661452821259,30.3711077761298,-32.7431226229724,-114.35619516824248,70.21832429280963,18.576993979741772,-157.10417382078174,63.08178772990134,67.3522857766464,-13.24703157316286,90.11123970341121,-21.208858438368026,-47.73612868537731,43.489391962346886,24.001322355452402,101.71967380843057,133.63607600707033,0.0,0.0,130.98559713016735,20.207422733564382,6.577161018087661,94.91245289530463,54.705073475069874,-83.77722537943734,-9.054827151421334,-44.09477908592977,21.067049939121983,-27.8154239184248,-17.868899591614195,41.75828923427406,-40.34252592409936
0.4548400588166957,-54.44069431735117,-9.877910201166314,-69.65285833222221,-12.992792228563678,18.600015698078305,103.79909392824308,-60.48280348134262,-59.72496660534433,0.6448474913672121,8.92322504516721,-62.276410255180885,157.5530718260192,-61.75434343591827,-19.540355667344325,132.54645608676046,3.1077887024845965,56.27460629877133,-60.19485244400334,1.3104616767804944,29.721591619862444,-106.41827901242269,90.12620521657088,-24.79158550821974,-66.99947550468472,33.0273996318617,-9.197910531531893,-42.26394847369358,2.1211592572328146,132.97830129982736,101.52408273992643,1.143508604614371,0.0,20.709149700790693,17.00281429414518,22.857048239211952,-42.884915956076505,81.73887172858134,123.11034764310172,53.50792809430113,-46.93430641495041,80.20887362859433,-76.25430144378444,1.8376398599282602,-49.650581571583885,86.41428564522398
-9.947129145168802,-94.67592679629524,-6.716122816035538,111.75362539993164,-46.09588236223655,-14.759023181205684,65.30867449779765,-18.349224965863442,-22.2802966171426,-37.10054388846496,-49.429211728526596,3.659831205696081,-128.1766252969438,-32.448281123712626,121.96406034827439,-100.60955346707722,17.286533800383253,-38.923943630067534,77.00064431661534,-131.5330174975009,54.71554138887244,-42.23380966763825,143.54691585136243,31.583950776118492,-32.485866153337604,16.096379688647623,-77.44143052787317,165.30162325743802,32.33885232042889,-0.5889851773100727,85.0465905006358,-7.566609644894881,0.0,200.47377312414932,-67.20036656933469,-11.764647797716975,-31.822153232425006,-75.07204589571057,-154.07797425884021,28.283810169963136,33.76884324863034,-72.70082638062908,29.274649035821668,-8.218296689131025,-0.25019253934675245,86.07833281021155
14.330197676303417,168.66149756574345,11.118357332680286,-24.65558237404905,-57.289708998898185,70.82248197828918,-37.00229110317642,-110.5682505942089,77.52482125576151,-51.087411906166835,-16.24564411408746,-43.66443644902201,-27.525727104323384,105.57605401210945,-9.870528735050137,-2.6631473516711015,9.009712760820179,94.29861400947055,-88.79748176865192,19.853621485193823,82.09106677488045,-69.48557787358428,32.553663099442495,-36.60042488866412,-180.39930340578863,-18.693566727011287,61.172970759319576,-40.49124612898231,-93.78783548206934,9.581747685357097,-23.722210930377095,-2.4067022643162352,0.0,-137.2265341942161,-55.28121071251534,134.2375723444866,-101.24287547541633,66.43758998777986,-205.85130517106566,95.49351030531355,-55.90669615906874,162.43224029773867,-137.65136670120654,66.35258014798073,-113.67884285695808,127.35821934214937
18.65148489744888,51.89611836029548,1.2999241468088794,4.6027288954082195,-71.17893740448498,26.711399104901023,89.59259909659826,0.8484153770187167,-8.472579180625681,-78.87506183743706,-11.468132899263736,17.02555368433323,-3.5711096191104588,22.818141222569825,-87.75313743588833,-2.5664946479071564,13.903694221912499,64.61678450021714,-21.659351948537097,-103.24048727192891,21.564702445521526,22.361204785763697,31.243674716795937,34.28511470699516,3.549382046250855,-28.059842640921488,37.61734347717547,-135.31735424339254,80.58742896503918,36.531792703530385,113.47077700831156,-2.074156580153588,0.0,-40.214422175571954,-48.385244757479875,-98.79125797079533,-16.703529447779278,56.875561077452154,-20.508370165280144,5.810295091671176,-76.70994993338874,41.276471406106005,74.88268442449034,69.18710430473388,10.492238252038076,21.124925782085693
5.4652754950892115,30.119577432390138,0.3736748809986775,139.07278696753067,97.48525825871197,-145.3534975240579,-91.71242970512745,-30.85185412726475,26.933269859313622,44.172454850931665,4.709940432648109,18.028329796362588,37.40764295999551,-57.65237746262966,27.863470821603965,35.438009265828924,-3.202217184647929,-17.5510337798482,-221.45313122793183,18.54256072912148,66.43757667244448,-18.79735576296637,37.967764050663675,-28.492748884065474,-110.57588286125885,-4.150559910440969,92.74261524751768,-113.12714013499448,-35.158545154710474,57.94778533223229,16.504791256429893,0.6977516080276065,0.0,9.231439304320375,-13.93179234109013,221.82633071413292,-65.87500947938422,-49.60923199944234,11.119615950252152,-23.439060880916262,54.379652500759654,7.576957988162751,-25.750039089433894,-39.50404581422832,91.35827242142284,79.34533508744885
64.68869887778052,-115.97029073876175,-8.268982524720384,41.13135733908022,-1.0408741156341084,-3.6443615497519377,-43.136967849171235,9.763152871097004,14.025389400845174,-62.36486139894352,-27.011769360257453,-65.49640504257762,12.955794668161127,7.201060362273762,-17.804032349133692,-53.89198824895897,-9.441100977015399,-50.757298878024066,130.08355640810197,-74.10491993202602,73.34981394660474,-104.127264644146,1.9935570923829182,11.625601376448103,-69.0340234716874,92.76850323736592,7.444837304745784,48.936146312139805,49.33273670799818,-84.87912106875159,56.64864630202427,-4.196281318821282,0.0,88.0184025248,-15.684278837631139,-112.48044689330173,-40.47090783541044,14.008591189090252,-58.86980867975225,67.90036632421331,-62.494055257834155,177.45996870568263,83.61290050119474,44.719630024277805,0.8455612423327834,85.99843694386185
-25.41865581508458,45.65203222896006,5.227354727942971,100.87250278502627,-15.483319912925161,-122.0113374501478,21.683988881641607,34.274203542068975,-28.42823091903828,9.420206637698536,-0.9354493342665022,-64.39633728545034,55.223342954841044,-29.477021831227564,99.36479420820666,-55.765814075434825,12.53206719719299,99.47307692632864,-65.19970713351533,-44.37784460383048,94.99156236328633,-12.096431277190051,-29.00036213300876,-40.01377868948869,-65.9011751275554,25.172332618239952,10.57345563266712,139.65140509707507,-18.382474508891455,-83.33469715450254,-55.51964834304874,0.0,0.0,-57.02121362291661,2.564807074378057,6.693926367974501,-63.14182764505865,-59.307726100785544,154.96754982172573,-14.21015586734275,21.55327187263471,11.202032218393496,19.874085843302687,-65.88924894040032,-48.1652564186519,1.3715950726404162
76.39483970512215,-148.9037256095137,-6.451905611422216,-34.07711533199282,36.85218343463929,-32.16479975273932,-125.9510123320237,60.45721629461043,214.73799153288442,11.216072741317438,13.108201987714653,59.07614149763702,33.878870566340325,-114.35876201762227,83.20624892464994,-24.970622775848764,-35.994891884936564,106.98887112173973,17.178001523941912,51.40906175661505,-98.16328880889985,-13.241508692318215,84.92658228389301,55.11246388379661,-45.886291163936775,220.56688508753072,-55.273220268052555,2.3695499609679778,-93.83458984997493,-203.46380377158874,-96.15395877665831,2.3196424840092096,0.0,143.34522386181712,10.089450611150546,-68.53184681008064,-83.70543822769456,-33.04438320737055,60.397155481925815,19.565111089126678,-50.42848567236234,-276.7414982696188,6.652850932729949,-61.38591372058899,25.63827040543743,-75.15177029277086
16.546199027987516,20.52911852783546,0.07803926691305585,52.71985019102163,6.8925668148536525,-64.95073841934214,24.962517885211582,-6.8890036004079125,-53.42606113540864,-21.417307238257205,-2.8685565680579233,81.3851210217267,-98.68345969879329,28.107553599015112,-42.8805418200437,1.9359069394496866,-19.554430110450415,-39.46065400482577,-40.15765064008427,-1.2512552399275967,16.94429854278479,3.43267175804501,119.66763684030116,65.8746512940837,-44.40181942682993,-23.31400892207988,48.89880451954762,24.99414157241498,-100.4679318262654,-14.61602430665807,34.07518497104734,-0.4654048812371722,0.0,59.032429153544435,-41.314856409402594,44.31528630814505,-15.46216589658228,45.86582325426259,93.37026878150722,-51.45063412452706,52.065185597541934,-85.87771082211661,61.96781609709886,58.70922279241019,-62.408939941415056,75.15042354099334
