"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj","pd_atw_pvalue","pd_atw_pvalue_adj","pd_atw_coef","pd_atw_tscore"
81.19650082895207,0.0003039583015217737,5.010430189397879,"x158_180","AnsaLenticularis_L -- III_and_IV_ventricle",0.5847576818289287,"0.8237625690821071",3.973721653666452e-5,"0.006104700972633454",0.30814307415978454,6.2955990746632
4.811354781255231,0.00036898659309388896,4.8950962835772796,"x16_86","LFOG_L -- Mynert_L",0.4257447605229251,"0.8237625690821071",1.2655852408453574e-5,"0.006104700972633454",0.3578692664728498,7.089748402546853
1184.3371017716881,0.0007295869364495726,4.497685736378707,"x86_112","Mynert_L -- Pons_L",0.3941501106890585,"0.9005612243690259",2.0429197311722883e-5,"0.006104700972633454",0.3612003838709304,6.750340422358808
5.207723939189595,0.0008067737732309302,4.44005477528441,"x86_168","Mynert_L -- OpticTract_L",0.45008941371688677,"0.9005612243690259",3.205019242026304e-5,"0.006104700972633454",0.34338863686300997,6.440479701119767
21.11842916743627,0.0014452898071293655,4.110379132735411,"x86_170","Mynert_L -- LV_frontal_L",0.6673862883343861,"1.0",0.0005336232526590794,"0.006104700972633454",0.26539401213902003,4.678519036320559
9.841951376683381,0.0026865462256931236,3.766977069256072,"x92_158","Snigra_L -- AnsaLenticularis_L",0.3723833192873089,"1.0",6.457047445433345e-5,"0.006104700972633454",0.353359717895802,5.975310662918128
43.32788148838677,0.002735849894824244,3.7569970125952548,"x102_158","SCP_L -- AnsaLenticularis_L",0.3770069586360773,"1.0",6.736545978260159e-5,"0.006104700972633454",0.35184021775864094,5.947790547736552
110.46784625564553,0.002776728621663253,3.748861287462447,"x88_112","NucAccumbens_L -- Pons_L",0.3441984196361704,"1.0",5.7829493110327295e-5,"0.006104700972633454",0.3608796312956818,6.047239742346571
23.630242095491536,0.002877764606096346,3.7292687279509185,"x88_92","NucAccumbens_L -- Snigra_L",0.30421791246323276,"1.0",5.0114532391224044e-5,"0.006104700972633454",0.37164406452361687,6.141357250805729
17.864558427314748,0.0029063374437098533,3.7238558155149732,"x16_130","LFOG_L -- ALIC_L",0.39405723941998444,"1.0",7.853824563633132e-5,"0.006104700972633454",0.3463228184510359,5.84870004962064
47.882546724762236,0.0029191503048875576,3.7214462080037087,"x110_158","ML_L -- AnsaLenticularis_L",0.3582093136466646,"1.0",6.50291514732114e-5,"0.006104700972633454",0.3563330679004985,5.970708902302031
17.614050644433398,0.003036399153113113,3.699886778221738,"x98_158","Midbrain_L -- AnsaLenticularis_L",0.3639812544029021,"1.0",6.957405142384054e-5,"0.006104700972633454",0.3542345086961659,5.926885898178898
27.924501621402616,0.003358240357584659,3.6448250761718395,"x112_158","Pons_L -- AnsaLenticularis_L",0.360171741079503,"1.0",7.521525220909872e-5,"0.006104700972633454",0.35404921432519515,5.876526931036576
60.681240373612255,0.0043024359174776055,3.5099332218309254,"x16_76","LFOG_L -- Caud_L",0.42137086952824615,"1.0",0.0001353148709331932,"0.006104700972633454",0.3340437804293522,5.504321133607821
1735.585918167633,0.00464144946619268,3.46877290695608,"x92_166","Snigra_L -- Mammillary_L",0.371256300053328,"1.0",0.00010888396204480896,"0.006104700972633454",0.3469135391493326,5.6406296867449175
3.0583159051186457,0.005422582239934824,3.3845273289294266,"x86_96","Mynert_L -- CP_L",0.2980625121063182,"1.0",9.000683098848316e-5,"0.006104700972633454",0.36460372626618154,5.7614207515692915
2928.7909784809463,0.00558544132695775,3.3685232954929063,"x64_102","subgenual_ACC_L -- SCP_L",0.33272918363899495,"1.0",0.00010752679041843748,"0.006104700972633454",0.3548781621297069,5.648547139648093
96.33266646185263,0.005780284295808676,3.349986757616659,"x88_102","NucAccumbens_L -- SCP_L",0.31305058090229887,"1.0",0.00010183330476913265,"0.006104700972633454",0.35966985893980674,5.68295296743119
436.8454111082825,0.005830622455534394,3.3453007338197542,"x86_92","Mynert_L -- Snigra_L",0.3321372626426918,"1.0",0.00011174959616855643,"0.006104700972633454",0.3544451424064189,5.624249113219639
605.2532497178161,0.006085319772348765,3.322202130771156,"x16_164","LFOG_L -- OlfactoryRadiation_L",0.33733131746595657,"1.0",0.00011927098240362224,"0.006104700972633454",0.3524692149082772,5.5832803826427355
8.178970584655321,0.00654971515705321,3.2824995381139903,"x90_158","RedNc_L -- AnsaLenticularis_L",0.3315885397872154,"1.0",0.0001246196772379598,"0.006104700972633454",0.35297478831072077,5.555772356733271
79.30047710360569,0.007122393094210037,3.2372864262238923,"x88_110","NucAccumbens_L -- ML_L",0.3017385207159619,"1.0",0.00011863558335319197,"0.006104700972633454",0.3596556739036902,5.586634439119131
14.61349351263345,0.007338585828812281,3.2211662281520375,"x86_130","Mynert_L -- ALIC_L",0.3257123656922717,"1.0",0.00013529460406540647,"0.006104700972633454",0.35291767060879203,5.504414521194372
405.10525605826916,0.007363275375172508,3.2193558416849326,"x95_158","cerebellum_L -- AnsaLenticularis_L",0.5211452240022837,"1.0",0.0004818518372231859,"0.006104700972633454",0.2994449535577074,4.7380609611561635
219.4678065432951,0.007585913027087258,3.203301884541654,"x18_124","MFOG_L -- BCC_L",0.28914367736486785,"1.0",0.00011983258699884545,"0.006104700972633454",0.36202609313644557,5.580331526266692
617.8776438361032,0.007832812620019745,3.18604468755545,"x86_90","Mynert_L -- RedNc_L",0.3250947759293035,"1.0",0.0001435933188580139,"0.006104700972633454",0.3521452976024186,5.467359183758297
