"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"AG_L",0.5643564356435643,0.44554455445544555,0.28504492218980676,0.02706177651634887,"0.7642326732673268","0.7629262926292629"
"Amyg_L",0.39603960396039606,0.6138613861386139,0.3171179762882645,0.04449348050609373,"0.7642326732673268","0.7629262926292629"
"Cu_L",0.5742574257425742,0.43564356435643564,0.49645925239873956,-0.022276483090108292,"0.7642326732673268","0.7629262926292629"
"ENT_L",0.6237623762376238,0.37623762376237624,0.40122877542998864,-0.002572194315327316,"0.7642326732673268","0.7629262926292629"
"FuG_L",0.6138613861386139,0.39603960396039606,0.4738405688915881,0.03797867161385026,"0.7642326732673268","0.7629262926292629"
"Hippo_L",0.7029702970297029,0.3069306930693069,0.6975246232631718,-0.2033373605386404,"0.7642326732673268","0.7629262926292629"
"IFG_opercularis_L",0.45544554455445546,0.5544554455445545,0.3442112067689834,-0.08808440376703094,"0.7642326732673268","0.7629262926292629"
"IFG_orbitalis_L",0.5247524752475248,0.48514851485148514,0.28646443919596465,-0.0325717305546475,"0.7642326732673268","0.7629262926292629"
"IFG_triangularis_L",0.22772277227722773,0.7821782178217822,0.2626831926360943,0.09393257966587726,"0.8217821782178217","0.7629262926292629"
"ITG_L",0.7524752475247525,0.25742574257425743,0.3457853131625938,-0.04222292107474072,"0.7642326732673268","0.7728124163767728"
"Ins_L",0.40594059405940597,0.6039603960396039,0.32891287913840433,0.0023150063778952634,"0.7642326732673268","0.7629262926292629"
"LFOG_L",0.40594059405940597,0.6039603960396039,0.46869949281333584,0.05467669807244846,"0.7642326732673268","0.7629262926292629"
"LG_L",0.6732673267326733,0.33663366336633666,0.6917157872819062,-0.10074109154936542,"0.7642326732673268","0.7629262926292629"
"MFG_DPFC_L",0.31683168316831684,0.693069306930693,0.44288704417381575,-0.04562510189700561,"0.774606872451951","0.7629262926292629"
"MFG_L",0.31683168316831684,0.693069306930693,0.4356671737423625,0.051560643932654,"0.774606872451951","0.7629262926292629"
"MFOG_L",0.19801980198019803,0.8118811881188119,0.47145390221617245,0.0708022033003259,"0.8217821782178217","0.7629262926292629"
"MTG_L",0.5643564356435643,0.44554455445544555,0.35877349428730604,0.05892170468263946,"0.7642326732673268","0.7629262926292629"
"MTG_L_pole",0.7227722772277227,0.2871287128712871,0.3885890681269892,-0.1128800244940628,"0.7642326732673268","0.7629262926292629"
"PCC_L",0.693069306930693,0.31683168316831684,0.52794342155603,0.008049785462028409,"0.7642326732673268","0.7629262926292629"
"PHG_L",0.594059405940594,0.4158415841584158,0.3957088468921157,-0.01143615671263684,"0.7642326732673268","0.7629262926292629"
"PIns_L",0.38613861386138615,0.6237623762376238,0.31197740988901645,0.10815447719373336,"0.7642326732673268","0.7629262926292629"
"PSIG_L",0.49504950495049505,0.5148514851485149,0.3435061420794264,0.0716479035092544,"0.7642326732673268","0.7629262926292629"
"PSMG_L",0.594059405940594,0.4158415841584158,0.2587111410085729,0.008963011919044243,"0.7642326732673268","0.7629262926292629"
"PSTG_L",0.504950495049505,0.504950495049505,0.3152189704489606,0.053932642901196495,"0.7642326732673268","0.7629262926292629"
"PoCG_L",0.6039603960396039,0.40594059405940597,0.33670997446051165,-0.021021186740082208,"0.7642326732673268","0.7629262926292629"
"PrCG_L",0.4752475247524752,0.5346534653465347,0.36598700756617375,0.04146918375195153,"0.7642326732673268","0.7629262926292629"
"PrCu_L",0.8415841584158416,0.16831683168316833,0.44384920993042826,-0.16808306121157726,"0.7642326732673268","0.8415841584158416"
"SFG_L",0.43564356435643564,0.5742574257425742,0.5067182304140215,0.10384277758133643,"0.7642326732673268","0.7629262926292629"
"SFG_PFC_L",0.2376237623762376,0.7722772277227723,0.522146512029748,0.0701628345611272,"0.8217821782178217","0.7629262926292629"
"SFG_pole_L",0.15841584158415842,0.8217821782178217,0.03757769612981528,0.006123684959437372,"0.8217821782178217","0.7629262926292629"
"SMG_L",0.6633663366336634,0.3465346534653465,0.3630830028930619,-0.11227044157230713,"0.7642326732673268","0.7629262926292629"
"SPG_L",0.6633663366336634,0.3465346534653465,0.39933784621215807,-0.012311841768051026,"0.7642326732673268","0.7629262926292629"
"STG_L",0.5544554455445545,0.45544554455445546,0.4175769855320327,-0.058285990486504693,"0.7642326732673268","0.7629262926292629"
"STG_L_pole",0.49504950495049505,0.5148514851485149,0.3189088503967067,0.022259469992049193,"0.7642326732673268","0.7629262926292629"
"dorsal_ACC_L",0.7128712871287128,0.297029702970297,0.5088265201958841,0.028739903815908085,"0.7642326732673268","0.7629262926292629"
"rostral_ACC_L",0.594059405940594,0.4158415841584158,0.339434052113934,-0.0037118816216142763,"0.7642326732673268","0.7629262926292629"
"subcallosal_ACC_L",0.18811881188118812,0.6435643564356436,0.07108750494892095,0.01220412338487826,"0.7642326732673268","0.7629262926292629"
"subgenual_ACC_L",0.009900990099009901,0.009900990099009901,0.0,0.0,"0.37623762376237624","0.37623762376237624"
