,abs_coef,coef,edge_conn,name
13165,7.52127000646e-05,7.52127000646e-05,69_182,PCC_R--PIns_R
13166,7.52085245796e-05,7.52085245796e-05,40_127,MTG_L_pole--SCC_R
13167,7.51927579098e-05,-7.51927579098e-05,12_45,IFG_orbitalis_L--PHG_R
13168,7.51843189463e-05,-7.51843189463e-05,106_163,PCT_L--LenticularFasc_R
13169,7.51416262008e-05,-7.51416262008e-05,6_94,MFG_L--cerebellum_R
13170,7.51243545445e-05,7.51243545445e-05,83_159,Thal_R--AnsaLenticularis_R
13171,7.50919739071e-05,7.50919739071e-05,94_143,cerebellum_R--Fx/ST_R
13172,7.50792289399e-05,-7.50792289399e-05,10_35,IFG_opercularis_L--STG_R
13173,7.50652213028e-05,7.50652213028e-05,31_106,AG_R--PCT_L
13174,7.50636983025e-05,7.50636983025e-05,133_134,PLIC_R--RLIC_L
13175,7.50593046799e-05,7.50593046799e-05,16_50,LFOG_L--SOG_L
13176,7.50539064796e-05,-7.50539064796e-05,17_159,LFOG_R--AnsaLenticularis_R
13177,7.50499199534e-05,7.50499199534e-05,15_168,IFG_triangularis_R--OpticTract_L
13178,7.50477919546e-05,-7.50477919546e-05,94_138,cerebellum_R--CGC_L
13179,7.5044764687e-05,7.5044764687e-05,33_72,PrCu_R--Amyg_L
13180,7.49706489113e-05,7.49706489113e-05,73_91,Amyg_R--RedNc_R
13181,7.49649194512e-05,7.49649194512e-05,39_45,MTG_R--PHG_R
13182,7.4964007774e-05,-7.4964007774e-05,24_126,PrCG_L--SCC_L
13183,7.49321311695e-05,-7.49321311695e-05,61_77,rostral_ACC_R--Caud_R
13184,7.49269844217e-05,7.49269844217e-05,16_64,LFOG_L--subgenual_ACC_L
13185,7.48595447627e-05,-7.48595447627e-05,12_124,IFG_orbitalis_L--BCC_L
13186,7.48147164932e-05,-7.48147164932e-05,100_188,CST_L--PSIG_R
13187,7.47952888203e-05,7.47952888203e-05,75_111,Hippo_R--ML_R
13188,7.47849644095e-05,7.47849644095e-05,98_164,Midbrain_L--OlfactoryRadiation_L
13189,7.47802804753e-05,-7.47802804753e-05,42_182,ITG_L--PIns_R
13190,7.47513572967e-05,7.47513572967e-05,64_185,subgenual_ACC_L--PSMG_L
13191,7.47269468196e-05,-7.47269468196e-05,138_172,CGC_L--LV_atrium_L
13192,7.46367553935e-05,7.46367553935e-05,16_40,LFOG_L--MTG_L_pole
13193,7.46292531908e-05,-7.46292531908e-05,55_176,IOG_R--LV_body_R
13194,7.45459648741e-05,7.45459648741e-05,140_151,CGH_L--SS_R
13195,7.45186208452e-05,-7.45186208452e-05,92_157,Snigra_L--UNC_R
13196,7.45020010916e-05,7.45020010916e-05,186_187,PSMG_R--PSIG_L
13197,7.44568264644e-05,7.44568264644e-05,40_138,MTG_L_pole--CGC_L
13198,7.44345495491e-05,-7.44345495491e-05,15_158,IFG_triangularis_R--AnsaLenticularis_L
13199,7.43963159498e-05,7.43963159498e-05,131_153,ALIC_R--SFO_R
13200,7.42776514367e-05,7.42776514367e-05,26_159,SPG_L--AnsaLenticularis_R
13201,7.42737279422e-05,-7.42737279422e-05,29_171,SMG_R--LV_body_L
13202,7.42619066303e-05,-7.42619066303e-05,8_143,MFG_DPFC_L--Fx/ST_R
13203,7.42221552782e-05,7.42221552782e-05,62_152,subcallosal_ACC_L--SFO_L
13204,7.41314042202e-05,7.41314042202e-05,36_116,STG_L_pole--ACR_L
13205,7.40371597953e-05,7.40371597953e-05,19_161,MFOG_R--AnteriorCom_R
13206,7.40156694947e-05,-7.40156694947e-05,37_161,STG_R_pole--AnteriorCom_R
13207,7.40046972066e-05,7.40046972066e-05,90_119,RedNc_L--SCR_R
13208,7.40008292963e-05,-7.40008292963e-05,64_97,subgenual_ACC_L--CP_R
13209,7.39668055186e-05,7.39668055186e-05,20_112,RG_L--Pons_L
13210,7.39597524175e-05,-7.39597524175e-05,149_161,PTR_R--AnteriorCom_R
