"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"PCC_L_to_SMG_L",0.9411764705882353,0.0784313725490196,0.0001232392560217754,-0.00015626255879762387,"0.23462661660408846","1.0"
"PCC_L_to_SPG_L",1.0,0.0196078431372549,0.0003712202858303352,-0.0016568789652154,"0.08836098541980894","1.0"
"PCC_L_to_STG_L",0.0196078431372549,1.0,0.00021464947398222963,0.0004096157018380324,"1.0","0.07967811402017454"
"PCC_L_to_STG_L_pole",0.9019607843137255,0.11764705882352941,1.3720037364549374e-5,-1.865703243298418e-5,"0.33620277379244384","1.0"
"PCC_L_to_dorsal_ACC_L",0.0196078431372549,1.0,0.00035985791154829685,0.0021763914868743466,"1.0","0.07967811402017454"
"PCC_L_to_rostral_ACC_L",0.0392156862745098,0.9803921568627451,0.0006136248405376695,0.0010150338515233573,"1.0","0.1085379033503165"
"PCC_L_to_subcallosal_ACC_L",0.0392156862745098,0.9803921568627451,2.4786747239391395e-5,3.561472931149523e-5,"1.0","0.1085379033503165"
"PCC_L_to_subgenual_ACC_L",0.803921568627451,0.21568627450980393,1.421286994269598e-5,-1.0281856074683205e-5,"0.5357860458671101","1.0"
"PHG_L_to_AG_L",0.0196078431372549,1.0,2.4910810543987625e-5,4.6621008659430994e-5,"1.0","0.07967811402017454"
"PHG_L_to_IFG_opercularis_L",0.21568627450980393,0.803921568627451,1.04551766943879e-6,8.57665693993941e-7,"1.0","0.4235403658670172"
"PHG_L_to_IFG_orbitalis_L",0.0196078431372549,1.0,6.655463597949441e-6,1.3194380249383998e-5,"1.0","0.07967811402017454"
"PHG_L_to_IFG_triangularis_L",0.0196078431372549,1.0,3.012535767002749e-6,5.272032433007665e-6,"1.0","0.07967811402017454"
"PHG_L_to_ITG_L",0.0196078431372549,1.0,0.00023364999293869662,0.00042704246275092653,"1.0","0.07967811402017454"
"PHG_L_to_LFOG_L",0.0196078431372549,1.0,8.20103331105863e-6,1.7072696758663764e-5,"1.0","0.07967811402017454"
"PHG_L_to_MFG_DPFC_L",0.0392156862745098,0.9803921568627451,4.518163679281089e-6,8.504694825887619e-6,"1.0","0.1085379033503165"
"PHG_L_to_MFG_L",0.19607843137254902,0.8235294117647058,1.87324826016634e-6,2.9815251528901066e-6,"1.0","0.3995453253765274"
"PHG_L_to_MFOG_L",0.9803921568627451,0.0392156862745098,1.87520800337515e-6,-4.059586314406697e-6,"0.1338282885969922","1.0"
"PHG_L_to_MTG_L",0.0196078431372549,1.0,6.966757274724168e-5,9.318518372079321e-5,"1.0","0.07967811402017454"
"PHG_L_to_MTG_L_pole",0.0196078431372549,1.0,0.00015133965108202449,0.0002878756167862992,"1.0","0.07967811402017454"
"PHG_L_to_PoCG_L",0.0196078431372549,1.0,2.7887821235770987e-6,5.6933288390633795e-6,"1.0","0.07967811402017454"
"PHG_L_to_PrCG_L",0.0196078431372549,1.0,4.092588918064603e-6,9.370189200907776e-6,"1.0","0.07967811402017454"
"PHG_L_to_PrCu_L",0.7647058823529411,0.2549019607843137,5.693791177972702e-5,-5.376972696552223e-5,"0.6136852001074402","1.0"
"PHG_L_to_SFG_L",0.0196078431372549,1.0,2.306645604489963e-6,4.77130912846326e-6,"1.0","0.07967811402017454"
"PHG_L_to_SFG_PFC_L",0.0392156862745098,0.9803921568627451,4.1925295961925775e-6,8.107012588676226e-6,"1.0","0.1085379033503165"
"PHG_L_to_SFG_pole_L",0.0196078431372549,0.9803921568627451,1.5564036054488242e-7,3.196077084243451e-7,"1.0","0.07967811402017454"
"PHG_L_to_SMG_L",0.1568627450980392,0.8627450980392157,4.675072755645458e-6,8.411831726186156e-6,"1.0","0.36514738345669395"
"PHG_L_to_SPG_L",0.6078431372549019,0.4117647058823529,1.2147736283245392e-5,-8.285034765527797e-7,"0.9429009388771795","1.0"
"PHG_L_to_STG_L",0.058823529411764705,0.9607843137254902,7.174194101002215e-5,6.294935257670353e-5,"1.0","0.15783565334530758"
"PHG_L_to_STG_L_pole",0.0196078431372549,1.0,0.00020750599037351491,0.00038850855156621954,"1.0","0.07967811402017454"
"PIns_L_to_AG_L",0.9803921568627451,0.0392156862745098,7.683707880275134e-5,-0.0001299505895158979,"0.1338282885969922","1.0"
"PIns_L_to_Amyg_L",0.9411764705882353,0.0784313725490196,1.545652465406064e-5,-8.525338503261604e-6,"0.23462661660408846","1.0"
"PIns_L_to_Cu_L",0.0196078431372549,1.0,1.544987145642761e-5,4.024955837748911e-5,"1.0","0.07967811402017454"
"PIns_L_to_ENT_L",0.0196078431372549,1.0,1.3278838267822597e-6,2.77807876116965e-6,"1.0","0.07967811402017454"
"PIns_L_to_FuG_L",0.0196078431372549,1.0,0.00022755946882098044,0.0005894855484331997,"1.0","0.07967811402017454"
"PIns_L_to_Hippo_L",0.0196078431372549,1.0,6.593502508409749e-5,0.0001448173183367632,"1.0","0.07967811402017454"
"PIns_L_to_IFG_opercularis_L",0.0196078431372549,1.0,0.00010694501687998215,0.00016294542771357753,"1.0","0.07967811402017454"
"PIns_L_to_IFG_orbitalis_L",0.0196078431372549,1.0,0.00016476347840758165,0.0005008790316357368,"1.0","0.07967811402017454"
"PIns_L_to_IFG_triangularis_L",0.0196078431372549,1.0,0.0002309376165596865,0.0005361976409315049,"1.0","0.07967811402017454"
"PIns_L_to_ITG_L",0.0392156862745098,0.9803921568627451,6.051133658825407e-5,0.00012665866568094497,"1.0","0.1085379033503165"
"PIns_L_to_Ins_L",0.0196078431372549,1.0,0.0001707745225542558,0.0004077328358358768,"1.0","0.07967811402017454"
"PIns_L_to_LFOG_L",0.0196078431372549,1.0,6.291092035947637e-5,0.00018640250517975025,"1.0","0.07967811402017454"
"PIns_L_to_LG_L",0.0196078431372549,1.0,6.849895091783302e-5,0.00015759618390134066,"1.0","0.07967811402017454"
"PIns_L_to_MFG_DPFC_L",0.0392156862745098,0.9803921568627451,0.00010498176850781717,0.00029455741336522316,"1.0","0.1085379033503165"
"PIns_L_to_MFG_L",0.0196078431372549,1.0,1.1291449018944448e-5,2.4466396665439606e-5,"1.0","0.07967811402017454"
"PIns_L_to_MFOG_L",1.0,0.0196078431372549,6.855815986818442e-5,-0.00012856431034091902,"0.08836098541980894","1.0"
"PIns_L_to_MTG_L",0.0196078431372549,1.0,0.00013087799226665285,0.00038464544885408983,"1.0","0.07967811402017454"
"PIns_L_to_MTG_L_pole",0.0392156862745098,0.9803921568627451,6.554700012735315e-5,0.00014690657991689535,"1.0","0.1085379033503165"
"PIns_L_to_PCC_L",0.0196078431372549,1.0,4.973688882655636e-5,0.0001058613053947353,"1.0","0.07967811402017454"
