"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"AG_L",0.6078431372549019,0.4117647058823529,0.06881513867262369,-0.060148318549306676,"0.9019607843137255","0.9457013574660633"
"Amyg_L",0.9803921568627451,0.0392156862745098,0.2493245712973309,-0.2951765081516681,"0.2980392156862745","1.0"
"Cu_L",0.9607843137254902,0.058823529411764705,0.27021428949736864,-0.24087811817863197,"0.3725490196078431","1.0"
"ENT_L",0.27450980392156865,0.7450980392156863,1.2772544119230527,1.4856690116541147,"1.0","0.7450980392156863"
"FuG_L",0.3333333333333333,0.6862745098039216,0.31991602795321156,0.2611899435622174,"1.0","0.7916666666666666"
"Hippo_L",0.29411764705882354,0.7254901960784313,0.21395247527478717,-0.021761260189932265,"1.0","0.7450980392156863"
"IFG_opercularis_L",0.5686274509803921,0.45098039215686275,0.19002950406517244,-0.138298171393382,"0.9019607843137255","0.9457013574660633"
"IFG_orbitalis_L",0.0392156862745098,0.9803921568627451,0.46355950682519165,0.5617549279281898,"1.0","0.18627450980392157"
"IFG_triangularis_L",0.21568627450980393,0.803921568627451,0.1405694885355763,0.09287402423224154,"1.0","0.6304675716440422"
"ITG_L",0.8823529411764706,0.13725490196078433,0.5025994774988495,-0.549356305723757,"0.7450980392156864","1.0"
"Ins_L",0.7058823529411765,0.3137254901960784,0.30986487734793283,-0.3480882758203151,"0.9019607843137255","0.9546568627450981"
"LFOG_L",0.803921568627451,0.21568627450980393,0.4759958765256394,-0.5460417226924957,"0.869281045751634","0.9546568627450981"
"LG_L",1.0,0.0196078431372549,0.4048667488951424,-0.3085899242013979,"0.2483660130718954","1.0"
"MFG_DPFC_L",0.803921568627451,0.21568627450980393,0.6568312153999711,-0.7637312051173132,"0.869281045751634","0.9546568627450981"
"MFG_L",0.11764705882352941,0.9019607843137255,0.665198798484066,0.6966501987325864,"1.0","0.40641711229946526"
"MFOG_L",0.0392156862745098,0.9803921568627451,1.9513981405263052,2.252949491514337,"1.0","0.18627450980392157"
"MTG_L",0.37254901960784315,0.6470588235294118,0.1374872216428168,0.11799119657561018,"1.0","0.8278867102396514"
"MTG_L_pole",0.9803921568627451,0.0392156862745098,0.2538368442075106,-0.2843428595936724,"0.2980392156862745","1.0"
"PCC_L",0.058823529411764705,0.9607843137254902,0.6394915920693398,0.709440768765466,"1.0","0.24836601307189543"
"PHG_L",0.39215686274509803,0.6274509803921569,1.012251251317155,1.1656615609535026,"1.0","0.8278867102396514"
"PIns_L",0.0196078431372549,1.0,0.1896783812848481,0.2625323788740671,"1.0","0.14901960784313725"
"PSIG_L",1.0,0.0196078431372549,0.13611219378767658,-0.14376851396374352,"0.2483660130718954","1.0"
"PSMG_L",0.19607843137254902,0.8235294117647058,0.592539885052319,0.7246626443647366,"1.0","0.6209150326797386"
"PSTG_L",0.6274509803921569,0.39215686274509803,0.42693533754305274,-0.49408624344240265,"0.9019607843137255","0.9457013574660633"
"PoCG_L",0.49019607843137253,0.5294117647058824,0.15128982150619083,-0.07395296392080986,"0.957983193277311","0.9457013574660633"
"PrCG_L",0.0196078431372549,1.0,0.3156609625858328,0.3603993739160017,"1.0","0.14901960784313725"
"PrCu_L",0.0392156862745098,0.9803921568627451,0.5162654651275896,0.5947311968143597,"1.0","0.18627450980392157"
"SFG_L",0.5882352941176471,0.43137254901960786,0.3090519165012553,-0.21945253964146375,"0.9019607843137255","0.9457013574660633"
"SFG_PFC_L",0.7647058823529411,0.2549019607843137,0.8834768760493016,-0.9142227242349162,"0.869281045751634","0.9546568627450981"
"SFG_pole_L",0.6274509803921569,0.39215686274509803,0.08494060125796961,-0.08389658302368307,"0.9019607843137255","0.9457013574660633"
"SMG_L",0.0196078431372549,1.0,0.3946668982266404,0.5230923474932719,"1.0","0.14901960784313725"
"SPG_L",0.7450980392156863,0.27450980392156865,0.3330638033970168,-0.39238779683137875,"0.869281045751634","0.9546568627450981"
"STG_L",0.7843137254901961,0.23529411764705882,0.20449475980918833,-0.22022962013180575,"0.869281045751634","0.9546568627450981"
"STG_L_pole",0.5294117647058824,0.49019607843137253,0.16204794878785045,0.015848334822917882,"0.9313725490196078","0.9457013574660633"
"dorsal_ACC_L",0.11764705882352941,0.9019607843137255,0.4865432971106606,0.45625380302673413,"1.0","0.40641711229946526"
"rostral_ACC_L",0.6470588235294118,0.37254901960784315,0.2535394709606694,-0.01599179367592939,"0.9019607843137255","0.9457013574660633"
"subcallosal_ACC_L",0.0196078431372549,0.9803921568627451,0.06127521363146421,0.0627195462178497,"1.0","0.14901960784313725"
"subgenual_ACC_L",0.0196078431372549,0.0196078431372549,0.0,0.0,"0.2483660130718954","0.14901960784313725"
