"coef","pvalue","tscore","edge","cor_coef","pvalue_adj","pd_atw_pvalue","pd_atw_pvalue_adj","pd_atw_coef","pd_atw_tscore"
-99.64443524316047,0.00023529700141840652,-3.9631295784478966,"Caud_L_to_PrCu_L",-0.35239737742968275,"0.9734753215011044",1.5925168035073836e-5,"0.0015586702747088517",0.10584722339147011,4.777982132377137
-2.392577631912032,0.0004360471764842573,-3.7672181946944208,"PrCG_L_to_IFG_opercularis_L",-0.034294176894404595,"0.9734753215011044",9.740799306021976e-7,"0.0015586702747088517",0.15917430241753439,5.580637886572025
-18.30442447748765,0.0009387333936670438,-3.517018249849365,"SFO_L_to_GCC_L",-0.3016248778425137,"1.0",2.3466269178322087e-5,"0.0015586702747088517",0.10651080173014096,4.663846084280597
-12.474582512140433,0.002829439376153636,-3.1406853008134408,"CGC_L_to_IFG_orbitalis_L",-0.25848600680143685,"1.0",3.447670678062227e-5,"0.0015586702747088517",0.1064165164173259,4.549686290974282
1.3721325393326682,0.004164524896774952,3.0032012065557896,"Pons_L_to_Midbrain_L",0.2065014708170877,"1.0",2.5641479515682292e-5,"0.0015586702747088517",0.11127678417454946,4.6376230772248395
62.08177918004676,0.004909407470686763,2.943625044350819,"AnsaLenticularis_L_to_SCP_L",0.3194016910021598,"1.0",0.0001603195177405499,"0.0015586702747088517",0.09449869249904257,4.082899558709192
-176.179680684972,0.005757667977296976,-2.8852791364366004,"CGH_L_to_rostral_ACC_L",-0.18989541635400053,"1.0",2.919499038901871e-5,"0.0015586702747088517",0.11133980288085935,4.599143697550543
-110.52426296094225,0.006516069704286914,-2.8395229675759284,"Medulla_L_to_CST_L",-0.2877850088037651,"1.0",0.00012057257131445357,"0.0015586702747088517",0.0973359425740248,4.17091567676799
-21.031945190521125,0.0068978973951350775,-2.818326200082953,"dorsal_ACC_L_to_IFG_orbitalis_L",-0.24695650757524787,"1.0",6.869459556089607e-5,"0.0015586702747088517",0.10249373980809603,4.3426184763848115
-23.870480578504115,0.007154300119100418,-2.8046935229234076,"Medulla_L_to_PCT_L",-0.2838742153411347,"1.0",0.00012364160420177543,"0.0015586702747088517",0.09732807413813797,4.163180934113365
1168.5361558430318,0.007299178547086058,2.797188968410073,"Mammillary_L_to_Thal_L",0.2624882143561092,"1.0",9.04731146825618e-5,"0.0015586702747088517",0.10008028979041761,4.258900746032375
66.59118659340605,0.008533632461559333,2.7383020468647072,"AnsaLenticularis_L_to_ML_L",0.253562666901288,"1.0",9.219355831649799e-5,"0.0015586702747088517",0.10031191084891553,4.253151390130142
-0.8870447966207762,0.008995367457593221,-2.718280030245725,"CGH_L_to_SOG_L",-0.32774511409338897,"1.0",0.0003358095269344412,"0.0015586702747088517",0.09002416074557028,3.850704914710113
-6.085583616528964,0.010393219677585958,-2.6629570166530097,"SCR_L_to_MFG_DPFC_L",-0.21273216399725908,"1.0",6.55184900562324e-5,"0.0015586702747088517",0.10432081403357553,4.356948848224998
7.405827765908836,0.010587111157402187,2.655829936212265,"rostral_ACC_L_to_RG_L",0.29043286218761216,"1.0",0.00019986573929284536,"0.0015586702747088517",0.09421224463868257,4.014257132075933
20.710260802126058,0.011767779233221363,2.614847751281219,"AnsaLenticularis_L_to_Midbrain_L",0.2851491582229314,"1.0",0.00020239618916722835,"0.0015586702747088517",0.09430884483799101,4.010325488534802
-41.91347859657996,0.01213917615320716,-2.602732503414682,"AnteriorCom_L_to_Put_L",-0.2944897088211461,"1.0",0.00024359182316993123,"0.0015586702747088517",0.09291387414341169,3.952240086975947
-15.912538517373344,0.012618198268023078,-2.587596529684819,"Caud_L_to_PCC_L",-0.30096576685406656,"1.0",0.0002825410187299982,"0.0015586702747088517",0.0918484731929864,3.9054717996811594
2.028026016947739,0.01388270099653291,2.5500233553787943,"PLIC_L_to_Pons_L",0.29013032010775003,"1.0",0.0002568583018512727,"0.0015586702747088517",0.09273766724951389,3.935547025295128
0.7715803737754219,0.01457808691542502,2.530668917625555,"CST_L_to_Thal_L",0.40970508073044515,"1.0",0.0034935077838940567,"0.0036633424741866986",0.07494260097144914,3.0661074716459535
11.643543306659936,0.014679042679503948,2.5279290843912396,"AnsaLenticularis_L_to_Snigra_L",0.20405956021968166,"1.0",8.200963028427472e-5,"0.0015586702747088517",0.1031158314414781,4.28882937556741
-3.3055711268527594,0.01680750192604077,-2.473815095735124,"CGC_L_to_ALIC_L",-0.16275730785446543,"1.0",6.169331185501834e-5,"0.0015586702747088517",0.10718756377638493,4.375134861405063
38.12059203097919,0.01739355928572043,2.4600067675660515,"AnsaLenticularis_L_to_Pons_L",0.1825377203064565,"1.0",7.657342521012305e-5,"0.0015586702747088517",0.10456500342438274,4.309682549298303
-0.774153790337798,0.01787231992783756,-2.4490349611264097,"CGH_L_to_Cu_L",-0.3154843962497475,"1.0",0.0005097807311820514,"0.0015586702747088517",0.0880833340096516,3.7168828816025012
-46.3088709062736,0.01805027913091549,-2.445024193071467,"RG_L_to_SFG_pole_L",-0.30282623428376054,"1.0",0.00040896859524133865,"0.0015586702747088517",0.08967860777046233,3.7877859024664375
-24.14431347080709,0.01863883650740337,-2.432008886553923,"SFO_L_to_CGC_L",-0.2039843016450249,"1.0",0.00010232359526838904,"0.0015586702747088517",0.10154640233297024,4.221279339598201
150.31170813797772,0.020226596913811092,2.398659802935428,"rostral_ACC_L_to_MFOG_L",0.22130650758286521,"1.0",0.00013517229941068792,"0.0015586702747088517",0.0989769404978266,4.135697058002891
