"coef","pvalue","tscore","edge","cor_coef","pvalue_adj","pd_adw_coef","pd_adw_pvalue","pd_adw_pvalue_adj","pd_adw_tscore"
4.830681507030852,9.83060388118769e-5,4.240976982547498,"LFOG_R_to_MFG_DPFC_R",0.38771837116172425,"0.8141931971867187",0.1642106834877042,2.8687843141949116e-5,"0.0028397589566478303",4.613677131454441
-8.163209714967596,0.00021026423915191964,-4.004772464711898,"ITG_R_to_MFG_DPFC_R",-0.5030034413811758,"0.8141931971867187",0.11927404184823863,0.0017256799311765403,"0.0028397589566478303",3.3158686106751714
190.1213957290613,0.0002132700971171102,4.000310058698248,"MCP_R_to_LG_R",0.3421497466671888,"0.8141931971867187",0.17065813579237596,2.3189151991860396e-5,"0.0028397589566478303",4.677035765402124
-1.9306430469158178,0.000254216496717018,-3.9449245561199695,"UNC_R_to_ACR_R",-0.5094992778150591,"0.8141931971867187",0.11491646762896965,0.0026481857597307054,"0.003258533913131368",3.167290130396777
-8.701929660150569,0.0002786613603437861,-3.9158411086341505,"UNC_R_to_MFG_DPFC_R",-0.5173702714759982,"0.8141931971867187",0.11074384278351013,0.00389820778793687,"0.00433633207441528",3.0299458067477216
2.9577832583998336,0.00027965327413156563,3.914713692283658,"PoCG_R_to_SFG_R",0.3985191150897516,"0.8141931971867187",0.15181601003407086,0.00010479759087532998,"0.0028397589566478303",4.221310539599088
-2.082609971691699,0.00037044834602548913,-3.8250546082187746,"PrCG_L_to_IFG_opercularis_L",-0.020019659584338323,"0.8141931971867187",0.2669146478313565,1.7097892061218573e-6,"0.0028397589566478303",5.435688667533238
-78.34759328711033,0.00038830956751566785,-3.8099495658465217,"Caud_L_to_PrCu_L",-0.34747215259659836,"0.8141931971867187",0.16358336433039794,4.657881401632704e-5,"0.0028397589566478303",4.4682986826175135
-7.243353182362929,0.0004124585598716913,-3.7905575207309643,"SCC_L_to_Midbrain_R",-0.3660312345313769,"0.8141931971867187",0.15778433071813408,7.292833480553966e-5,"0.0028397589566478303",4.332369213183118
-1.1812960640359624,0.0005801398146513406,-3.680062012745055,"ACR_R_to_STG_R_pole",-0.394633890765914,"0.894418422993976",0.14645504184549585,0.00019670838704345333,"0.0028397589566478303",4.025696200185758
-9.881705893554589,0.00059554106690297,-3.6715132752286546,"MTG_R_pole_to_MFG_DPFC_R",-0.49486770810989117,"0.894418422993976",0.11276533282623173,0.0037561035897835434,"0.0042090914832909315",3.0432796438306924
-2.0668082751655947,0.0006084242508279543,-3.664523576266221,"UNC_R_to_ALIC_R",-0.4243829706561262,"0.894418422993976",0.13707723881797707,0.00044036543924125314,"0.0028397589566478303",3.7694647378001114
-15.414082550979506,0.0006544770628684953,-3.64064784716495,"SFO_L_to_GCC_L",-0.30729023612612305,"0.894418422993976",0.16962260976714574,3.660337571014439e-5,"0.0028397589566478303",4.540780961170725
5.326393589129714,0.0010572504519018864,3.4818319558893847,"PCT_R_to_Thal_L",0.3750645323297779,"1.0",0.1465977799389553,0.00022544366458757288,"0.0028397589566478303",3.9828388719570107
-98.80797049054887,0.0011083960546788849,-3.4660010096614364,"Fx_ST_L_to_PHG_R",-0.31465932268795077,"1.0",0.1624661525832214,6.979897796412883e-5,"0.0028397589566478303",4.345732707014518
-0.7115046055483913,0.0011126183096343682,-3.464725394789854,"RLIC_R_to_SCC_L",-0.3524013123045777,"1.0",0.1523654536357652,0.00014516333079890142,"0.0028397589566478303",4.120548626977465
-14.708732972322142,0.0011494382450507675,-3.4537929516481736,"LG_L_to_PrCu_R",-0.419660821170375,"1.0",0.13282101110453506,0.0007313690840583375,"0.0028397589566478303",3.6041587568562417
-0.18331261862640436,0.0012625233499226657,-3.4221873450412374,"PTR_L_to_SCC_R",-0.4569861391173364,"1.0",0.1198173303396697,0.002331808593349626,"0.0030273977981182002",3.211800858779391
-0.6238036138882208,0.00131254757388511,-3.4090577820636616,"SCC_L_to_PCR_R",-0.22359202761078953,"1.0",0.1843661102746302,2.1238690813248384e-5,"0.0028397589566478303",4.70311848219337
-23.6064304896263,0.0014832936696560167,-3.3675708318133877,"AnsaLenticularis_R_to_CP_R",-0.4025485935054454,"1.0",0.13564270773201656,0.0006055753472903573,"0.0028397589566478303",3.6660569262497393
61.167879616361084,0.0014844964615795275,3.3672950119472356,"CGC_R_to_NucAccumbens_R",0.29421430417539357,"1.0",0.16485882136844932,6.528792178920115e-5,"0.0028397589566478303",4.366062028643916
-5.866023129674934,0.0015640274226534454,-3.349512345758007,"CGC_R_to_RG_L",-0.3505153002339664,"1.0",0.14966494916073905,0.00019498942723242247,"0.0028397589566478303",4.028448593089179
-1.4054972816175202,0.0017332695595736539,-3.314363514168361,"ITG_R_to_IFG_orbitalis_R",-0.4555428208037485,"1.0",0.11736379081442558,0.00307097587604028,"0.0036042466101471487",3.1150546224539273
-5.409289238945194,0.0018019841312472118,-3.3010140489525495,"ML_R_to_CST_R",-0.3697661920807379,"1.0",0.1431369331851912,0.0003383957898519669,"0.0028397589566478303",3.8540113342189675
-1.0837149857026498,0.0018948604998934543,-3.2837170552661212,"CGC_L_to_RLIC_R",-0.2858282991877242,"1.0",0.16449788053271594,7.223752362320243e-5,"0.0028397589566478303",4.335270495740732
-3.7204487226583813,0.002081931566183669,-3.251187072272946,"STG_R_to_MFG_DPFC_R",-0.428970564430011,"1.0",0.12451437514471114,0.0017018358554834886,"0.0028397589566478303",3.320638272757305
