"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj"
155.28844666433406,2.445189790330797e-11,0.999999999987774,1.2225948951653985e-11,8.37659817271309,"SMG_L",0.7517334826691748,"1.1247873035521666e-9","0.999999999987774","5.623936517760833e-10"
218.13504725670705,7.799246017497302e-11,0.9999999999610037,3.899623008748651e-11,8.063270550975512,"PrCG_L",0.7391080823657789,"1.7938265840243793e-9","0.999999999987774","8.969132920121897e-10"
130.0974770700927,1.9692662345625696e-10,0.9999999999015367,9.846331172812848e-11,7.814132830943512,"IFG_opercularis_L",0.7284795028071662,"3.0195415596626067e-9","0.999999999987774","1.5097707798313033e-9"
219.6130240542188,3.843883775782099e-9,0.9999999980780581,1.9219418878910497e-9,7.01855367855976,"PoCG_L",0.6906871307875213,"3.741529033932596e-8","0.999999999987774","1.870764516966298e-8"
112.77527764333634,4.066879384709344e-9,0.9999999979665604,2.033439692354672e-9,7.003474257461614,"PIns_L",0.689909904495414,"3.741529033932596e-8","0.999999999987774","1.870764516966298e-8"
187.74995165645436,1.203972274323648e-7,0.9999999398013862,6.01986137161824e-8,6.094192199843003,"MFG_L",0.6383569513525686,"9.230454103147969e-7","0.999999999987774","4.6152270515739845e-7"
123.60544035674971,1.83583870691793e-7,0.9999999082080646,9.17919353458965e-8,5.980029872399775,"IFG_triangularis_L",0.631189985198078,"1.2064082931174967e-6","0.999999999987774","6.032041465587484e-7"
107.2824545261844,2.1426011829674766e-7,0.9999998928699408,1.0713005914837383e-7,5.938133385098853,"Ins_L",0.6285184535413196,"1.2319956802062991e-6","0.999999999987774","6.159978401031496e-7"
104.11469316810732,9.224253681406773e-7,0.999999538787316,4.6121268407033866e-7,5.539628509848504,"PSTG_L",0.6019647027455252,"4.714618548274572e-6","0.999999999987774","2.357309274137286e-6"
99.41842326187472,1.1262849419551666e-5,0.9999943685752902,5.631424709775833e-6,4.840033116932074,"STG_L",0.5500537684137471,"5.180910732993766e-5","0.999999999987774","2.590455366496883e-5"
122.62107125993882,7.218966894209343e-5,0.9999639051655289,3.6094834471046716e-5,4.299121608825252,"Put_L",0.5049673609495012,"0.00030188407012148163","0.999999999987774","0.00015094203506074082"
106.89917596847084,0.0002408718038327079,0.9998795640980837,0.00012043590191635395,3.933433730319426,"AG_L",0.4719187648615779,"0.000923341914692047","0.999999999987774","0.0004616709573460235"
93.74201764719784,0.0006902693086063583,0.9996548653456968,0.00034513465430317916,3.6007608282794155,"IFG_orbitalis_L",0.44001632250113804,"0.002442491399684037","0.999999999987774","0.0012212456998420185"
121.1841704029349,0.0010644574309653493,0.9994677712845174,0.0005322287154826747,3.45945798669173,"SPG_L",0.42593359625842275,"0.003497502987457576","0.999999999987774","0.001748751493728788"
122.70903263226725,0.0019012091736899275,0.9990493954131551,0.0009506045868449638,3.265388803532345,"GP_L",0.40607641555398805,"0.005830374799315778","0.999999999987774","0.002915187399657889"
200.85948034424754,0.0038159226266503694,0.9980920386866748,0.0019079613133251847,3.0236715512160575,"MFG_DPFC_L",0.3805164348101677,"0.010970777551619812","0.999999999987774","0.005485388775809906"
84.05602770614246,0.004268716513565124,0.9978656417432175,0.002134358256782562,2.9837637218305706,"STG_L_pole",0.37620908740595516,"0.011550644683764454","0.999999999987774","0.005775322341882227"
136.11819963010146,0.006807460114290932,0.9965962699428546,0.003403730057145466,2.8142525806170253,"LFOG_L",0.3576411951242981,"0.017396842514299047","0.999999999987774","0.008698421257149523"
549.8690902969075,0.03353013147515995,0.98323493426242,0.016765065737579975,2.1813583401061254,"MFOG_L",0.2845720969246212,"0.08117821304512408","0.999999999987774","0.04058910652256204"
51.202898756175045,0.04044641944481702,0.9797767902775915,0.02022320972240851,2.0996634102437146,"PSMG_L",0.2747333185717378,"0.09302676472307914","0.999999999987774","0.04651338236153957"
271.3505468857935,0.04607380300884938,0.9769630984955753,0.02303690150442469,2.0417528064337542,"Hippo_L",0.26770610707876924,"0.10092356849557485","0.999999999987774","0.050461784247787425"
128.3853238937279,0.06730319866584435,0.9663484006670778,0.03365159933292217,1.8672177157671705,"SFG_L",0.24627028767915304,"0.14072486993767452","0.999999999987774","0.07036243496883726"
190.69901254656418,0.07598987781096476,0.9620050610945177,0.03799493890548238,1.8091864179946453,"Thal_L",0.23906046669546402,"0.15197975562192953","0.999999999987774","0.07598987781096476"
109.74813060156396,0.0901422014933009,0.9549288992533496,0.04507110074665045,1.7255782496672774,"Amyg_L",0.228603304884379,"0.17277255286216006","0.999999999987774","0.08638627643108003"
5741.36439696248,0.1129639132162221,0.9435180433918889,0.05648195660811105,1.6112120665232652,"SFG_pole_L",0.21417058362377037,"0.20785360031784866","0.999999999987774","0.10392680015892433"
62.3755837051273,0.1613311804532888,0.9193344097733556,0.0806655902266444,1.4200840439934035,"MOG_L",0.18973852719412768,"0.2854320884942802","0.999999999987774","0.1427160442471401"
259.56809713302516,0.186868730388061,0.9065656348059695,0.0934343651940305,1.3368742889997227,"PCC_L",0.17898768905560206,"0.3183689480685484","0.999999999987774","0.1591844740342742"
153.85246968291636,0.2178050291195795,0.8910974854402103,0.10890251455978975,1.2469288648776164,"dorsal_ACC_L",0.1672941523326461,"0.356316681909885","0.999999999987774","0.1781583409549425"
67.25838073962885,0.2246344298997101,0.887682785050145,0.11231721494985505,1.2283715750505808,"IOG_L",0.16487259000757878,"0.356316681909885","0.999999999987774","0.1781583409549425"
