"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj","pd_adw_coef","pd_adw_pvalue","pd_adw_pvalue_adj","pd_adw_tscore"
11.220132552348392,0.0353675823617168,0.9823162088191416,0.0176837911808584,2.2653933039014693,"SMG_L",0.003611289230499995,"0.9672799886170962","0.9823162088191416","0.8759236375621119",0.31969499708804877,0.00046120684331880506,"0.013439860830348186",4.222338542410068
42.3016137163687,0.044224148700126927,0.9778879256499365,0.022112074350063463,2.154732995509897,"dorsal_ACC_L",0.21846933749368957,"0.9672799886170962","0.9823162088191416","0.8759236375621119",0.2604072387755343,0.0009215382136143734,"0.013439860830348186",3.9191814361028365
18.641594021858733,0.055321492898659695,0.9723392535506702,0.027660746449329848,2.0416399409020682,"PrCG_L",-0.2522135589651275,"0.9672799886170962","0.9823162088191416","0.8759236375621119",0.39990094337773546,0.001337073964517184,"0.013439860830348186",3.756154452423865
-108.790585301372,0.07233588498604888,0.03616794249302444,0.9638320575069755,-1.9027726927812825,"OlfactoryRadiation_L",-0.4517004602546427,"0.9672799886170962","0.7396846971777794","0.9638320575069755",0.1982462952131103,0.008944565799931073,"0.015449704563517307",2.9117533659224186
9.258219014400733,0.11257696419717239,0.9437115179014138,0.056288482098586196,1.6637108894147041,"PIns_L",0.027141745408363057,"0.9672799886170962","0.974484719572112","0.9385961083721255",0.2779532301868037,0.0013020378324566841,"0.013439860830348186",3.767792904006772
10.138869570967243,0.1192592287820995,0.9403703856089503,0.05962961439104975,1.6314532422894392,"SPG_L",-0.007977594814420036,"0.9672799886170962","0.974484719572112","0.9385961083721255",0.28344300696381036,0.0013584915084635027,"0.013439860830348186",3.7491883518946554
-47.84973590268541,0.12422445060241669,0.06211222530120834,0.9378877746987917,-1.6084614675721873,"MFOG_L",-0.4587010566949499,"0.9672799886170962","0.7396846971777794","0.947865304216864",0.19020214748827474,0.015861651206300183,"0.021529252186426737",2.6482109362165183
-28.126901195417528,0.14022882071038828,0.07011441035519414,0.9298855896448058,-1.539263222042209,"OpticTract_L",-0.4956288316761329,"0.9672799886170962","0.7396846971777794","0.947865304216864",0.1785392982414741,0.028722991534942437,"0.03368745920764854",2.3666945855383315
12.173156458988304,0.14865110133426845,0.9256744493328658,0.07432555066713423,1.5054554158385811,"PoCG_L",-0.21504318578131804,"0.9672799886170962","0.974484719572112","0.9385961083721255",0.3268051641307349,0.0026375677666993025,"0.013439860830348186",3.457524143060386
7.155223609346683,0.16258339695315982,0.9187083015234201,0.08129169847657991,1.4528446875887748,"AG_L",0.0715776312341239,"0.9672799886170962","0.974484719572112","0.9385961083721255",0.2591270802775558,0.0018534219954708245,"0.013439860830348186",3.612856955687261
6.274587693648614,0.18131743015722077,0.9093412849213897,0.09065871507861038,1.387606595429194,"PSTG_L",0.23430987647309132,"0.9672799886170962","0.974484719572112","0.9385961083721255",0.23024251584385785,0.003410410355538895,"0.013439860830348186",3.343909505204246
-16.16396394665898,0.18208753746872508,0.09104376873436254,0.9089562312656374,-1.3850433074468151,"Caud_L",-0.18624956025208733,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.23783827063686097,0.0027596798505958213,"0.013439860830348186",3.4375482314298678
-16.94275950310293,0.18250862368929344,0.09125431184464672,0.9087456881553533,-1.3836454013108568,"LenticularFasc_L",-0.4347693474274739,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.19285835929578057,0.01670927214004757,"0.021529252186426737",2.623912765369732
-26.274488951068797,0.1943097187635514,0.0971548593817757,0.9028451406182243,-1.345477447729464,"Snigra_L",-0.43040201609211437,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.19343364281171938,0.016770154334690302,"0.021529252186426737",2.622212779028672
-6240.026910322894,0.1943097187635514,0.0971548593817757,0.9028451406182243,-1.345477447729464,"Midbrain_L",-0.43040201609211504,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.19343364281171951,0.01677015433469026,"0.021529252186426737",2.622212779028674
-221.89816112194748,0.19487167687423002,0.09743583843711501,0.902564161562885,-1.343706409870253,"CGH_L",-0.14620685164824607,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.2427245985114037,0.0025370724363258327,"0.013439860830348186",3.4746599595355745
-113.12957122552474,0.21367096535148514,0.10683548267574257,0.8931645173242574,-1.2866558255021443,"Fx_L",-0.14196898526844812,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.2414328171153652,0.002696053742723599,"0.013439860830348186",3.4478453978187864
-115.06088267221732,0.21367096535148516,0.10683548267574258,0.8931645173242574,-1.2866558255021439,"RG_L",-0.1419689852684481,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.2414328171153652,0.002696053742723599,"0.013439860830348186",3.4478453978187864
-776.6802645514165,0.21367096535148516,0.10683548267574258,0.8931645173242574,-1.2866558255021439,"subcallosal_ACC_L",-0.14196898526844806,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.2414328171153652,0.002696053742723599,"0.013439860830348186",3.4478453978187864
14.686204065563008,0.21743649264532197,0.891281753677339,0.10871824632266099,1.275704763151938,"LV_occipital_L",0.1706751189106804,"0.9672799886170962","0.9732386965442208","0.9385961083721255",0.23684595600092864,0.0030013220761154007,"0.013439860830348186",3.4004629960378994
-18.052024254841253,0.2307042868499992,0.1153521434249996,0.8846478565750004,-1.2382531680277422,"LV_body_L",-0.15996450265863085,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.23727240616590467,0.003029950401219842,"0.013439860830348186",3.3962655704010514
-28.026625836301278,0.23404866631753612,0.11702433315876806,0.882975666841232,-1.229075510583213,"Mynert_L",-0.4090560419857904,"0.9672799886170962","0.7396846971777794","0.9385961083721255",0.19694773458125234,0.015536200685753895,"0.021529252186426737",2.65786908992438
