"coef","pvalue","tscore","edge","cor_coef","pvalue_adj"
-15.744704883534531,0.0012038316346609306,-3.692319140099033,"PSMG_L_to_ACR_L",-0.6100447314525466,"0.386212426679017"
-24.007479255906297,0.0012332858551514893,-3.682489862284812,"SLF_L_to_MFG_L",-0.6090235987260122,"0.386212426679017"
-59.26012355236468,0.0012392337372236824,-3.6805330086387196,"PSIG_L_to_ACR_L",-0.6088199450447711,"0.386212426679017"
-2.7707777789548587,0.0013964174233331182,-3.6319104461447127,"PTR_L_to_Put_L",-0.6037208832759818,"0.386212426679017"
-11119.92134513158,0.0013978747480046859,-3.6314852852251285,"CST_L_to_LFOG_L",-0.6036759661282036,"0.386212426679017"
-193.91450919968585,0.001412030267933388,-3.627378037181592,"PCR_L_to_IFG_opercularis_L",-0.6032417498881464,"0.386212426679017"
-244.2735658283641,0.001442998759345855,-3.6185316275697703,"ALIC_L_to_Amyg_L",-0.6023046870055051,"0.386212426679017"
-1739.3133307101052,0.0014445272861208678,-3.618099830621952,"CST_R_to_IFG_orbitalis_L",-0.6022588847131851,"0.386212426679017"
-177.31605597044674,0.0014685417382750182,-3.611374159852191,"MCP_R_to_Caud_R",-0.6015446997798143,"0.386212426679017"
-1197.9796660451934,0.001471917086084953,-3.6104374948179863,"LV_body_R_to_AnteriorCom_R",-0.601445122664952,"0.386212426679017"
-14.644545084239075,0.0015400619746822027,-3.5919646688159124,"PSMG_L_to_IFG_orbitalis_L",-0.5994755346352839,"0.386212426679017"
-37.644820699209625,0.0015495963452550523,-3.589444227948477,"PSMG_L_to_IFG_opercularis_L",-0.5992059551482766,"0.386212426679017"
-47.776526222101324,0.0015759521129082603,-3.5825553054296284,"PSMG_L_to_PoCG_L",-0.5984680937878687,"0.386212426679017"
-70.19328340723405,0.0015835322535169979,-3.580594898814881,"Cu_R_to_IFG_triangularis_R",-0.5982578389652071,"0.386212426679017"
1238.1389971459225,0.0016069827978459415,3.5745877512276945,"ML_R_to_STG_R_pole",0.5976127985411491,"0.386212426679017"
-52.9284546234546,0.0016146553135908445,-3.572640981649572,"PSIG_L_to_EC_L",-0.5974035073858335,"0.386212426679017"
-596.830419541074,0.0016317205497115232,-3.568343274573276,"CGH_L_to_IFG_orbitalis_L",-0.5969410417147264,"0.386212426679017"
-2.0483287701987627,0.0016518210303910486,-3.5633373021324672,"SS_L_to_IFG_orbitalis_L",-0.5964016101182946,"0.386212426679017"
-88.49713312902671,0.0016690647987691598,-3.559090117348505,"Cu_L_to_IFG_orbitalis_L",-0.5959433091313825,"0.386212426679017"
-37.44298056481014,0.0017802339137740172,-3.532698905526943,"ACR_L_to_IOG_L",-0.5930824234215795,"0.386212426679017"
-36.24432232796672,0.0017803074788036684,-3.5326819814366366,"Fx_ST_R_to_IFG_triangularis_R",-0.5930805815491081,"0.386212426679017"
-55.449714160609744,0.0017926471428788247,-3.529852807233016,"STG_L_pole_to_IFG_orbitalis_L",-0.5927725476466965,"0.386212426679017"
-307.8639342808968,0.001806064704769207,-3.526798045363837,"LV_occipital_L_to_IFG_triangularis_L",-0.5924396599462194,"0.386212426679017"
-2664.608188885985,0.0018488406323955672,-3.5172054453225825,"Fx_R_to_subgenual_ACC_R",-0.5913923465726054,"0.386212426679017"
-2.2043387679084305,0.0018913906661803578,-3.50787651939005,"SS_L_to_ACR_L",-0.5903709423225588,"0.386212426679017"
-29.544010462669835,0.0019689991807462096,-3.4913777699018964,"Fx_ST_L_to_IFG_orbitalis_L",-0.5885575627258439,"0.386212426679017"
-444.15725209992837,0.0019858321817387593,-3.4878832449908033,"MTG_L_to_PoCG_L",-0.5881723344627053,"0.386212426679017"
-14.251986503095711,0.0020025587308704815,-3.4844393772284707,"AG_L_to_PoCG_L",-0.5877922984241984,"0.386212426679017"
-32.0038021146101,0.002043385234974603,-3.476150145467933,"LV_occipital_L_to_Put_L",-0.5868759714640955,"0.386212426679017"
17.583003418479162,0.0021184323657507742,3.4613263884823935,"MCP_R_to_SPG_R",0.5852316517286839,"0.386212426679017"
-31.79182940419616,0.0021220514210305848,-3.4606245580519883,"ALIC_L_to_ITG_L",-0.5851536218323723,"0.386212426679017"
-505.9046123669944,0.002196907974957473,-3.446364080089858,"IOG_L_to_MFG_DPFC_L",-0.5835646095776308,"0.386212426679017"
-772.4631918325595,0.0022126655900927567,-3.4434226871342863,"SMG_L_to_MFG_DPFC_L",-0.5832360201433557,"0.386212426679017"
-275.54188810073725,0.0022754062708391335,-3.431910442431485,"LG_L_to_MFG_DPFC_L",-0.581947204929466,"0.386212426679017"
-26.831534402405826,0.0022881389186683527,-3.429611977546623,"Fx_ST_L_to_ACR_L",-0.5816893613128723,"0.386212426679017"
-631.2562908509447,0.0023076139617116366,-3.4261204139917205,"Fx_ST_L_to_MFOG_L",-0.5812973391787556,"0.386212426679017"
-726.6899241983514,0.0023652318882811064,-3.4159562325533077,"LV_frontal_L_to_MTG_L",-0.5801538280926556,"0.386212426679017"
-259.3120952612702,0.002368163459355934,-3.4154455600915337,"LV_frontal_L_to_SS_L",-0.5800962846756181,"0.386212426679017"
-11.9807370640475,0.0024092397412925296,-3.4083542661311745,"AG_L_to_PrCG_L",-0.5792963277544718,"0.386212426679017"
-244.63062082968128,0.0024269970920792823,-3.4053251008775494,"ALIC_L_to_PCT_R",-0.5789541015749964,"0.386212426679017"
-68.50791193072355,0.0024421046330725584,-3.4027649143704664,"PSIG_L_to_IFG_orbitalis_L",-0.5786646204398421,"0.386212426679017"
-182.7477536820891,0.0024421207251406475,-3.402762195579237,"ITG_L_to_MFG_DPFC_L",-0.5786643129088966,"0.386212426679017"
-35.806121729277244,0.0024473736534363893,-3.401875633114084,"IOG_L_to_IFG_orbitalis_L",-0.5785640179023414,"0.386212426679017"
-52.810214939464736,0.002464814665536278,-3.398945269148439,"ALIC_L_to_LG_L",-0.5782323249850205,"0.386212426679017"
-224.5297802808228,0.0025343241856330798,-3.38746385113654,"LV_occipital_L_to_ALIC_L",-0.5769299572323264,"0.386212426679017"
-314.43202732243606,0.0025395969210632603,-3.386605471767358,"Fx_ST_L_to_IFG_triangularis_L",-0.576832411715437,"0.386212426679017"
11.89999355936376,0.0025551983215590037,3.3840757568781763,"PoCG_R_to_SFG_R",0.5765447934449726,"0.386212426679017"
-61.444720747459435,0.0025855904966268378,-3.3791906663202953,"LV_occipital_L_to_IFG_orbitalis_L",-0.575988771458741,"0.386212426679017"
17.453152580532,0.002601471508727748,3.3766602251380227,"SCR_R_to_PrCu_R",0.5757004414263888,"0.386212426679017"
-11.46677154753254,0.0026172485651875556,-3.374161195899393,"TAP_L_to_SOG_L",-0.575415479681147,"0.386212426679017"
-493.2391685065531,0.0026501712744366845,-3.368993245820008,"PSIG_L_to_PLIC_L",-0.5748255182278637,"0.386212426679017"
-808.7875516996082,0.0026527429777501946,-3.368592195107298,"LV_temporal_R_to_IFG_opercularis_R",-0.5747796976618094,"0.386212426679017"
-115.09025934177997,0.0026629367895492926,-3.367006209519278,"LV_occipital_R_to_SPG_L",-0.5745984437686232,"0.386212426679017"
-344.3117811857728,0.0027158641739496413,-3.358865410276364,"Fx_ST_L_to_SFG_PFC_L",-0.5736667429967136,"0.386212426679017"
-1429.3589312704537,0.002742094099611847,-3.3548880023489374,"MCP_L_to_IFG_orbitalis_L",-0.5732107238890989,"0.386212426679017"
-49.37244247661886,0.002743873800576694,-3.3546194776358296,"PSMG_L_to_IFG_triangularis_L",-0.5731799176933889,"0.386212426679017"
-6162.881291849451,0.0027491083344835703,-3.3538306619488707,"AnteriorCom_L_to_BCC_L",-0.5730894076434381,"0.386212426679017"
-17.29975871552875,0.002749174982784616,-3.3538206278364635,"Put_L_to_Cu_L",-0.5730882561772493,"0.386212426679017"
-66.03061391251049,0.0027510728614490595,-3.3535349954673723,"AG_L_to_IFG_triangularis_L",-0.573055476965055,"0.386212426679017"
-14.512639108685445,0.0027618520704815828,-3.3519163421646936,"LV_occipital_R_to_EC_R",-0.5728696681114044,"0.386212426679017"
-62.57297154249948,0.0028016600766594124,-3.34599138036161,"LV_occipital_R_to_TAP_R",-0.5721887745252938,"0.386212426679017"
-120.7226866843126,0.0028097476989499045,-3.3447976433732194,"Cu_L_to_IFG_triangularis_L",-0.5720514474646936,"0.386212426679017"
-14.045777837528343,0.0028160092781281177,-3.3438757238998322,"RLIC_L_to_IFG_orbitalis_L",-0.5719453572561513,"0.386212426679017"
-733.8072967489295,0.0028306474499111916,-3.341728235782559,"LV_frontal_L_to_STG_L",-0.5716981229741653,"0.386212426679017"
-20.91172886244138,0.0028356751033575297,-3.340993146139663,"Put_L_to_FuG_L",-0.5716134583685792,"0.386212426679017"
-6.684788664235926,0.0028665898187818415,-3.336500788707073,"EC_R_to_LG_R",-0.5710956501788357,"0.386212426679017"
-4639.188997717749,0.002881085803934868,-3.3344105079094652,"LV_atrium_L_to_IFG_opercularis_L",-0.5708544828716116,"0.386212426679017"
-2167.322085804952,0.002891524507479811,-3.3329115979032515,"AG_L_to_MFG_DPFC_L",-0.5706814542799848,"0.386212426679017"
-704.1515859200567,0.002913057250218711,-3.329836221262271,"OpticTract_R_to_AnteriorCom_R",-0.5703262061493195,"0.386212426679017"
-159.5440928174587,0.0029367798023462286,-3.3264735631073497,"AG_L_to_MFG_L",-0.5699374064721259,"0.386212426679017"
-141.58090621439536,0.0029739966966147984,-3.321250911671457,"LV_occipital_R_to_SPG_R",-0.5693327894861275,"0.386212426679017"
-644.5226299088641,0.002987308598901609,-3.31939825770715,"LV_frontal_L_to_PTR_L",-0.5691180887853156,"0.386212426679017"
-3.8253198055537605,0.0029928073806681902,-3.3186353169546563,"PTR_L_to_IFG_orbitalis_L",-0.5690296391129165,"0.386212426679017"
-809.8441808054481,0.003047496156551042,-3.3111206629595817,"GCC_L_to_MTG_L",-0.5681573900914062,"0.386212426679017"
-293.98709201771453,0.0030647796468745805,-3.308773000954759,"PSIG_L_to_LV_temporal_L",-0.5678844964230397,"0.386212426679017"
-230.05221443092316,0.00309547848486641,-3.304634619191882,"PSTG_L_to_ACR_L",-0.5674029920318028,"0.386212426679017"
-11.065991790815119,0.00309616715809961,-3.304542239788523,"ALIC_L_to_IFG_triangularis_L",-0.5673922369585664,"0.386212426679017"
-18.78443774429773,0.003186548444327677,-3.2925882514630898,"AG_L_to_IFG_opercularis_L",-0.5659980678443847,"0.386212426679017"
-85.66064650803764,0.0032161685116396574,-3.288742164560884,"ALIC_L_to_PCT_L",-0.5655484709893137,"0.386212426679017"
-12.99906399308233,0.003234401377586587,-3.2863917305833557,"Put_L_to_ITG_L",-0.5652734633106776,"0.386212426679017"
866.995919434306,0.0033040808528210443,3.27752611656553,"PCC_R_to_MFOG_R",0.5642344623656823,"0.386212426679017"
-169.46294110332377,0.0033230669083546076,-3.275141878477281,"PTR_L_to_MFG_DPFC_L",-0.5639545844287508,"0.386212426679017"
-8.20829818213251,0.0033572110805224886,-3.2708871622574542,"LG_L_to_IFG_orbitalis_L",-0.5634546539487717,"0.386212426679017"
-1173.5192989313225,0.0033782410728346664,-3.2682874412680865,"Fx_ST_R_to_SFG_PFC_L",-0.5631488809183004,"0.386212426679017"
-582.0914212264944,0.0034090364132399065,-3.264508706025375,"PCT_L_to_IFG_orbitalis_L",-0.5627040222147323,"0.386212426679017"
-12.30742431370124,0.003412644222674639,-3.264068178156014,"LV_occipital_R_to_SCC_R",-0.5626521283967079,"0.386212426679017"
-103.8611184681145,0.003433296067867608,-3.261555162009457,"Fx_ST_R_to_dorsal_ACC_L",-0.5623559699511858,"0.386212426679017"
-300.5064913451041,0.003446480283411652,-3.2599584951173664,"LV_atrium_L_to_ALIC_L",-0.5621676905742925,"0.386212426679017"
5.6736376574475855,0.0034606801859476907,3.2582454326533106,"SCR_R_to_SPG_R",0.5619655885557963,"0.386212426679017"
-109.51528636785459,0.0034729149318853472,-3.2567748998062256,"ALIC_L_to_FuG_L",-0.5617920191416349,"0.386212426679017"
-1118.2459939434261,0.0034756872614053005,-3.2564423825666853,"CGH_L_to_rostral_ACC_L",-0.5617527612959571,"0.386212426679017"
-1055.3071332573222,0.003523496765748837,-3.250748121913111,"SOG_L_to_MFG_DPFC_L",-0.5610798929915967,"0.386212426679017"
-14.153404884243894,0.0035284490224744935,-3.2501625781344345,"LV_atrium_L_to_PCR_R",-0.5610106384430392,"0.386212426679017"
-67.58922254428572,0.003557431860718794,-3.2467515967980347,"SLF_L_to_ACR_L",-0.5606069741098726,"0.386212426679017"
-107.38040310548847,0.0035652014872000377,-3.2458417679363905,"ALIC_L_to_CST_L",-0.5604992350411243,"0.386212426679017"
-1137.9763480367947,0.0035804483456930267,-3.244061919422452,"Amyg_L_to_Ins_L",-0.5602883886677127,"0.386212426679017"
-19.506053091132145,0.0035922084186887386,-3.2426941106423715,"RLIC_L_to_IFG_triangularis_L",-0.5601262797490602,"0.386212426679017"
-1201.8580596195645,0.003595537680148726,-3.2423076735028253,"PSIG_L_to_LV_frontal_L",-0.5600804686247415,"0.386212426679017"
-66.43844776449029,0.003641197293190918,-3.2370425152271403,"LV_occipital_L_to_ACR_L",-0.5594557856098294,"0.386212426679017"
-3501.119183563202,0.00364787638983709,-3.2362776929757153,"CGH_L_to_IFG_opercularis_L",-0.5593649641197658,"0.386212426679017"
-5.234839739156809,0.0037375720786204203,-3.226135986752764,"SS_R_to_IFG_triangularis_R",-0.5581587456835434,"0.386212426679017"
-32.0559206770903,0.0037851272645004004,-3.220854197830776,"IFO_L_to_Amyg_L",-0.5575291433731098,"0.386212426679017"
-337.3479680336241,0.0038185176642455353,-3.2171838824405907,"ALIC_L_to_Cu_L",-0.5570910653326454,"0.386212426679017"
-12.921454122752937,0.0038549356327852134,-3.2132160136678887,"PSMG_L_to_EC_L",-0.5566169484738213,"0.386212426679017"
-2161.248167418598,0.003962369590693443,-3.2017185293377666,"LV_atrium_L_to_MFG_DPFC_L",-0.5552400490009108,"0.386212426679017"
-178.41491572035898,0.003963594376746014,-3.2015891999806683,"Amyg_R_to_dorsal_ACC_L",-0.5552245349229138,"0.386212426679017"
-131.23007540000418,0.004009302372975689,-3.196790161681688,"LV_occipital_R_to_PrCu_R",-0.5546484424759801,"0.386212426679017"
-551.2279255990735,0.004027309781408511,-3.194914014043715,"LV_frontal_L_to_ITG_L",-0.5544230063762328,"0.386212426679017"
-1183.5905499975077,0.004061233745611185,-3.191401485924901,"PSMG_L_to_LV_frontal_L",-0.5540006160233736,"0.386212426679017"
-15.895128756875101,0.004087877870541929,-3.1886625500975962,"CP_L_to_SOG_L",-0.5536709549326088,"0.386212426679017"
-19.989585549678303,0.004141396828704689,-3.183212712384317,"Fx_ST_R_to_EC_R",-0.5530142319272646,"0.386212426679017"
-631.0971617562533,0.0041764626972618756,-3.179678735655204,"SFO_L_to_MFG_DPFC_R",-0.5525878246271102,"0.386212426679017"
-598.1414269074708,0.004242875670332329,-3.173063426398761,"PSIG_L_to_MFG_DPFC_L",-0.5517884580216195,"0.386212426679017"
-50.35102766901096,0.004253994247994361,-3.171965703785166,"IFG_orbitalis_R_to_SFG_PFC_L",-0.5516556664108261,"0.386212426679017"
-15.65983064946872,0.00426093769932214,-3.1712815906900333,"PTR_L_to_IFG_triangularis_L",-0.551572887959308,"0.386212426679017"
-15.323643359375223,0.004266155500060437,-3.1707682078932486,"LV_occipital_R_to_CGC_R",-0.5515107573598387,"0.386212426679017"
-1237.8232106933528,0.004276804543396645,-3.169722320741238,"GCC_L_to_Amyg_L",-0.5513841536300914,"0.386212426679017"
-41.17085782225894,0.004313568267461134,-3.1661308297656143,"ACR_L_to_IFG_orbitalis_R",-0.5509491166285452,"0.386212426679017"
-134.3490387425927,0.00432166352393638,-3.165343966620396,"Caud_L_to_PrCG_L",-0.5508537439265301,"0.386212426679017"
-302.5741859604188,0.00434994955753431,-3.162605679496421,"FuG_L_to_MFG_DPFC_L",-0.5505216782389585,"0.386212426679017"
-72.1325885638402,0.004350460372494963,-3.162556387215122,"LV_atrium_L_to_IFG_orbitalis_L",-0.5505156982832502,"0.386212426679017"
-8.337804285519292,0.0043504691444135836,-3.1625555407971744,"LV_occipital_R_to_CGC_L",-0.5505155955982419,"0.386212426679017"
-3.4915947943245165,0.004354975016802034,-3.1621209788527915,"PTR_L_to_ACR_L",-0.5504628724844037,"0.386212426679017"
-74.43069316093904,0.004361609442637955,-3.1614819213001715,"SLF_L_to_IFG_orbitalis_L",-0.5503853270288063,"0.386212426679017"
-6.808428028437561,0.004362241999071464,-3.161421039649581,"PTR_R_to_IFG_triangularis_R",-0.550377938695345,"0.386212426679017"
-36.25707885849503,0.004362261556918153,-3.1614191574016104,"CP_L_to_MOG_L",-0.5503777102718221,"0.386212426679017"
-447.12831696313475,0.004364917644523242,-3.1611636110744015,"Hippo_L_to_MFG_DPFC_L",-0.550346696849037,"0.386212426679017"
-206.91665103295426,0.004419519442134369,-3.155943282213232,"SFO_L_to_Hypothalamus_L",-0.5497126524428486,"0.386212426679017"
-357.0207205903279,0.004428814070756353,-3.155060853529426,"SCP_L_to_Caud_L",-0.5496053814934212,"0.386212426679017"
-69.05650092706301,0.004429062906856776,-3.1550372536951063,"ACR_L_to_Cu_L",-0.5496025122461916,"0.386212426679017"
-376.6164173243713,0.004455062564190511,-3.152578448397954,"SS_L_to_PoCG_L",-0.5493034662616498,"0.386212426679017"
-33.09663648654722,0.004510717951576704,-3.1473612974623832,"Thal_L_to_Caud_L",-0.5486682438589181,"0.386212426679017"
-71.85194207302364,0.004561749388391911,-3.142631894722869,"PSMG_L_to_SCR_L",-0.5480915856675519,"0.386212426679017"
-832.3616695154939,0.004572817153695018,-3.141612913105779,"cerebellum_L_to_Mynert_L",-0.5479672383273201,"0.386212426679017"
-208.545941417213,0.004601475723963056,-3.138985404457856,"PrCu_L_to_IFG_orbitalis_L",-0.5476464331704592,"0.386212426679017"
-162.60705426514332,0.00466830685658596,-3.1329189189871647,"SMG_L_to_MFG_L",-0.5469048233888724,"0.386212426679017"
-3.4989135371327116,0.004677961355713713,-3.1320494787113455,"ALIC_L_to_ACR_L",-0.5467984312699042,"0.386212426679017"
-7.502428641668796,0.004698665924534196,-3.130190738331117,"ACR_L_to_LG_L",-0.5465708910922003,"0.386212426679017"
-7304.854931170949,0.0047242095980128025,-3.1279084206659404,"PHG_L_to_MFG_DPFC_L",-0.5462913324591341,"0.386212426679017"
-141.7468389817756,0.004736300846303996,-3.1268322176444427,"PSIG_L_to_Hippo_L",-0.5461594461318449,"0.386212426679017"
-149.5431155711943,0.004755930618515451,-3.125090662216285,"PTR_L_to_PoCG_L",-0.5459459362513587,"0.386212426679017"
-21.411969883624412,0.004795695608824039,-3.1215838418108937,"LV_atrium_L_to_PCC_R",-0.5455156868449599,"0.386212426679017"
-28.860369844991034,0.004805322890025365,-3.120739039394263,"Hippo_R_to_MFG_DPFC_R",-0.5454119740909678,"0.386212426679017"
-10.773161011856931,0.004825634908472345,-3.118961980074159,"PrCG_L_to_IFG_opercularis_L",-0.5451937303738031,"0.386212426679017"
-1402.8280762238712,0.004827723642064453,-3.1187796497194094,"AnteriorCom_R_to_dorsal_ACC_L",-0.5451713317957392,"0.386212426679017"
-5834.444843568962,0.004836451605274777,-3.1180185873296344,"AnteriorCom_R_to_dorsal_ACC_R",-0.545077825619405,"0.386212426679017"
-398.9050469394195,0.004848217269955755,-3.1169947348104468,"LV_atrium_L_to_IFG_triangularis_L",-0.5449520002430278,"0.386212426679017"
-226.94562874827812,0.004851779849098631,-3.1166851900520625,"RG_L_to_IFG_orbitalis_R",-0.5449139517860043,"0.386212426679017"
-417533.56682354433,0.004855803379978016,-3.1163358574404705,"UNC_L_to_SFG_R",-0.5448710086636649,"0.386212426679017"
-7824.352623518028,0.004855803379978016,-3.1163358574404705,"ITG_L_to_SFG_pole_L",-0.544871008663665,"0.386212426679017"
-5937.566956343629,0.004855803379978016,-3.116335857440471,"Hippo_L_to_SFG_pole_R",-0.5448710086636649,"0.386212426679017"
-3730.2923523518753,0.004855803379978016,-3.1163358574404714,"Fx_ST_L_to_SFG_pole_R",-0.544871008663665,"0.386212426679017"
-6368.8379010594235,0.004855803379978016,-3.116335857440471,"Cu_R_to_MFG_DPFC_L",-0.544871008663665,"0.386212426679017"
-7574.919048323315,0.004855803379978016,-3.1163358574404705,"LV_temporal_L_to_rostral_ACC_L",-0.5448710086636649,"0.386212426679017"
-15962.787878912812,0.004855803379978016,-3.1163358574404705,"PSIG_L_to_rostral_ACC_L",-0.5448710086636649,"0.386212426679017"
-4766.032380989683,0.004855803379978016,-3.1163358574404705,"LV_occipital_R_to_SFO_L",-0.544871008663665,"0.386212426679017"
-22745.552550593213,0.004855803379978016,-3.116335857440471,"LV_atrium_L_to_AnteriorCom_R",-0.544871008663665,"0.386212426679017"
-43420.51811628186,0.004855803379978026,-3.11633585744047,"IOG_L_to_SFG_pole_L",-0.544871008663665,"0.386212426679017"
-6707.137162436858,0.004855803379978026,-3.11633585744047,"Hippo_L_to_SFG_pole_L",-0.544871008663665,"0.386212426679017"
-19613.279884367457,0.004855803379978026,-3.11633585744047,"CGH_R_to_IFG_opercularis_L",-0.5448710086636649,"0.386212426679017"
-234521.78082375327,0.004855803379978026,-3.11633585744047,"UNC_R_to_PoCG_L",-0.544871008663665,"0.386212426679017"
-9301.560314413247,0.004855803379978026,-3.11633585744047,"Fx_L_to_AG_L",-0.544871008663665,"0.386212426679017"
-7442.856978143603,0.004855803379978026,-3.11633585744047,"LV_atrium_L_to_ENT_R",-0.5448710086636649,"0.386212426679017"
-17915.629251417155,0.004855803379978026,-3.11633585744047,"rostral_ACC_L_to_Cu_R",-0.544871008663665,"0.386212426679017"
-7307.982125048858,0.004855803379978026,-3.11633585744047,"AnteriorCom_R_to_ICP_R",-0.5448710086636649,"0.386212426679017"
-2725.1628433829537,0.004855803379978026,-3.11633585744047,"SFO_L_to_Fx_L",-0.5448710086636649,"0.386212426679017"
-2992.3662762878394,0.004855803379978026,-3.11633585744047,"LV_body_L_to_SFO_L",-0.544871008663665,"0.386212426679017"
-134233.87479579603,0.004855803379978035,-3.1163358574404696,"LV_temporal_L_to_SFG_PFC_R",-0.5448710086636649,"0.386212426679017"
