"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj","pd_atw_pvalue","pd_atw_pvalue_adj","pd_atw_coef","pd_atw_tscore"
30.618043127981053,0.003996029781337917,0.998001985109331,0.0019980148906689585,3.009825126583943,"PrCG_L",-0.06637952903019836,"0.21325968960743322","0.998001985109331","0.10662984480371661",6.1683326627050465e-6,"0.00032016530417237096",0.15419041281191662,5.020952562429207
18.034089601144995,0.0044896776759459625,0.997755161162027,0.0022448388379729812,2.9681407532295943,"IFG_opercularis_L",-0.06013361009422377,"0.21325968960743322","0.998001985109331","0.10662984480371661",6.740322193102547e-6,"0.00032016530417237096",0.1514305488418618,4.995773275124076
-1976.2452217037464,0.006799324572652155,0.0033996622863260773,0.996600337713674,-2.816811814638165,"cerebellum_L",-0.28574218131823215,"0.21531194480065158","0.32296791720097734","0.996600337713674",9.50666762710703e-5,"0.0010556360523022634",0.09563733678373135,4.223122704401285
15.748385787487722,0.012619862011366324,0.9936900689943169,0.006309931005683162,2.5820951040742246,"IFG_triangularis_L",-0.016312344433556867,"0.2997217227699502","0.998001985109331","0.19981448184663347",1.621958019362045e-5,"0.0005136200394646476",0.13164694576508423,4.744297132290316
18.01337485366903,0.025391010306473904,0.9873044948467631,0.012695505153236952,2.300395077615637,"SMG_L",-0.15134887876672298,"0.4824291958230042","0.998001985109331","0.3015182473893776",5.820538867251609e-5,"0.0010556360523022634",0.14758938387148532,4.37003717317365
-67.92102431792351,0.04199433740508284,0.02099716870254142,0.9790028312974586,-2.084024851790344,"LG_L",-0.3202010523918233,"0.5806361294888254","0.7074915807914027","0.9894177550346657",0.0009966601532742682,"0.0014794174150164919",0.08236918290291012,3.484879760780534
19.95800312270615,0.042783714804439765,0.9786081425977802,0.021391857402219883,2.0757564067615024,"MFG_L",-0.08039236814608433,"0.5806361294888254","0.998001985109331","0.40644529064217777",5.872284930908962e-5,"0.0010556360523022634",0.12720389688012368,4.367404085008268
-33.9894379654733,0.0568358024467859,0.02841790122339295,0.9715820987766071,-1.9470537064034539,"Cu_L",-0.33701343261829664,"0.6288814051479135","0.7074915807914027","0.9894177550346657",0.0018679032476234584,"0.002430832993482583",0.07911834158884452,3.2745714557567305
-15.251728507740484,0.05957823838243391,0.029789119191216955,0.970210880808783,-1.9251982469556144,"MTG_L_pole",-0.27399557770061495,"0.6288814051479135","0.7074915807914027","0.9894177550346657",0.0005828771846556244,"0.0011074666508456865",0.08614275564483755,3.6594714554994714
20.87983507268316,0.07122902056252435,0.9643854897187378,0.035614510281262175,1.8409516949078129,"PoCG_L",-0.14792927085277124,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.0001422574596931759,"0.0010556360523022634",0.13032686791396367,4.100845738072944
-71.53462592290538,0.09081364262026645,0.045406821310133225,0.9545931786898668,-1.7224815472079953,"PHG_L",-0.29443727419166427,"0.6342104026259217","0.8046118873430552","0.9894177550346657",0.0012090009647599245,"0.0016890454654734238",0.08236925391106133,3.4209348475265453
9.676122436649429,0.09434472857627298,0.9528276357118635,0.04717236428813649,1.7034334566746792,"Ins_L",-0.11681880800393332,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.0001434363718771525,"0.0010556360523022634",0.12151352064653179,4.098326053839858
-22.525457318347975,0.10163518576964908,0.05081759288482454,0.9491824071151754,-1.6658934538105754,"Amyg_L",-0.3420037072377689,"0.6342104026259217","0.8046118873430552","0.9894177550346657",0.0035010570375578675,"0.004157505232099967",0.07670534713294026,3.0567596250956086
9.845197308243186,0.10183246179512287,0.9490837691024385,0.050916230897561435,1.6649087621908571,"PIns_L",-0.16689497658230365,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.00022954260941214266,"0.0010556360523022634",0.12742715431998422,3.9536383586717148
38.89075553672951,0.1187227944585262,0.9406386027707369,0.0593613972292631,1.5858482953287416,"dorsal_ACC_L",0.1467718581583293,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.00021794618915569136,"0.0010556360523022634",0.0943130325594001,3.9697037482990445
8.940148506597058,0.11907437083003777,0.9404628145849812,0.05953718541501889,1.5843022470446748,"PSTG_L",-0.11235451043885357,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.00016955125245685887,"0.0010556360523022634",0.11764239424417645,4.047115270464171
-69.54537187489174,0.12006022057970056,0.06003011028985028,0.9399698897101497,-1.5799865326011908,"ENT_L",-0.27453211772025604,"0.6342104026259217","0.8146943539336824","0.9894177550346657",0.001082805919863861,"0.001558584278591921",0.08343095959234953,3.4575070192168362
9.729900968089764,0.12016618155017462,0.9399169092249127,0.06008309077508731,1.5795243724815686,"IFG_orbitalis_L",-0.007989839965676811,"0.6342104026259217","0.998001985109331","0.5188994203302996",0.00012009269028460907,"0.0010556360523022634",0.10697188741423602,4.152412570555713
12.688662836226822,0.15843348588590156,0.9207832570570492,0.07921674294295078,1.4305337725436704,"ACR_L",-0.04710628112299343,"0.7921674294295078","0.998001985109331","0.6271325482983604",0.0001599160591268888,"0.0010556360523022634",0.10749040346836398,4.065059592947544
-12.657282914142781,0.17868076210337303,0.08934038105168651,0.9106596189483135,-1.3628873634147936,"ITG_L",-0.21304432128431608,"0.8122659377725249","0.9476435940679457","0.9830984522737476",0.0006090647553272126,"0.0011345323873742197",0.08729508879520577,3.6453244543770826
