"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj","pd_adw_coef","pd_adw_pvalue","pd_adw_pvalue_adj","pd_adw_tscore"
108.87243979959608,0.0007048991271941392,0.999647550436403,0.0003524495635970696,3.9360041015010165,"III_and_IV_ventricle_to_AnsaLenticularis_L",0.5094093401267266,"1.0","0.999647550436403","0.9402133033205524",0.34284564401045486,0.0016177096305991056,"0.04238727262324098",3.5932157402815275
-7.07639100892478,0.0031909706164649264,0.0015954853082324632,0.9984045146917675,-3.309287609830134,"CGH_L_to_SPG_L",-0.4064994337345614,"1.0","0.949348043224883","0.9984045146917675",0.366356299105531,0.0018035294633376297,"0.04238727262324098",3.548038884362913
-0.8704226531245342,0.005853908847614559,0.0029269544238072795,0.9970730455761927,-3.0512923872319435,"PTR_L_to_CGH_L",-0.5517839177634011,"1.0","0.949348043224883","0.9972964042333559",0.24328195355886567,0.029980801762705442,"0.04238727262324098",2.3204612801016156
-3.296083343664308,0.006324444506292555,0.0031622222531462775,0.9968377777468537,-3.018035689857973,"GCC_L_to_Caud_L",-0.5739266904194295,"1.0","0.949348043224883","0.9972844897243337",0.21959819499468944,0.051691323348730264,"0.056735928896774986",2.0574088054513022
-37.98637990831636,0.006401092648375749,0.0032005463241878743,0.9967994536758121,-3.0128449065576275,"LV_frontal_L_to_AnteriorCom_L",-0.5787041737041888,"1.0","0.949348043224883","0.9972844897243337",0.21421357844155164,0.05824647409749774,"0.06310859180910638",1.9978334266923086
-1.2961314943493398,0.010138228117487316,0.005069114058743658,0.9949308859412563,-2.812720972712977,"BCC_L_to_PCC_L",-0.2323329534421714,"1.0","0.949348043224883","0.9958230006114569",0.42810522047959565,0.0012948789060408744,"0.04238727262324098",3.6854398750157453
-2.3404017771610994,0.010662450112754844,0.005331225056377422,0.9946687749436226,-2.7905228454737823,"MFG_DPFC_L_to_SFG_PFC_L",-0.3850980610711267,"1.0","0.949348043224883","0.995783874467102",0.337578009926751,0.004684056336153618,"0.04238727262324098",3.1466727220950235
-1.8992228699186804,0.010708876191255592,0.005354438095627796,0.9946455619043723,-2.7886072277085163,"ACR_L_to_Caud_L",-0.3532506830286651,"1.0","0.949348043224883","0.995783874467102",0.35594331814146596,0.0034054838878332053,"0.04238727262324098",3.281852096586264
19.790937673677938,0.011844942110073227,0.9940775289449634,0.005922471055036614,2.74403202847297,"LV_frontal_L_to_Mynert_L",0.5793249115319733,"1.0","0.9943002165634547","0.9402133033205524",0.1857262007883783,0.11646172175123069,"0.12267081566861172",1.6341300073137888
-0.8821511682602221,0.01253568388580173,0.006267841942900865,0.9937321580570991,-2.7188716184274737,"CGH_L_to_Cu_L",-0.5289299896780417,"1.0","0.949348043224883","0.9952925270805176",0.23441677229279437,0.04286350301092382,"0.048550365536218894",2.1493671106251044
-0.4870144635300565,0.013198526127424013,0.006599263063712006,0.9934007369362879,-2.6959314696975243,"PTR_L_to_SOG_L",-0.4777294484752951,"1.0","0.949348043224883","0.9951838210501515",0.2717572521252326,0.01904551921041755,"0.04238727262324098",2.530652179859216
321.44085455384106,0.013433383039414003,0.993283308480293,0.006716691519707002,2.688063888572243,"AnsaLenticularis_L_to_ICP_L",0.414757063738516,"1.0","0.9937284275967977","0.9402133033205524",0.3116627483915497,0.008244702386087615,"0.04238727262324098",2.90319525601252
-54.61837795963446,0.013841768176891422,0.006920884088445711,0.9930791159115543,-2.674687373301501,"AnteriorCom_L_to_CP_L",-0.5480325644052287,"1.0","0.949348043224883","0.9950848861187366",0.21295490310948217,0.06919847433390683,"0.07396964038805218",1.9104304833415464
-0.48619261398039504,0.01394110590489034,0.00697055295244517,0.9930294470475548,-2.671489937815149,"PTR_L_to_PCC_L",-0.5631375714221779,"1.0","0.949348043224883","0.9950848861187366",0.19687554283349065,0.09623644707898693,"0.1017272102764386",1.7377431603615672
-2.2362743158124596,0.014383965080049663,0.007191982540024832,0.9928080174599752,-2.6574918248725297,"CGH_L_to_PCC_L",-0.39263367577287,"1.0","0.949348043224883","0.9950848861187366",0.3223376503215788,0.006825240295225048,"0.04238727262324098",2.985157683390948
6.726558754854796,0.015439489294151006,0.9922802553529245,0.007719744647075503,2.6256997070349364,"Caud_L_to_subgenual_ACC_L",0.34885187956367397,"1.0","0.9929474092673258","0.9402133033205524",0.34468576349857033,0.004665772740419103,"0.04238727262324098",3.1483393952528376
-2.803600685500273,0.017511189761354667,0.008755594880677333,0.9912444051193227,-2.5688357252556004,"PrCG_L_to_IFG_opercularis_L",-0.2612856144849117,"1.0","0.949348043224883","0.9939156229188807",0.38776938905678604,0.0026194624052488184,"0.04238727262324098",3.3922242925455732
-1.8249676407340578,0.02137595868081204,0.01068797934040602,0.989312020659594,-2.477826501154039,"SCR_L_to_ACR_L",-0.36579395626338584,"1.0","0.949348043224883","0.9922008473147096",0.3230099681429821,0.00755611812922117,"0.04238727262324098",2.9411091444552486
131.81686484553276,0.021890689096235365,0.9890546554518823,0.010945344548117682,2.46688551935118,"rostral_ACC_L_to_MFOG_L",0.37371157160131596,"1.0","0.9899415011415947","0.9402133033205524",0.3177233881583943,0.008389968118812157,"0.04238727262324098",2.8955850048399863
26.59901311157593,0.022128524430282036,0.988935737784859,0.011064262215141018,2.4619107293528404,"MCP_L_to_Snigra_L",0.443805008971938,"1.0","0.9899415011415947","0.9402133033205524",0.2758650534462714,0.01961863508976948,"0.04238727262324098",2.5171237671346236
