"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj"
77.67918107436164,3.8856425166155e-10,0.9999999998057179,1.94282125830775e-10,7.662235664543876,"SMG_L",0.7249528482750373,"1.3227035489419822e-8","0.9999999998057179","6.613517744709911e-9"
110.76847417682944,6.193686020029584e-10,0.9999999996903157,3.096843010014792e-10,7.536073357570267,"PrCG_L",0.7192153945385481,"1.3227035489419822e-8","0.9999999998057179","6.613517744709911e-9"
66.13289366482108,8.626327493099884e-10,0.9999999995686836,4.313163746549942e-10,7.446515065865563,"IFG_opercularis_L",0.7150511669607021,"1.3227035489419822e-8","0.9999999998057179","6.613517744709911e-9"
56.777602317869665,1.6610061038980556e-8,0.9999999916949694,8.305030519490278e-9,6.648085105887945,"PIns_L",0.6743262415959129,"1.910157019482764e-7","0.9999999998057179","9.55078509741382e-8"
97.89808478055753,8.78561635683908e-8,0.9999999560719182,4.39280817841954e-8,6.1969090400546865,"MFG_L",0.6481835848916888,"8.082767048291953e-7","0.9999999998057179","4.0413835241459766e-7"
106.28143189815934,1.2843811354005562e-7,0.9999999357809433,6.421905677002781e-8,6.093603351889842,"PoCG_L",0.6418516664418612,"9.84692203807093e-7","0.9999999998057179","4.923461019035465e-7"
63.71669519189166,2.045744954585201e-7,0.9999998977127522,1.0228724772926005e-7,5.966659510135278,"IFG_triangularis_L",0.633887051614597,"1.3443466844417035e-6","0.9999999998057179","6.721733422208517e-7"
54.859523771138356,3.1558722892871867e-7,0.9999998422063855,1.5779361446435934e-7,5.848077546073685,"Ins_L",0.6262602585418078,"1.8146265663401324e-6","0.9999999998057179","9.073132831700662e-7"
52.96458001711108,1.6564114656296025e-6,0.9999991717942672,8.282057328148012e-7,5.390365591337243,"PSTG_L",0.5950629913208909,"8.466103046551301e-6","0.9999999998057179","4.2330515232756505e-6"
50.63853371669858,1.8468432916478375e-5,0.9999907657835417,9.234216458239188e-6,4.706751363467416,"STG_L",0.5429334850365566,"8.495479141580052e-5","0.9999999998057179","4.247739570790026e-5"
52.84257188049113,0.00019410582386034613,0.9999029470880698,9.705291193017306e-5,4.005500213339447,"IFG_orbitalis_L",0.48205177544375355,"0.0007547090438158608","0.9999999998057179","0.0003773545219079304"
56.00132933345344,0.00019688062012587673,0.9999015596899371,9.844031006293836e-5,4.001121811557528,"AG_L",0.4816471364674324,"0.0007547090438158608","0.9999999998057179","0.0003773545219079304"
61.32375599737395,0.0014069815893325644,0.9992965092053337,0.0007034907946662822,3.370290439068306,"SPG_L",0.4201101408794593,"0.004978550239176766","0.9999999998057179","0.002489275119588383"
110.53626339703123,0.0019955416926545153,0.9990022291536728,0.0009977708463272577,3.2520304429132105,"MFG_DPFC_L",0.40785803288556416,"0.00631622505514034","0.9999999998057179","0.00315811252757017"
50.68402473010182,0.0020596386049370674,0.9989701806975315,0.0010298193024685337,3.241219522349538,"Put_L",0.4067267744505029,"0.00631622505514034","0.9999999998057179","0.00315811252757017"
42.53530661202518,0.005438468785529711,0.9972807656072351,0.0027192343927648554,2.8987999815874006,"STG_L_pole",0.36993319946892234,"0.01488239546958741","0.9999999998057179","0.007441197734793705"
72.26505857433638,0.005500015717021434,0.9972499921414892,0.002750007858510717,2.894700559874204,"LFOG_L",0.36948151029653653,"0.01488239546958741","0.9999999998057179","0.007441197734793705"
55.35998472505111,0.007412346770699569,0.9962938266146503,0.0037061733853497843,2.7847502271300626,"GP_L",0.357269407190705,"0.01894266396956556","0.9999999998057179","0.00947133198478278"
28.933397011549367,0.025720454404538805,0.9871397727977306,0.012860227202269403,2.2950080016309546,"PSMG_L",0.3006579174744744,"0.062270573821515005","0.9999999998057179","0.031135286910757502"
78.86954439072979,0.02878464858015821,0.9856076757099209,0.014392324290079105,2.247641961476007,"SFG_L",0.2949979059561757,"0.06620469173436387","0.9999999998057179","0.033102345867181936"
265.07866707698366,0.04843836411985995,0.97578081794007,0.024219182059929976,2.020118128979585,"MFOG_L",0.26738155619452186,"0.10610308331016943","0.9999999998057179","0.053051541655084716"
142.23958451311455,0.05353053095476305,0.9732347345226184,0.026765265477381527,1.9746277549758775,"Hippo_L",0.261777508265592,"0.11192747381450456","0.9999999998057179","0.05596373690725228"
102.05118063692434,0.06647442169975981,0.96676278915012,0.033237210849879906,1.873808564053457,"Thal_L",0.24926317013563346,"0.1297042269214956","0.9999999998057179","0.0648521134607478"
117.06478187667618,0.06767177056773684,0.9661641147161316,0.03383588528386842,1.8653515642559344,"dorsal_ACC_L",0.24820763347410826,"0.1297042269214956","0.9999999998057179","0.0648521134607478"
2890.295284020873,0.12341593687472782,0.9382920315626361,0.06170796843736391,1.565506926191217,"SFG_pole_L",0.21023307303188718,"0.2270853238494992","0.9999999998057179","0.1135426619247496"
120.28313284176083,0.13012682832271202,0.934936585838644,0.06506341416135601,1.5374725494295387,"SFG_PFC_L",0.20663045844782513,"0.23022438857095204","0.9999999998057179","0.11511219428547602"
145.63292712612764,0.15236477732503392,0.9238176113374831,0.07618238866251696,1.4521128241307981,"PCC_L",0.19560977207212232,"0.25958443544265036","0.9999999998057179","0.12979221772132518"
30.08760051981836,0.19269480072709874,0.9036525996364506,0.09634740036354937,1.3194368142257422,"MOG_L",0.17833335377594917,"0.31657002976594795","0.9999999998057179","0.15828501488297397"
67.28786354018428,0.21669582643982083,0.8916520867800896,0.10834791321991041,1.250262481217525,"Caud_L",0.16925887751780386,"0.34372441435281925","0.9999999998057179","0.17186220717640963"
