"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj"
116.86331440485111,0.00011870770031178835,0.9999406461498441,5.9353850155894175e-5,4.586970992736304,"PrCG_L",0.6834792631122706,"0.022435755358927997","0.9999406461498441","0.011217877679463998"
74.28075757764346,0.000727146606950592,0.9996364266965247,0.000363573303475296,3.8722878105351124,"SMG_L",0.6201051274795614,"0.06871535435683095","0.9999406461498441","0.03435767717841547"
67.52038053318753,0.0012060723402021111,0.999396963829899,0.0006030361701010556,3.6704690746211575,"IFG_opercularis_L",0.5996062397247576,"0.07598255743273301","0.9999406461498441","0.037991278716366504"
98.67387337713444,0.0017957449635126537,0.9991021275182437,0.0008978724817563269,3.5103580574356132,"PoCG_L",0.5824556614824896,"0.08260944090473461","0.9999406461498441","0.041304720452367306"
83.97826645181989,0.002185434944569699,0.9989072825277151,0.0010927174722848495,3.4308182258442734,"MFG_L",0.5736343109501428,"0.08260944090473461","0.9999406461498441","0.041304720452367306"
66.58723091653837,0.005107828790001795,0.9974460856049991,0.0025539143950008975,3.081609628610508,"PIns_L",0.5324503141248574,"0.16089660688505653","0.9999406461498441","0.08044830344252826"
58.275218432411656,0.01157772204137046,0.9942111389793148,0.00578886102068523,2.733587822728128,"STG_L",0.487267441682276,"0.3125984951170024","0.9999406461498441","0.1562992475585012"
66.0230720519565,0.016939245109086894,0.9915303774454566,0.008469622554543447,2.5664324266243175,"SLF_L",0.4640496043825257,"0.4001896657021779","0.9999406461498441","0.20009483285108895"
358951.111098786,0.02298958534590747,0.9885052073270463,0.011494792672953735,2.4291760191260043,"PSTG_R",0.4442392046609203,"0.4408751781716522","0.9999406461498441","0.2204375890858261"
48.53096498625241,0.023771056274047794,0.9881144718629761,0.011885528137023897,2.4139639018249124,"PSTG_L",0.4420021380756606,"0.4408751781716522","0.9999406461498441","0.2204375890858261"
131.37633228503694,0.025785718893750954,0.9871071405531245,0.012892859446875477,2.3767748404177755,"SFG_L",0.4364983305474119,"0.4408751781716522","0.9999406461498441","0.2204375890858261"
45.97250475249939,0.03011279669809384,0.9849436016509531,0.01505639834904692,2.3051700503723525,"IFG_triangularis_L",0.4257619456191577,"0.4408751781716522","0.9999406461498441","0.2204375890858261"
52.30292414968042,0.030324747704928462,0.9848376261475358,0.015162373852464231,2.3019102670107854,"AG_L",0.4252688188792896,"0.4408751781716522","0.9999406461498441","0.2204375890858261"
47.8651426898708,0.03303722652585949,0.9834813867370703,0.016518613262929745,2.2619313463498347,"Ins_L",0.41919015776444124,"0.4460025580991031","0.9999406461498441","0.22300127904955155"
230.7887449983564,0.04344175753066837,0.9782791212346658,0.021720878765334184,2.1320139091486827,"dorsal_ACC_L",0.399044503747444,"0.5473661448864214","0.9999406461498441","0.2736830724432107"
50.78299918304011,0.058207024331069536,0.9708964878344652,0.029103512165534768,1.9890850926176757,"STG_L_pole",0.3761943576316936,"0.6875704749107588","0.9999406461498441","0.3437852374553794"
40810.59151840381,0.08856110004860278,0.9557194499756986,0.04428055002430139,1.7751335688622936,"PrCG_R",0.34067269699895414,"0.8369023954592971","0.9999406461498441","0.41845119772964856"
4102.849865797819,0.08856110004860278,0.9557194499756986,0.04428055002430139,1.7751335688622936,"dorsal_ACC_R",0.3406726969989541,"0.8369023954592971","0.9999406461498441","0.41845119772964856"
11758.482095177897,0.08856110004860288,0.9557194499756986,0.04428055002430144,1.7751335688622933,"SFG_R",0.3406726969989542,"0.8369023954592971","0.9999406461498441","0.41845119772964856"
2.030072400161781e6,0.08856110004860288,0.9557194499756986,0.04428055002430144,1.7751335688622931,"PoCG_R",0.3406726969989541,"0.8369023954592971","0.9999406461498441","0.41845119772964856"
72.3315606680761,0.11601784306001388,0.9419910784699931,0.05800892153000694,1.6306577138327127,"MFG_DPFC_L",0.31582064691092265,"1.0","0.9999406461498441","0.5220802937700625"
33.349008411206626,0.13056496715378835,0.9347175164231059,0.06528248357689417,1.5654667110489968,"IFG_orbitalis_L",0.30438648590220574,"1.0","0.9999406461498441","0.5526315789473685"
34.84545300828706,0.1434695135345425,0.9282652432327287,0.07173475676727124,1.5124794818658458,"IFO_L",0.2949946032749468,"1.0","0.9999406461498441","0.5526315789473685"
55.083480085794356,0.1546777214727232,0.9226611392636384,0.0773388607363616,1.4695272527667405,"LV_temporal_L",0.28731800304587335,"1.0","0.9999406461498441","0.5526315789473685"
39.73945300823318,0.15967695504864046,0.9201615224756797,0.07983847752432023,1.4511776248147572,"SPG_L",0.28402142448177636,"1.0","0.9999406461498441","0.5526315789473685"
33.00322585877627,0.165332691272105,0.9173336543639475,0.0826663456360525,1.4309670483644885,"EC_L",0.2803788306528554,"1.0","0.9999406461498441","0.5526315789473685"
-690.0303954930134,0.17376732696761518,0.08688366348380759,0.9131163365161924,-1.401829681263479,"RG_L",-0.2751059795941117,"1.0","0.7890912750376231","0.9131163365161924"
-4657.820952467269,0.17376732696761538,0.08688366348380769,0.9131163365161923,-1.4018296812634787,"subcallosal_ACC_L",-0.2751059795941115,"1.0","0.7890912750376231","0.9131163365161924"
-678.4481481607205,0.17376732696761557,0.08688366348380779,0.9131163365161922,-1.401829681263478,"Fx_L",-0.2751059795941117,"1.0","0.7890912750376231","0.9131163365161924"
37.17644872081105,0.1929952421103685,0.9035023789448158,0.09649762105518425,1.3393759423387548,"MTG_L",0.2637204165466213,"1.0","0.9999406461498441","0.5526315789473685"
