"coef","pvalue","tscore","edge","cor_coef","pvalue_adj","pd_atw_pvalue","pd_atw_pvalue_adj","pd_atw_coef","pd_atw_tscore"
30.618043127981053,0.003996029781337917,3.009825126583943,"PrCG_L",-0.06637952903019836,"0.10326258654675714",6.1683326627050465e-6,"0.00015502741044135857",0.15419041281191662,5.020952562429207
18.034089601144995,0.0044896776759459625,2.9681407532295943,"IFG_opercularis_L",-0.06013361009422377,"0.10326258654675714",6.740322193102547e-6,"0.00015502741044135857",0.1514305488418618,4.995773275124076
15.748385787487722,0.012619862011366324,2.5820951040742246,"IFG_triangularis_L",-0.016312344433556867,"0.1935045508409503",1.621958019362045e-5,"0.0002487002296355136",0.13164694576508423,4.744297132290316
18.01337485366903,0.025391010306473904,2.300395077615637,"SMG_L",-0.15134887876672298,"0.2919966185244499",5.820538867251609e-5,"0.0005402502136436244",0.14758938387148532,4.37003717317365
-67.92102431792351,0.04199433740508284,-2.084024851790344,"LG_L",-0.3202010523918233,"0.32515555007694313",0.0009966601532742682,"0.0012390910013680091",0.08236918290291012,3.484879760780534
19.95800312270615,0.042783714804439765,2.0757564067615024,"MFG_L",-0.08039236814608433,"0.32515555007694313",5.872284930908962e-5,"0.0005402502136436244",0.12720389688012368,4.367404085008268
-33.9894379654733,0.0568358024467859,-1.9470537064034539,"Cu_L",-0.33701343261829664,"0.32515555007694313",0.0018679032476234584,"0.002045798795016169",0.07911834158884452,3.2745714557567305
-15.251728507740484,0.05957823838243391,-1.9251982469556144,"MTG_L_pole",-0.27399557770061495,"0.32515555007694313",0.0005828771846556244,"0.0008649145320696362",0.08614275564483755,3.6594714554994714
20.87983507268316,0.07122902056252435,1.8409516949078129,"PoCG_L",-0.14792927085277124,"0.32515555007694313",0.0001422574596931759,"0.000815709289923766",0.13032686791396367,4.100845738072944
-71.53462592290538,0.09081364262026645,-1.7224815472079953,"PHG_L",-0.29443727419166427,"0.32515555007694313",0.0012090009647599245,"0.0014260011379219624",0.08236925391106133,3.4209348475265453
9.676122436649429,0.09434472857627298,1.7034334566746792,"Ins_L",-0.11681880800393332,"0.32515555007694313",0.0001434363718771525,"0.000815709289923766",0.12151352064653179,4.098326053839858
-22.525457318347975,0.10163518576964908,-1.6658934538105754,"Amyg_L",-0.3420037072377689,"0.32515555007694313",0.0035010570375578675,"0.0036601959938104976",0.07670534713294026,3.0567596250956086
9.845197308243186,0.10183246179512287,1.6649087621908571,"PIns_L",-0.16689497658230365,"0.32515555007694313",0.00022954260941214266,"0.000815709289923766",0.12742715431998422,3.9536383586717148
38.89075553672951,0.1187227944585262,1.5858482953287416,"dorsal_ACC_L",0.1467718581583293,"0.32515555007694313",0.00021794618915569136,"0.000815709289923766",0.0943130325594001,3.9697037482990445
8.940148506597058,0.11907437083003777,1.5843022470446748,"PSTG_L",-0.11235451043885357,"0.32515555007694313",0.00016955125245685887,"0.000815709289923766",0.11764239424417645,4.047115270464171
-69.54537187489174,0.12006022057970056,-1.5799865326011908,"ENT_L",-0.27453211772025604,"0.32515555007694313",0.001082805919863861,"0.0013107650608878316",0.08343095959234953,3.4575070192168362
9.729900968089764,0.12016618155017462,1.5795243724815686,"IFG_orbitalis_L",-0.007989839965676811,"0.32515555007694313",0.00012009269028460907,"0.000815709289923766",0.10697188741423602,4.152412570555713
-12.657282914142781,0.17868076210337303,-1.3628873634147936,"ITG_L",-0.21304432128431608,"0.4347085295779829",0.0006090647553272126,"0.0008755305857828682",0.08729508879520577,3.6453244543770826
-41.01005216850824,0.17955352308655814,-1.360106948077307,"FuG_L",-0.20129459221119117,"0.4347085295779829",0.0005297305573402042,"0.0008178401415731221",0.08815082350528362,3.690156540721523
17.22969673023427,0.23241127481418802,1.2079966618059956,"SFG_L",0.05137149602022307,"0.5345459320726325",0.00021833682339028276,"0.000815709289923766",0.09675168821246373,3.969149281457363
-11.78728445141111,0.2520549360549838,-1.1580021428263927,"SOG_L",-0.24641252052253754,"0.5463886408809481",0.0012595303880405832,"0.0014484599462466705",0.08398106438832098,3.4072999150021053
-10.077764944807015,0.26131630650827953,-1.1354000059070668,"PSIG_L",-0.15705203930464257,"0.5463886408809481",0.00044596855086205935,"0.000815709289923766",0.08969096279551175,3.74509064848366
26.679975958761634,0.34706351528826307,0.9487310408925438,"Hippo_L",0.0027780834445963903,"0.6888518426408214",0.00027075131782335776,"0.000815709289923766",0.0964584237076215,3.9022732474153394
6.285798638224784,0.36690465214756085,0.9100725202682634,"AG_L",-0.11630657417105181,"0.6888518426408214",0.0004118571200585606,"0.000815709289923766",0.10242652624074236,3.7703573030436446
7.529249697915511,0.37642900488766806,0.8919923602793146,"SPG_L",-0.0924127424506072,"0.6888518426408214",0.000363574349142107,"0.000815709289923766",0.10070252570439338,3.8097915296175096
9.485004879613102,0.3893510414926382,0.867920115642306,"LFOG_L",-0.05759762748222822,"0.6888518426408214",0.0003207362466665378,"0.000815709289923766",0.09847307856607837,3.8492470612761402
4.744098807229861,0.4243048871730124,0.8051948572728076,"STG_L",-0.175513362297065,"0.7156429339597007",0.0007448911460442438,"0.0010383331126677339",0.10397946634514621,3.5801728505446
-4.658563106527289,0.4356087424102526,-0.7855848530387016,"MTG_L",-0.18319407919465397,"0.7156429339597007",0.0008207571960924455,"0.0011104362064780146",0.08711665266914076,3.5485737024727304
-5.792379272442133,0.47723905170437997,-0.7158289595359393,"Put_L",-0.33825825239344687,"0.7569998751172924",0.010772890520654464,"0.011012288087780119",0.07847778181578673,2.643310662218183
