"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
444.36667279014836,9.337487101621565e-5,4.928057253623746,"x111_179","ML_R -- LV_temporal_R",0.749037015430747,"1.0"
-3.951315918718686,0.0022845750702170232,-3.5208581014703753,"x6_24","MFG_L -- PrCG_L",-0.6283596754734082,"1.0"
467.1622556410225,0.002411422228774979,3.4970524103359573,"x69_109","PCC_R -- ICP_R",0.625778288136017,"1.0"
9.518267773743219,0.0033446953891591163,3.352529026212183,"x16_86","LFOG_L -- Mynert_L",0.6096570446211909,"1.0"
296.2970237781989,0.003471099534639484,3.336092820627593,"x109_139","ICP_R -- CGC_R",0.6077739097601689,"1.0"
1158.1853137179548,0.0036223887154660968,3.3171762941947183,"x52_109","MOG_L -- ICP_R",0.6055938355516816,"1.0"
31.859556246532385,0.003795180270375437,3.2964968505833596,"x23_109","PoCG_R -- ICP_R",0.6031948891804493,"1.0"
77.68928894590898,0.0038600986434730476,3.288965218780045,"x7_33","MFG_R -- PrCu_R",0.602317081894258,"1.0"
18.982535055408235,0.0044144866255652615,3.2292788202636373,"x111_143","ML_R -- Fx/ST_R",0.5952828722945392,"1.0"
18.942221336215127,0.004516786133679809,3.2190722301711383,"x102_109","SCP_L -- ICP_R",0.5940660773304637,"1.0"
8.199202557945048,0.0046747474163545705,3.203747521917548,"x1_121","SFG_R -- PCR_R",0.5922314310889853,"1.0"
18.068906851532887,0.0047794108006250025,3.1938696453819633,"x13_25","IFG_orbitalis_R -- PrCG_R",0.59104396518532,"1.0"
31.446751258270588,0.004831145680096108,3.18906475936298,"x98_117","Midbrain_L -- ACR_R",0.5904649541461628,"1.0"
1198.042468996619,0.005009234561935463,3.1729002237111343,"x25_60","PrCG_R -- rostral_ACC_L",0.5885103431042765,"1.0"
5.270014324589102,0.005614774057890425,3.1218452523405515,"x1_23","SFG_R -- PoCG_R",0.5822684813766894,"1.0"
877.6552295221248,0.005834229183093808,3.1046576098479473,"x109_158","ICP_R -- AnsaLenticularis_L",0.5801436646796461,"1.0"
487.7097631602088,0.006047557304969075,3.0885421765051326,"x27_108","SPG_R -- ICP_L",0.5781405811933753,"1.0"
316.30487220518023,0.006183430054366619,3.0785634994535966,"x67_109","dorsal_ACC_R -- ICP_R",0.5768950065522894,"1.0"
-36.83826671887865,0.006252719079406067,-3.073556535763269,"x92_134","Snigra_L -- RLIC_L",-0.5762684985406185,"1.0"
235.64119780599293,0.006717516213980249,3.041299835105918,"x89_125","NucAccumbens_R -- BCC_R",0.572207860719424,"1.0"
-1.2583126120315786,0.006811519404272841,-3.0350400806444107,"x117_151","ACR_R -- SS_R",-0.5714149329462572,"1.0"
1.9023363097760304,0.0069456507693051684,3.0262516423121686,"x82_110","Thal_L -- ML_L",0.5702989883417592,"1.0"
484.60586420008013,0.007361128134120173,3.0000365692066904,"x68_109","PCC_L -- ICP_R",0.5669513990462396,"1.0"
306.81838472685655,0.007367421013421574,2.999650629151919,"x111_141","ML_R -- CGH_R",0.5669019043981456,"1.0"
-8.915917915748677,0.007660233524451475,-2.982036357300969,"x37_75","STG_R_pole -- Hippo_R",-0.5646364302474931,"1.0"
-9.062126257398152,0.007725416127722243,-2.9782039838250296,"x72_158","Amyg_L -- AnsaLenticularis_L",-0.5641418278601782,"1.0"
1494.0737318168678,0.007727454145547872,2.978084664419746,"x119_167","SCR_R -- Mammillary_R",0.5641264188560796,"1.0"
412.47412179953307,0.008002844406195241,2.9622348335844113,"x59_111","LG_R -- ML_R",0.562074314052312,"1.0"
31.971468986062213,0.00804722073992335,2.9597302153563554,"x89_123","NucAccumbens_R -- GCC_R",0.5617490830710536,"1.0"
-425.4748817090788,0.008244947636607634,-2.9487301448885033,"x13_142","IFG_orbitalis_R -- Fx/ST_L",-0.5603176083003283,"1.0"
30.2031002405745,0.00945162725774326,2.8866571329276147,"x162_180","LenticularFasc_L -- III_and_IV_ventricle",0.5521451038058357,"1.0"
-25.385378086553086,0.009567898493635959,-2.881085402175163,"x119_149","SCR_R -- PTR_R",-0.5514036210023668,"1.0"
19.08616014198206,0.009854594233594402,2.867620436407833,"x109_119","ICP_R -- SCR_R",0.5496063037315605,"1.0"
11.327036679734103,0.009969990469049762,2.8623067730008827,"x83_109","Thal_R -- ICP_R",0.5488949225903119,"1.0"
3.133063983567762,0.009991702734784632,2.8613135973456365,"x1_27","SFG_R -- SPG_R",0.5487618260172429,"1.0"
9.847419027516288,0.010087774772423445,2.8569437571108605,"x82_180","Thal_L -- III_and_IV_ventricle",0.5481757228929371,"1.0"
831.4135974448479,0.010227031292058611,2.8506801343654815,"x108_184","ICP_L -- PSTG_R",0.547334206384826,"1.0"
821.7774864167819,0.010239627184331367,2.8501176300424853,"x109_141","ICP_R -- CGH_R",0.5472585526664816,"1.0"
561.6016411820614,0.010780331801873037,2.826576627472071,"x32_109","PrCu_L -- ICP_R",0.5440803722222665,"1.0"
6.7759122567917,0.011117135101048524,2.812479106073951,"x1_91","SFG_R -- RedNc_R",0.5421658308876781,"1.0"
589.2747287943812,0.011605074683249214,2.792765102680078,"x95_169","cerebellum_L -- OpticTract_R",0.539474305007398,"1.0"
5.7870001813137755,0.011706919139396617,2.7887506324951326,"x107_110","PCT_R -- ML_L",0.5389241774444169,"1.0"
109.51160503962903,0.012264405049906061,2.7673510468231584,"x162_163","LenticularFasc_L -- LenticularFasc_R",0.5359799996594783,"1.0"
-6.276566045124746,0.01242981055216644,-2.7611806211181205,"x143_159","Fx/ST_R -- AnsaLenticularis_R",-0.5351274122223575,"1.0"
