"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-1.2400836971136824,0.005869560812585082,-3.4057109878352803,"x56_68","Cu_L -- PCC_L",-0.7164146434378331,"1.0"
-16.18466378994478,0.010222157309802445,-3.0934923323077976,"x6_24","MFG_L -- PrCG_L",-0.6820796929644357,"1.0"
-2.4895079893291037,0.02068513256079334,-2.699231448779652,"x26_50","SPG_L -- SOG_L",-0.6312226059883786,"1.0"
-9331.57120645346,0.02444704569837738,-2.605636058437825,"x62_80","subcallosal_ACC_L -- GP_L",-0.6177800033747296,"1.0"
-4.947504835161855,0.02480641067949224,-2.5974527474631457,"x50_54","SOG_L -- IOG_L",-0.6165781184526542,"1.0"
-10.756354498443649,0.02540850926029734,-2.584000206902104,"x10_24","IFG_opercularis_L -- PrCG_L",-0.6145929329263715,"1.0"
-918.751206827169,0.027465143617429976,-2.540303302642773,"x54_66","IOG_L -- dorsal_ACC_L",-0.6080632771974657,"1.0"
-151.384741252243,0.02944637506191844,-2.5011451751207767,"x4_20","SFG_pole_L -- RG_L",-0.6021050467896352,"1.0"
130.159828138626,0.04055943992071733,2.320257117036706,"x16_76","LFOG_L -- Caud_L",0.5732334658451068,"1.0"
-180.62931377522236,0.042033413968359794,-2.29997988693411,"x0_52","SFG_L -- MOG_L",-0.5698554804087692,"1.0"
-502.9405922653757,0.04248966129900732,-2.293842078520058,"x4_76","SFG_pole_L -- Caud_L",-0.5688272449603816,"1.0"
-257.6534211754303,0.046078933115837446,-2.247655163433789,"x22_54","PoCG_L -- IOG_L",-0.5610037091271078,"1.0"
-8.55024857310498,0.04992823753603961,-2.201807402465984,"x10_70","IFG_opercularis_L -- Ins_L",-0.5530860456031219,"1.0"
-703.6292628865932,0.05074048008556261,-2.192566001053044,"x0_54","SFG_L -- IOG_L",-0.5514716615295026,"1.0"
-10.023667013492068,0.053969088166018045,-2.1571741899599566,"x26_54","SPG_L -- IOG_L",-0.5452314101795084,"1.0"
-5573.512669465674,0.05506249810669681,-2.145643594856313,"x4_62","SFG_pole_L -- subcallosal_ACC_L",-0.5431785178428953,"1.0"
-23.64388724987318,0.055756324227554804,-2.1384390182973285,"x2_4","SFG_PFC_L -- SFG_pole_L",-0.5418908573044929,"1.0"
-164.00937860212366,0.05589834503271587,-2.136974788518902,"x4_60","SFG_pole_L -- rostral_ACC_L",-0.5416286904656513,"1.0"
-9.433345180913015,0.05740446993090644,-2.1216600307836213,"x32_54","PrCu_L -- IOG_L",-0.5388771332332779,"1.0"
-8.697547878123101,0.06095728309668771,-2.086988712039564,"x44_68","PHG_L -- PCC_L",-0.5325836251314399,"1.0"
-372.18086990407494,0.06357198604550904,-2.0626697981325823,"x26_76","SPG_L -- Caud_L",-0.5281158503877298,"1.0"
807.761273143592,0.0673145392563966,2.0294493366434723,"x34_46","STG_L -- ENT_L",0.5219411013203299,"1.0"
-10.405180432404311,0.07231200980121522,-1.9876903515342261,"x44_58","PHG_L -- LG_L",-0.5140612564964547,"1.0"
-1.220041832074253,0.07642797927088331,-1.955272110341976,"x26_32","SPG_L -- PrCu_L",-0.5078527952223957,"1.0"
-4.492858296878048,0.07741011648065822,-1.947776828972621,"x20_78","RG_L -- Put_L",-0.506405968976154,"1.0"
-13.691317116463743,0.07772528131311908,-1.9453903141535291,"x22_183","PoCG_L -- PSTG_L",-0.5059443960261877,"1.0"
-1220.7379851209505,0.0780485282103184,-1.9429519059781433,"x28_76","SMG_L -- Caud_L",-0.5054723371114491,"1.0"
-12.627162675987742,0.0799558827827201,-1.9287515628307876,"x24_70","PrCG_L -- Ins_L",-0.5027142171666779,"1.0"
-47.38206206880595,0.08113614544129227,-1.920120726757996,"x72_183","Amyg_L -- PSTG_L",-0.5010303161750498,"1.0"
2.5301590703109755,0.08133233570700873,1.9186973247439274,"x38_54","MTG_L -- IOG_L",0.5007520580289586,"1.0"
-24.61081569176744,0.08237107559009381,-1.9112135136260355,"x2_76","SFG_PFC_L -- Caud_L",-0.4992865061146673,"1.0"
-6.994283004506375,0.08702242441522519,-1.8787348210276353,"x8_78","MFG_DPFC_L -- Put_L",-0.49287636194252404,"1.0"
2.8657507367464183,0.08713942978622063,1.8779386100756932,"x38_58","MTG_L -- LG_L",0.4927181987535212,"1.0"
-170.22450238004708,0.08990314201930866,-1.8594117544130138,"x22_72","PoCG_L -- Amyg_L",-0.4890241334910545,"1.0"
215.6869072734541,0.09179107893302271,1.8470537551397723,"x18_60","MFOG_L -- rostral_ACC_L",0.4865453441389469,"1.0"
9.903268464744558,0.09210214584141975,1.84503995444455,"x64_76","subgenual_ACC_L -- Caud_L",0.48614029413205917,"1.0"
1.103361240163928,0.093029609424529,1.8390724159159968,"x38_185","MTG_L -- PSMG_L",0.4849381592099588,"1.0"
-779.1322569036237,0.09658256991431202,-1.8167036367279517,"x60_183","rostral_ACC_L -- PSTG_L",-0.48040753341473624,"1.0"
3.5179342126065336,0.09990831195539777,1.7964348723612704,"x34_48","STG_L -- FuG_L",0.476268754440996,"1.0"
3.8598396380245257,0.10684559327091753,1.7560550229651248,"x34_185","STG_L -- PSMG_L",0.46792827218436395,"1.0"
828.7984818860389,0.10885198256198723,1.7448185398577123,"x16_66","LFOG_L -- dorsal_ACC_L",0.4655848070018238,"1.0"
3.8059508047839916,0.11019541197541312,1.7373987625257856,"x34_54","STG_L -- IOG_L",0.4640319576984606,"1.0"
-873.4750237452864,0.11021388881678365,-1.737297283789667,"x76_183","Caud_L -- PSTG_L",-0.4640106899714053,"1.0"
