"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-77.84627249933206,2.0469171964270928e-5,-5.3335901779878965,"x8_20","MFG_DPFC_L -- RG_L",-0.7435990690795241,"0.02118559298302041"
-31.998039100076323,0.00041044041027090626,-4.126787215211962,"x54_78","IOG_L -- Put_L",-0.6522547635488224,"0.07039402428163435"
-320.08043105052826,0.00042848195363908483,-4.109501935353802,"x6_185","MFG_L -- PSMG_L",-0.6506808498350578,"0.07039402428163435"
-40.4767746111426,0.00047490269730669744,-4.068150983660646,"x10_28","IFG_opercularis_L -- SMG_L",-0.6468813481706251,"0.07039402428163435"
-361.88293726518475,0.0004968716668191104,-4.049961995004085,"x8_185","MFG_DPFC_L -- PSMG_L",-0.6451946469114195,"0.07039402428163435"
-169.94691008959788,0.0005247306643097353,-4.028011343078365,"x14_28","IFG_triangularis_L -- SMG_L",-0.6431464823573321,"0.07039402428163435"
-36.54727253943801,0.0005753380335871187,-3.990941664742028,"x24_183","PrCG_L -- PSTG_L",-0.6396560023357397,"0.07039402428163435"
-66.50302969345626,0.000648347076870427,-3.942796023152272,"x78_187","Put_L -- PSIG_L",-0.6350628040737663,"0.07039402428163435"
-3463.3445463385883,0.0006600240960839041,-3.9355975953666062,"x4_58","SFG_pole_L -- LG_L",-0.6343702043882913,"0.07039402428163435"
-14.221711372878122,0.000680135500305646,-3.9234902025975384,"x24_28","PrCG_L -- SMG_L",-0.6332018319098155,"0.07039402428163435"
-8.03531158513883,0.0008237975293515995,-3.8460965540760266,"x58_78","LG_L -- Put_L",-0.6256300626213975,"0.07751185844353686"
-51.96495291804251,0.0009017847043798362,-3.8095040904555173,"x10_183","IFG_opercularis_L -- PSTG_L",-0.6219872378629456,"0.07777893075276088"
-18.556504953600864,0.0010379797203869685,-3.752511667590366,"x78_185","Put_L -- PSMG_L",-0.6162321024629703,"0.07954532115999047"
-31.012254777837,0.0011306910206271377,-3.717788761024561,"x24_185","PrCG_L -- PSMG_L",-0.6126766075111818,"0.07954532115999047"
-8.407079202052184,0.0011528307414491372,-3.7099119853216704,"x6_24","MFG_L -- PrCG_L",-0.6118648353031941,"0.07954532115999047"
-14.644545084238453,0.001540061974680428,-3.5919646688163827,"x12_185","IFG_orbitalis_L -- PSMG_L",-0.5994755346353342,"0.08443241931708866"
-37.6448206991723,0.0015495963452560968,-3.589444227948202,"x10_185","IFG_opercularis_L -- PSMG_L",-0.5992059551482473,"0.08443241931708866"
-47.77652622202948,0.0015759521129112461,-3.582555305428854,"x22_185","PoCG_L -- PSMG_L",-0.5984680937877856,"0.08443241931708866"
-88.49713312895881,0.0016690647987730115,-3.559090117347562,"x12_56","IFG_orbitalis_L -- Cu_L",-0.5959433091312808,"0.08443241931708866"
-55.44971416064689,0.001792647142881835,-3.5298528072323285,"x12_36","IFG_orbitalis_L -- STG_L_pole",-0.5927725476466217,"0.08443241931708866"
-444.15725210076755,0.001985832181746016,-3.4878832449893036,"x22_38","PoCG_L -- MTG_L",-0.5881723344625398,"0.08443241931708866"
-14.2519865030992,0.0020025587308684476,-3.4844393772288886,"x22_30","PoCG_L -- AG_L",-0.5877922984242446,"0.08443241931708866"
-505.904612366163,0.002196907974964314,-3.446364080088577,"x8_54","MFG_DPFC_L -- IOG_L",-0.5835646095774877,"0.08443241931708866"
-772.4631918309415,0.0022126655900946294,-3.4434226871339373,"x8_28","MFG_DPFC_L -- SMG_L",-0.5832360201433165,"0.08443241931708866"
-275.54188810084815,0.0022754062708281427,-3.4319104424334737,"x8_58","MFG_DPFC_L -- LG_L",-0.5819472049296891,"0.08443241931708866"
-11.980737064010116,0.002409239741296069,-3.4083542661305692,"x24_30","PrCG_L -- AG_L",-0.5792963277544034,"0.08443241931708866"
-68.50791193074774,0.0024421046330724864,-3.4027649143704783,"x12_187","IFG_orbitalis_L -- PSIG_L",-0.5786646204398433,"0.08443241931708866"
-182.74775368203416,0.002442120725146782,-3.4027621955782013,"x8_42","MFG_DPFC_L -- ITG_L",-0.5786643129087793,"0.08443241931708866"
-35.80612172926007,0.0024473736534365268,-3.4018756331140603,"x12_54","IFG_orbitalis_L -- IOG_L",-0.5785640179023388,"0.08443241931708866"
-49.37244247657869,0.002743873800595058,-3.3546194776330607,"x14_185","IFG_triangularis_L -- PSMG_L",-0.5731799176930711,"0.08443241931708866"
-17.299758715520166,0.0027491749828030274,-3.353820627833691,"x56_78","Cu_L -- Put_L",-0.5730882561769314,"0.08443241931708866"
-66.03061391250326,0.0027510728614470277,-3.353534995467678,"x14_30","IFG_triangularis_L -- AG_L",-0.57305547696509,"0.08443241931708866"
-120.72268668433738,0.002809747698941946,-3.344797643374392,"x14_56","IFG_triangularis_L -- Cu_L",-0.5720514474648285,"0.08443241931708866"
-20.911728862459995,0.0028356751033371524,-3.3409931461426408,"x48_78","FuG_L -- Put_L",-0.5716134583689223,"0.08443241931708866"
-2167.322085806704,0.0028915245074698057,-3.332911597904685,"x8_30","MFG_DPFC_L -- AG_L",-0.5706814542801502,"0.08443241931708866"
-159.54409281741758,0.0029367798023335182,-3.326473563109144,"x6_30","MFG_L -- AG_L",-0.5699374064723334,"0.08443241931708866"
-18.784437744289992,0.0031865484443296915,-3.2925882514628273,"x10_30","IFG_opercularis_L -- AG_L",-0.5659980678443541,"0.08496095981352296"
-12.999063993079861,0.0032344013775792053,-3.2863917305843042,"x42_78","ITG_L -- Put_L",-0.5652734633107889,"0.08496095981352296"
