"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"AG_L_to_IFG_opercularis_L",0.6039603960396039,0.40594059405940597,0.0025355732877467485,-0.0003164777082135347,"0.7226060010581211","0.7814815912728998"
"AG_L_to_IFG_orbitalis_L",0.36633663366336633,0.6435643564356436,0.00044964186948254307,0.00017551974019252954,"0.7226060010581211","0.7814815912728998"
"AG_L_to_IFG_triangularis_L",0.504950495049505,0.504950495049505,0.0018084006028480323,0.00023011668471907483,"0.7226060010581211","0.7814815912728998"
"AG_L_to_LFOG_L",0.6732673267326733,0.33663366336633666,5.321506116989642e-5,-1.1828334468821792e-5,"0.7226060010581211","0.7814815912728998"
"AG_L_to_MFG_DPFC_L",0.504950495049505,0.504950495049505,0.00013613376959136018,1.8111277815237422e-5,"0.7226060010581211","0.7814815912728998"
"AG_L_to_MFG_L",0.5247524752475248,0.48514851485148514,0.003143565645144544,0.0003617775997835318,"0.7226060010581211","0.7814815912728998"
"AG_L_to_MFOG_L",0.6138613861386139,0.39603960396039606,3.919521769185459e-5,-3.8064705999215334e-6,"0.7226060010581211","0.7814815912728998"
"AG_L_to_PoCG_L",0.7326732673267327,0.27722772277227725,0.002244115935727439,-0.0008224379024096532,"0.7226060010581211","0.7814815912728998"
"AG_L_to_PrCG_L",0.5148514851485149,0.49504950495049505,0.002360164032263561,-0.00026657305673316844,"0.7226060010581211","0.7814815912728998"
"AG_L_to_SFG_L",0.6138613861386139,0.39603960396039606,0.0012684570192107532,-0.00029972154723811244,"0.7226060010581211","0.7814815912728998"
"AG_L_to_SFG_PFC_L",0.7524752475247525,0.25742574257425743,0.0002107612098263781,-8.815613662513017e-5,"0.7226060010581211","0.7848517789464406"
"AG_L_to_SFG_pole_L",0.36633663366336633,0.6435643564356436,1.3091428122356386e-5,5.4955309284120295e-6,"0.7226060010581211","0.7814815912728998"
"AG_L_to_SMG_L",0.5148514851485149,0.49504950495049505,0.0027834844928547224,3.4822169216084016e-5,"0.7226060010581211","0.7814815912728998"
"AG_L_to_SPG_L",0.36633663366336633,0.6435643564356436,0.004236583705878995,0.000769962727902377,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_AG_L",0.32673267326732675,0.6831683168316832,0.0003315789648431922,0.00015294272191645079,"0.7232941667660743","0.7814815912728998"
"Amyg_L_to_Cu_L",0.5247524752475248,0.48514851485148514,0.0007712213957471374,-9.418388045990379e-5,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_ENT_L",0.44554455445544555,0.5643564356435643,0.0020090044547526323,0.00022199481119492004,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_FuG_L",0.6039603960396039,0.40594059405940597,0.000719557470454711,-0.00013075411180655906,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_IFG_opercularis_L",0.4158415841584158,0.594059405940594,1.767787486557143e-5,1.1966114875533162e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_IFG_orbitalis_L",0.6138613861386139,0.39603960396039606,3.0038534348960905e-5,-6.052237471750585e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_IFG_triangularis_L",0.5445544554455446,0.46534653465346537,2.4234563612994876e-5,-1.0178323637224469e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_ITG_L",0.7524752475247525,0.25742574257425743,0.002300904415381627,-0.0007926327378220327,"0.7226060010581211","0.7848517789464406"
"Amyg_L_to_Ins_L",0.46534653465346537,0.5445544554455446,0.0001288956983756704,4.0909144757959686e-5,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_LFOG_L",0.38613861386138615,0.6237623762376238,6.597037777583315e-5,1.080461460276776e-5,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_LG_L",0.5148514851485149,0.49504950495049505,0.0007718207483468312,-0.00014705344973996,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_MFG_DPFC_L",0.5346534653465347,0.4752475247524752,1.5779226477092735e-5,-9.027764297964022e-7,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_MFG_L",0.504950495049505,0.504950495049505,2.6482345357250473e-5,1.558381171152654e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_MFOG_L",0.42574257425742573,0.5841584158415841,0.00019829273255986545,1.4498727564019762e-5,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_MTG_L",0.6435643564356436,0.36633663366336633,0.0012040427545109559,-0.0004394283406020206,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_MTG_L_pole",0.5643564356435643,0.44554455445544555,0.0037420312957415504,-0.0010678030303213277,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_PCC_L",0.5445544554455446,0.46534653465346537,0.0002861186974673957,5.9827009128134416e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_PHG_L",0.6831683168316832,0.32673267326732675,0.0036182170024471466,-0.0007539554296584704,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_PoCG_L",0.42574257425742573,0.5841584158415841,0.0002497287475233564,8.388845252000238e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_PrCG_L",0.38613861386138615,0.6237623762376238,5.105534988327021e-5,9.162260852941127e-6,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_PrCu_L",0.5445544554455446,0.46534653465346537,0.00027977160735308807,-1.7279727612415575e-5,"0.7226060010581211","0.7814815912728998"
"Amyg_L_to_SFG_L",0.33663366336633666,0.6732673267326733,2.6652161012832236e-5,1.0924864014091316e-5,"0.7226060010581211","0.7814815912728998"
