"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"Ins_L_to_SPG_L",0.08,0.94,6.171543654501092e-6,1.0428090189121805e-5,"1.0","0.20907063197026024"
"Ins_L_to_STG_L",0.48,0.54,6.139294192208922e-5,-1.4162850009996574e-5,"1.0","0.837320099255583"
"Ins_L_to_STG_L_pole",0.02,1.0,7.397094491160329e-5,0.00017971198960437334,"1.0","0.08127167630057804"
"Ins_L_to_dorsal_ACC_L",0.12,0.9,2.4380160001280627e-6,2.2911976039768866e-6,"1.0","0.2980918727915194"
"Ins_L_to_rostral_ACC_L",0.02,1.0,2.1350192579194796e-5,8.81586260115253e-5,"1.0","0.08127167630057804"
"Ins_L_to_subcallosal_ACC_L",0.02,1.0,3.9757651674484346e-7,9.357723591134351e-7,"1.0","0.08127167630057804"
"Ins_L_to_subgenual_ACC_L",0.2,0.82,1.0631194388425399e-6,9.057569699837475e-10,"1.0","0.407536231884058"
"LFOG_L_to_IFG_opercularis_L",1.0,0.02,3.3962245006830352e-6,-6.966130218647187e-6,"0.0889873417721519","1.0"
"LFOG_L_to_IFG_orbitalis_L",0.86,0.16,8.555253615812652e-5,-6.410634435310461e-5,"0.44634920634920633","1.0"
"LFOG_L_to_IFG_triangularis_L",0.02,1.0,4.476134281948834e-6,8.953322989362087e-6,"1.0","0.08127167630057804"
"LFOG_L_to_MFG_DPFC_L",0.62,0.4,5.694589706742748e-5,1.3164555620983032e-6,"0.918954248366013","1.0"
"LFOG_L_to_MFG_L",0.98,0.04,7.889073713335334e-7,-1.1786036463846359e-6,"0.13650485436893203","1.0"
"LFOG_L_to_SFG_L",0.4,0.62,6.264746758965429e-7,2.136005544755817e-7,"1.0","0.7155216284987278"
"LFOG_L_to_SFG_PFC_L",0.02,1.0,4.754989569780614e-5,9.909603925809443e-5,"1.0","0.08127167630057804"
"LFOG_L_to_SFG_pole_L",0.04,0.98,1.3977023347615997e-6,3.6135105118256982e-6,"1.0","0.11070866141732283"
"LG_L_to_AG_L",0.02,1.0,4.468838248710707e-5,8.431987825083227e-5,"1.0","0.08127167630057804"
"LG_L_to_Cu_L",0.02,1.0,0.0005306455227796706,0.0016489046794380376,"1.0","0.08127167630057804"
"LG_L_to_ENT_L",0.02,1.0,1.2587951008657363e-5,2.1831311237652704e-5,"1.0","0.08127167630057804"
"LG_L_to_FuG_L",0.02,1.0,0.00046361296269401193,0.001408278123497401,"1.0","0.08127167630057804"
"LG_L_to_IFG_opercularis_L",1.0,0.02,1.2634541598441028e-5,-2.676215044675787e-5,"0.0889873417721519","1.0"
"LG_L_to_IFG_orbitalis_L",0.98,0.04,0.00033694486905860166,-0.0005696773532925616,"0.13650485436893203","1.0"
"LG_L_to_IFG_triangularis_L",0.94,0.08,3.721909619418015e-5,-5.423926840389639e-5,"0.2383050847457627","1.0"
"LG_L_to_ITG_L",0.02,1.0,0.0003802247489349848,0.0010522671527953384,"1.0","0.08127167630057804"
"LG_L_to_LFOG_L",0.04,0.98,3.780729593798923e-5,6.402167688956178e-5,"1.0","0.11070866141732283"
"LG_L_to_MFG_DPFC_L",0.04,0.98,2.5755013131877296e-5,4.91784514094288e-5,"1.0","0.11070866141732283"
"LG_L_to_MFG_L",0.98,0.04,2.371149230560643e-6,-3.1880244456921516e-6,"0.13650485436893203","1.0"
"LG_L_to_MFOG_L",0.96,0.06,4.027414330710991e-5,-1.9262677496742965e-5,"0.18830357142857143","1.0"
"LG_L_to_MTG_L",0.14,0.88,0.0002067882559809828,0.00022198923744514858,"1.0","0.338213058419244"
"LG_L_to_MTG_L_pole",0.02,1.0,0.00012063790015264167,0.0002366510080342692,"1.0","0.08127167630057804"
"LG_L_to_PHG_L",0.02,1.0,0.00034935609268008826,0.0007195132829591685,"1.0","0.08127167630057804"
"LG_L_to_PoCG_L",0.06,0.96,2.206581586280994e-6,3.286712215393502e-6,"1.0","0.16099236641221373"
"LG_L_to_PrCG_L",0.02,1.0,1.4619352396539262e-5,2.9424766178396177e-5,"1.0","0.08127167630057804"
"LG_L_to_PrCu_L",0.02,1.0,0.00019653987752972854,0.00039102946565229807,"1.0","0.08127167630057804"
"LG_L_to_SFG_L",0.02,1.0,7.574962832632911e-6,1.992619840917306e-5,"1.0","0.08127167630057804"
"LG_L_to_SFG_PFC_L",0.04,0.98,4.7473713814867266e-5,0.00010755045306336582,"1.0","0.11070866141732283"
"LG_L_to_SFG_pole_L",0.98,0.04,2.0813660068878365e-6,-3.146228787030738e-6,"0.13650485436893203","1.0"
"LG_L_to_SMG_L",0.96,0.06,2.428781588308917e-6,-4.651924251255884e-6,"0.18830357142857143","1.0"
"LG_L_to_SPG_L",0.2,0.82,4.8598724203474294e-5,6.754262410727289e-5,"1.0","0.407536231884058"
"LG_L_to_STG_L",0.24,0.78,0.00032660763836901436,0.00012954474762292184,"1.0","0.4622465753424657"
"LG_L_to_STG_L_pole",0.02,1.0,0.00024143862096862913,0.00045291929213798555,"1.0","0.08127167630057804"
"MFG_DPFC_L_to_MFG_L",1.0,0.02,0.0004950471285613649,-0.0012218522686383887,"0.0889873417721519","1.0"
"MFG_DPFC_L_to_SFG_L",1.0,0.02,9.151189542902245e-5,-0.0002171231188665315,"0.0889873417721519","1.0"
"MFG_DPFC_L_to_SFG_PFC_L",1.0,0.02,0.0004319549883261327,-0.0012401994492873684,"0.0889873417721519","1.0"
"MFG_DPFC_L_to_SFG_pole_L",1.0,0.02,1.656806386815678e-5,-3.299134951887815e-5,"0.0889873417721519","1.0"
"MFG_L_to_SFG_L",1.0,0.02,0.0003549582461694038,-0.0011683919636175464,"0.0889873417721519","1.0"
"MFG_L_to_SFG_PFC_L",0.22,0.8,0.00022060074804632087,0.00018505339352097489,"1.0","0.43080779944289693"
"MFG_L_to_SFG_pole_L",0.96,0.06,1.17966106305651e-6,-1.988109086772046e-6,"0.18830357142857143","1.0"
"MFOG_L_to_IFG_opercularis_L",0.96,0.06,4.080256502599465e-7,-7.188517914235414e-7,"0.18830357142857143","1.0"
"MFOG_L_to_IFG_orbitalis_L",0.02,1.0,3.9546476814433835e-6,6.3592693974559605e-6,"1.0","0.08127167630057804"
"MFOG_L_to_IFG_triangularis_L",1.0,0.02,1.5629722131383173e-6,-3.6860241785243475e-6,"0.0889873417721519","1.0"
"MFOG_L_to_LFOG_L",0.32,0.7,6.040814754168998e-5,1.5537125036771546e-5,"1.0","0.5858333333333333"
"MFOG_L_to_MFG_DPFC_L",0.02,1.0,2.6537759697501835e-6,3.932949526404095e-6,"1.0","0.08127167630057804"
"MFOG_L_to_MFG_L",1.0,0.02,8.329672725270943e-7,-2.375746316213869e-6,"0.0889873417721519","1.0"
"MFOG_L_to_SFG_L",0.08,0.94,6.113583077321516e-7,1.7876567047310487e-7,"1.0","0.20907063197026024"
"MFOG_L_to_SFG_PFC_L",0.02,1.0,3.558783220615248e-5,5.958354129717399e-5,"1.0","0.08127167630057804"
"MFOG_L_to_SFG_pole_L",0.82,0.2,1.5202028538872992e-7,-1.3582495266512984e-7,"0.5075812274368231","1.0"
"MTG_L_pole_to_AG_L",0.18,0.84,3.7391417638274524e-5,5.3144288761231036e-5,"1.0","0.3979245283018868"
"MTG_L_pole_to_IFG_opercularis_L",0.2,0.82,6.625617846909544e-6,6.58157494439542e-6,"1.0","0.407536231884058"
"MTG_L_pole_to_IFG_orbitalis_L",0.02,1.0,6.861492166969258e-5,0.00010877930874605278,"1.0","0.08127167630057804"
"MTG_L_pole_to_IFG_triangularis_L",0.02,1.0,1.6176651358216925e-5,3.0817625053915446e-5,"1.0","0.08127167630057804"
"MTG_L_pole_to_LFOG_L",0.32,0.7,3.0349771479666897e-5,1.6116355182759663e-6,"1.0","0.5858333333333333"
"MTG_L_pole_to_MFG_DPFC_L",0.44,0.58,6.195464192199776e-6,2.0138675200024524e-6,"1.0","0.7752380952380952"
"MTG_L_pole_to_MFG_L",0.12,0.9,3.1898667175424874e-6,3.826272336037804e-6,"1.0","0.2980918727915194"
"MTG_L_pole_to_MFOG_L",1.0,0.02,4.543763240608727e-5,-9.221920593587788e-5,"0.0889873417721519","1.0"
"MTG_L_pole_to_MTG_L",0.42,0.6,0.00013576462846111276,3.4020473201356764e-5,"1.0","0.7474936708860759"
"MTG_L_pole_to_PoCG_L",0.02,1.0,5.428840963193008e-6,8.914846431986048e-6,"1.0","0.08127167630057804"
"MTG_L_pole_to_PrCG_L",0.04,0.98,6.490133513574292e-6,8.940584668501977e-6,"1.0","0.11070866141732283"
"MTG_L_pole_to_PrCu_L",0.2,0.82,1.6108518565430467e-5,1.498512258113069e-5,"1.0","0.407536231884058"
"MTG_L_pole_to_SFG_L",0.02,1.0,2.9639544539708113e-6,4.686495626542924e-6,"1.0","0.08127167630057804"
"MTG_L_pole_to_SFG_PFC_L",0.16,0.86,1.0521920803844233e-5,1.2461260729266891e-5,"1.0","0.3724503311258278"
"MTG_L_pole_to_SFG_pole_L",0.96,0.06,6.213496766057338e-7,-4.771669321309758e-7,"0.18830357142857143","1.0"
"MTG_L_pole_to_SMG_L",0.14,0.88,5.70442628320956e-6,5.165647223404046e-6,"1.0","0.338213058419244"
"MTG_L_pole_to_SPG_L",0.16,0.86,1.6590734777218056e-5,2.492198242011087e-5,"1.0","0.3724503311258278"
"MTG_L_pole_to_STG_L",0.02,1.0,0.00027473327424394953,0.00043137572599991205,"1.0","0.08127167630057804"
