"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"AG_L",0.38161838161838163,0.6193806193806194,0.1445528981525477,-0.03604615023530876,"0.9760239760239761","0.7535464535464536"
"Amyg_L",0.8171828171828172,0.1838161838161838,0.2011109744445645,-0.05918583369365982,"0.9760239760239761","0.88722705865563"
"Cu_L",0.6773226773226774,0.32367632367632365,0.37175524843032964,0.015413148440656286,"0.9760239760239761","0.8579420579420579"
"ENT_L",0.3966033966033966,0.5954045954045954,0.40740808289565295,0.16373692573181695,"0.9760239760239761","0.7535464535464536"
"FuG_L",0.4945054945054945,0.5064935064935064,0.27646233818273225,0.028986801088220413,"0.9760239760239761","0.782967032967033"
"Hippo_L",0.06393606393606394,0.9370629370629371,0.2932332029365799,0.10268956827188376,"0.9760239760239761","0.2826062826062826"
"IFG_opercularis_L",0.06693306693306693,0.9340659340659341,0.16120345180850573,0.08135279214739333,"0.9760239760239761","0.2826062826062826"
"IFG_orbitalis_L",0.1938061938061938,0.8071928071928072,0.25940216451515963,0.10686834862988767,"0.9760239760239761","0.5665104126642587"
"IFG_triangularis_L",0.04595404595404595,0.955044955044955,0.18136371918107555,0.12056527957978058,"0.9760239760239761","0.2826062826062826"
"ITG_L",0.6313686313686314,0.3696303696303696,0.22065679300955157,-0.02505308506236406,"0.9760239760239761","0.8574184436253403"
"Ins_L",0.42357642357642356,0.5774225774225774,0.29564409907093087,-0.1256702625206123,"0.9760239760239761","0.7664716236144807"
"LFOG_L",0.6543456543456544,0.34665334665334663,0.3107389316416401,-0.09672848240274319,"0.9760239760239761","0.8574184436253403"
"LG_L",0.972027972027972,0.028971028971028972,0.2537895340198474,-0.09929488156775595,"0.366966366966367","0.978021978021978"
"MFG_DPFC_L",0.7452547452547452,0.25574425574425574,0.37946300677814987,-0.1528240278071566,"0.9760239760239761","0.8696757787666879"
"MFG_L",0.3086913086913087,0.6923076923076923,0.3138870497315306,0.04877949302514775,"0.9760239760239761","0.6900158664864547"
"MFOG_L",0.14685314685314685,0.8541458541458542,0.6117795971917096,0.22539859918532232,"0.9760239760239761","0.5073108709472346"
"MTG_L",0.7092907092907093,0.2917082917082917,0.19047987923170806,0.009226817925651878,"0.9760239760239761","0.8694531275176436"
"MTG_L_pole",0.9430569430569431,0.057942057942057944,0.2910458187932973,-0.14383889168440286,"0.5504495504495505","0.978021978021978"
"PCC_L",0.06493506493506493,0.936063936063936,0.4778007389375895,0.1902335623241054,"0.9760239760239761","0.2826062826062826"
"PHG_L",0.5824175824175825,0.41858141858141856,0.40465787845354373,0.1262273406347755,"0.9760239760239761","0.8512256973795436"
"PIns_L",0.056943056943056944,0.9440559440559441,0.1777662844806216,0.12193475224782882,"0.9760239760239761","0.2826062826062826"
"PSIG_L",0.978021978021978,0.022977022977022976,0.276601905598411,-0.18602443136391927,"0.366966366966367","0.978021978021978"
"PSMG_L",0.3436563436563437,0.6573426573426573,0.34065971191211414,0.18003069740273392,"0.9760239760239761","0.7254967254967255"
"PSTG_L",0.26073926073926074,0.7402597402597403,0.23561426723335702,-0.03088818077448416,"0.9760239760239761","0.6192557442557443"
"PoCG_L",0.17882117882117882,0.8221778221778222,0.21313597031166642,0.02880458182262465,"0.9760239760239761","0.5662670662670662"
"PrCG_L",0.024975024975024976,0.9760239760239761,0.25284478914837505,0.14153331382428955,"0.9760239760239761","0.2826062826062826"
"PrCu_L",0.21578421578421578,0.7852147852147852,0.3730723938039174,0.1259803020795891,"0.9760239760239761","0.5857000142714428"
"SFG_L",0.14485514485514486,0.8561438561438561,0.300439861645041,-0.013485874682370608,"0.9760239760239761","0.5073108709472346"
"SFG_PFC_L",0.5444555444555444,0.4565434565434565,0.30126035849006816,-0.06458347733737424,"0.9760239760239761","0.8275724275724275"
"SFG_pole_L",0.48151848151848153,0.4755244755244755,0.029240534415839185,-0.0077314388530532125,"0.9760239760239761","0.782967032967033"
"SMG_L",0.03196803196803197,0.9690309690309691,0.27974397105530646,0.16786657517720976,"0.9760239760239761","0.2826062826062826"
"SPG_L",0.4775224775224775,0.5234765234765235,0.22772331892383818,-0.07047451742718627,"0.9760239760239761","0.782967032967033"
"STG_L",0.6373626373626373,0.36363636363636365,0.2507403623601492,-0.10319223377792479,"0.9760239760239761","0.8574184436253403"
"STG_L_pole",0.8011988011988012,0.1998001998001998,0.25394774083569693,-0.012852954355963616,"0.9760239760239761","0.88722705865563"
"dorsal_ACC_L",0.25374625374625376,0.7472527472527473,0.31014790558661287,0.06625137838033418,"0.9760239760239761","0.6192557442557443"
"rostral_ACC_L",0.7552447552447552,0.24575424575424576,0.2528746939472958,-0.03645569020903016,"0.9760239760239761","0.8696757787666879"
"subcallosal_ACC_L",0.006993006993006993,0.7792207792207793,0.04459566208392582,0.014636899644129042,"0.9760239760239761","0.13286713286713286"
"subgenual_ACC_L",0.000999000999000999,0.000999000999000999,0.0,0.0,"0.03796203796203796","0.03796203796203796"
