"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"AG_L",0.39760239760239763,0.6033966033966034,0.15091384779504063,-0.05154297643413487,"0.97002997002997","0.7228604728604728"
"Amyg_L",0.7702297702297702,0.23076923076923078,0.25725553856990363,-0.0683753033877785,"0.97002997002997","0.8362494648208934"
"Cu_L",0.6863136863136863,0.3146853146853147,0.5044081798721965,0.015413246106539227,"0.97002997002997","0.7903006084824267"
"ENT_L",0.42357642357642356,0.5634365634365635,0.5417832180666688,0.26125215038206634,"0.97002997002997","0.7228604728604728"
"FuG_L",0.47952047952047955,0.5214785214785215,0.3233807217251197,0.018133444053963905,"0.97002997002997","0.7288711288711289"
"Hippo_L",0.11688311688311688,0.8841158841158842,0.36816947386697946,0.06591172076824157,"0.97002997002997","0.44415584415584414"
"IFG_opercularis_L",0.10589410589410589,0.8951048951048951,0.24951036875675206,0.06380897963633883,"0.97002997002997","0.44415584415584414"
"IFG_orbitalis_L",0.13186813186813187,0.8691308691308691,0.35571204462861833,0.1866720657783526,"0.97002997002997","0.45554445554445555"
"IFG_triangularis_L",0.1008991008991009,0.9000999000999002,0.247457530971849,0.09323629378467692,"0.97002997002997","0.44415584415584414"
"ITG_L",0.6523476523476524,0.34865134865134867,0.3099592154586827,-0.0415025229894318,"0.97002997002997","0.7903006084824267"
"Ins_L",0.4145854145854146,0.5864135864135864,0.3936841826476045,-0.20557314658616993,"0.97002997002997","0.7228604728604728"
"LFOG_L",0.5504495504495505,0.45054945054945056,0.4233432702398613,-0.13985954049819704,"0.97002997002997","0.7903006084824267"
"LG_L",0.9470529470529471,0.053946053946053944,0.400069820690834,-0.13627190124690478,"0.6168831168831168","0.954045954045954"
"MFG_DPFC_L",0.6493506493506493,0.3516483516483517,0.5213032419916453,-0.24841924833056256,"0.97002997002997","0.7903006084824267"
"MFG_L",0.24875124875124874,0.7522477522477522,0.45381944904752664,0.11131515433646058,"0.97002997002997","0.6168831168831168"
"MFOG_L",0.1038961038961039,0.8971028971028971,0.9230597686927972,0.4396956759873022,"0.97002997002997","0.44415584415584414"
"MTG_L",0.7302697302697303,0.2707292707292707,0.21846139296190575,-0.002448667094200612,"0.97002997002997","0.8161838161838162"
"MTG_L_pole",0.936063936063936,0.06493506493506493,0.39846589654897097,-0.18514488178551747,"0.6168831168831168","0.954045954045954"
"PCC_L",0.057942057942057944,0.9430569430569431,0.6128600537370774,0.2668765597293947,"0.97002997002997","0.366966366966367"
"PHG_L",0.5704295704295704,0.4305694305694306,0.5468710460876623,0.23470870797543208,"0.97002997002997","0.7903006084824267"
"PIns_L",0.030969030969030968,0.97002997002997,0.22198659358767645,0.14917463677776652,"0.97002997002997","0.3321678321678322"
"PSIG_L",0.954045954045954,0.04695304695304695,0.31152648929196103,-0.19162763452699072,"0.6168831168831168","0.954045954045954"
"PSMG_L",0.2777222777222777,0.7232767232767233,0.4341130775124379,0.2658873970636655,"0.97002997002997","0.6207909737321502"
"PSTG_L",0.3036963036963037,0.6973026973026973,0.29533647556435927,-0.0926678075696194,"0.97002997002997","0.6411366411366411"
"PoCG_L",0.2057942057942058,0.7952047952047953,0.3191455082005728,0.005500954161893789,"0.97002997002997","0.6015522938599861"
"PrCG_L",0.04795204795204795,0.9530469530469531,0.3876801224390807,0.17570468518666535,"0.97002997002997","0.3644355644355644"
"PrCu_L",0.2037962037962038,0.7972027972027972,0.49990931332595184,0.14463059046601467,"0.97002997002997","0.6015522938599861"
"SFG_L",0.22277722277722278,0.7782217782217782,0.462083349905173,-0.08894203052991492,"0.97002997002997","0.6046810332524619"
"SFG_PFC_L",0.4565434565434565,0.5444555444555444,0.41207059200812785,-0.09331052513316915,"0.97002997002997","0.7228604728604728"
"SFG_pole_L",0.4485514485514486,0.5144855144855145,0.04243964024316468,-0.015589696305089284,"0.97002997002997","0.7228604728604728"
"SMG_L",0.03496503496503497,0.9660339660339661,0.3578071437616399,0.22153584879233787,"0.97002997002997","0.3321678321678322"
"SPG_L",0.4385614385614386,0.5624375624375625,0.2720166398173156,-0.10067094542908876,"0.97002997002997","0.7228604728604728"
"STG_L",0.6213786213786214,0.37962037962037964,0.28478573947247876,-0.12063958968693037,"0.97002997002997","0.7903006084824267"
"STG_L_pole",0.6423576423576424,0.35864135864135865,0.3075405743872487,0.03203889062737505,"0.97002997002997","0.7903006084824267"
"dorsal_ACC_L",0.2597402597402597,0.7412587412587412,0.4230802352365958,0.11569945388783379,"0.97002997002997","0.6168831168831168"
"rostral_ACC_L",0.6843156843156843,0.3166833166833167,0.33439180977908106,0.014033760826135297,"0.97002997002997","0.7903006084824267"
"subcallosal_ACC_L",0.013986013986013986,0.8081918081918081,0.0646729776763488,0.02561856996875613,"0.97002997002997","0.26573426573426573"
"subgenual_ACC_L",0.000999000999000999,0.000999000999000999,0.0,0.0,"0.03796203796203796","0.03796203796203796"
