"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
9.972101977695738,0.11514144425913664,1.6034183091360044,"x58_66","LG_L -- dorsal_ACC_L",0.22114337061100464,"0.2690805692731926"
-18.257337246870676,0.11517168327345345,-1.6032815248576593,"x14_58","IFG_triangularis_L -- LG_L",-0.2211254278131476,"0.2690805692731926"
-411.2748251502665,0.1155262240797267,-1.6016799482981308,"x66_74","dorsal_ACC_L -- Hippo_L",-0.2209153228978602,"0.2693009953209845"
-104.26523515763628,0.1159739091401802,-1.5996632860966407,"x76_183","Caud_L -- PSTG_L",-0.22065072067868682,"0.2697370695732281"
-18.917636329321514,0.11651474430978391,-1.5972354048376722,"x30_66","AG_L -- dorsal_ACC_L",-0.22033209858857764,"0.2699035861388092"
-441.9492150614662,0.11656705604255818,-1.597001054595681,"x34_60","STG_L -- rostral_ACC_L",-0.22030133998757778,"0.2699035861388092"
-8.204483130350441,0.11704347506631041,-1.5948706620999813,"x26_80","SPG_L -- GP_L",-0.22002169464213386,"0.27040177833399837"
-46.87379691204355,0.11764617458600564,-1.5921856099299128,"x6_181","MFG_L -- PIns_L",-0.21966916478259976,"0.27118884342208427"
-1229.712356823519,0.11822015440230776,-1.5896388236878467,"x4_187","SFG_pole_L -- PSIG_L",-0.21933470879825798,"0.27190635512530786"
4.3959157264639,0.1192179584179319,1.5852351823106523,"x24_60","PrCG_L -- rostral_ACC_L",0.21875621940623866,"0.27359331920744906"
-1387.3459338857592,0.11977335598740649,-1.5827969051966446,"x60_72","rostral_ACC_L -- Amyg_L",-0.21843581305564239,"0.2742597863870923"
-22.37436985011394,0.12095984678664434,-1.5776184398141606,"x50_181","SOG_L -- PIns_L",-0.21775509286341732,"0.27636521285690263"
-264.04205670300604,0.12211136377705746,-1.5726316229199497,"x4_82","SFG_pole_L -- Thal_L",-0.21709926476450025,"0.2782339283816072"
-168.376973278913,0.12231539846727661,-1.5717519738246764,"x18_32","MFOG_L -- PrCu_L",-0.21698354949237333,"0.2782339283816072"
-3.54757027150678,0.1229265348990299,-1.5691242469245954,"x22_54","PoCG_L -- IOG_L",-0.21663782522236816,"0.2786026557731601"
-209.9078860898332,0.12301585863607166,-1.5687410593021944,"x14_20","IFG_triangularis_L -- RG_L",-0.21658740325306036,"0.2786026557731601"
18.954459612409174,0.12346919680048224,1.5667997391570079,"x22_56","PoCG_L -- Cu_L",0.21633192686861138,"0.27901881809715967"
-41.52982230034095,0.12518958484780263,-1.5594843009033856,"x32_36","PrCu_L -- STG_L_pole",-0.21536882130956914,"0.28229024034308436"
-9.343869830417079,0.1259769177388102,-1.5561633085917388,"x40_82","MTG_L_pole -- Thal_L",-0.21493139222698082,"0.28285048111672945"
-9.439584353986717,0.12624092133401965,-1.555053463286798,"x22_68","PoCG_L -- PCC_L",-0.21478517856529059,"0.28285048111672945"
-8.463059470983893,0.12625789591877198,-1.5549821675292819,"x82_187","Thal_L -- PSIG_L",-0.2147757853987365,"0.28285048111672945"
-20.721178696399896,0.12681104521837144,-1.5526630556213732,"x36_50","STG_L_pole -- SOG_L",-0.21447021152727366,"0.2831206381223756"
-4.509507179532483,0.12717538075818727,-1.551139984232772,"x6_26","MFG_L -- SPG_L",-0.21426949232077674,"0.2831206381223756"
-18.05460850072028,0.12719912727237165,-1.5510408355858625,"x36_183","STG_L_pole -- PSTG_L",-0.2142564249940266,"0.2831206381223756"
1484.2096128273997,0.12755984346359503,1.5495365612067182,"x46_181","ENT_L -- PIns_L",0.21405815457496483,"0.28331424460261984"
-5.702866514506577,0.12798195173572108,-1.54778058901045,"x18_78","MFOG_L -- Put_L",-0.21382667573245862,"0.2836430836112876"
