"edge","edge_name","coef","pos_rank","neg_rank"
"x0_185","SFG_L -- PSMG_L",-0.0019512554126095603,"101","101"
"x72_76","Amyg_L -- Caud_L",-0.001949671703461853,"101","101"
"x32_70","PrCu_L -- Ins_L",-0.0019318508446313737,"101","101"
"x8_54","MFG_DPFC_L -- IOG_L",-0.00192085669246048,"101","101"
"x2_74","SFG_PFC_L -- Hippo_L",-0.0018778991734382125,"101","101"
"x32_74","PrCu_L -- Hippo_L",-0.0018683272397305504,"101","101"
"x28_36","SMG_L -- STG_L_pole",-0.0018219087744800661,"101","101"
"x2_36","SFG_PFC_L -- STG_L_pole",-0.0018087955359623814,"101","101"
"x6_48","MFG_L -- FuG_L",-0.0017954409747550355,"101","101"
"x6_36","MFG_L -- STG_L_pole",-0.0017194156874474206,"101","101"
"x12_68","IFG_orbitalis_L -- PCC_L",-0.0016982554851760379,"101","101"
"x14_187","IFG_triangularis_L -- PSIG_L",-0.00165864271809336,"101","101"
"x8_183","MFG_DPFC_L -- PSTG_L",-0.001632782201118648,"101","101"
"x24_72","PrCG_L -- Amyg_L",-0.0016142635016574898,"101","101"
"x76_187","Caud_L -- PSIG_L",-0.0015580788876946644,"101","101"
"x66_70","dorsal_ACC_L -- Ins_L",-0.0015499010515872696,"101","101"
"x70_74","Ins_L -- Hippo_L",-0.0015481073968051184,"101","101"
"x18_44","MFOG_L -- PHG_L",-0.0015027417314205733,"101","101"
"x18_50","MFOG_L -- SOG_L",-0.0014820417342445802,"101","101"
"x28_40","SMG_L -- MTG_L_pole",-0.001456205628546917,"101","101"
"x34_62","STG_L -- subcallosal_ACC_L",-0.0014557355827646994,"101","101"
"x16_30","LFOG_L -- AG_L",-0.001428230037734603,"101","101"
"x22_58","PoCG_L -- LG_L",-0.0014182784615337834,"101","101"
"x14_50","IFG_triangularis_L -- SOG_L",-0.0013835872127020263,"101","101"
"x64_80","subgenual_ACC_L -- GP_L",-0.0013796821793333163,"101","101"
"x30_36","AG_L -- STG_L_pole",-0.0013705590959573904,"101","101"
"x60_80","rostral_ACC_L -- GP_L",-0.0013501927782532985,"101","101"
"x8_56","MFG_DPFC_L -- Cu_L",-0.0012838112644216273,"101","101"
"x10_32","IFG_opercularis_L -- PrCu_L",-0.0012725210846726944,"101","101"
"x64_183","subgenual_ACC_L -- PSTG_L",-0.0012114750591523079,"101","101"
"x20_30","RG_L -- AG_L",-0.001207027584928052,"101","101"
"x2_30","SFG_PFC_L -- AG_L",-0.00119387692469193,"101","101"
"x6_50","MFG_L -- SOG_L",-0.0011845574966506437,"101","101"
"x0_54","SFG_L -- IOG_L",-0.0011604882561014438,"101","101"
"x10_20","IFG_opercularis_L -- RG_L",-0.001147369027154643,"101","101"
"x14_66","IFG_triangularis_L -- dorsal_ACC_L",-0.0011282915230152724,"101","101"
"x22_40","PoCG_L -- MTG_L_pole",-0.001125861232044019,"101","101"
"x20_44","RG_L -- PHG_L",-0.0011162448155450642,"101","101"
"x68_70","PCC_L -- Ins_L",-0.0011126692005176608,"101","101"
"x20_56","RG_L -- Cu_L",-0.0011018233420102763,"101","101"
"x40_62","MTG_L_pole -- subcallosal_ACC_L",-0.0010936266577277229,"101","101"
"x30_76","AG_L -- Caud_L",-0.0010906025111785777,"101","101"
"x2_72","SFG_PFC_L -- Amyg_L",-0.0010780019892464559,"101","101"
"x0_4","SFG_L -- SFG_pole_L",-0.0010713601942590693,"101","101"
"x2_38","SFG_PFC_L -- MTG_L",-0.0010378296272109983,"101","101"
"x4_82","SFG_pole_L -- Thal_L",-0.0009642313590153985,"101","101"
"x58_72","LG_L -- Amyg_L",-0.0009624824317239667,"101","101"
"x8_32","MFG_DPFC_L -- PrCu_L",-0.0009596709174251247,"101","101"
"x36_62","STG_L_pole -- subcallosal_ACC_L",-0.0009564005717432617,"101","101"
"x10_16","IFG_opercularis_L -- LFOG_L",-0.0009548973546469727,"101","101"
"x4_34","SFG_pole_L -- STG_L",-0.0009490026018289599,"101","101"
"x2_183","SFG_PFC_L -- PSTG_L",-0.0009478561274466807,"101","101"
"x18_62","MFOG_L -- subcallosal_ACC_L",-0.0009293708448128215,"101","101"
"x38_62","MTG_L -- subcallosal_ACC_L",-0.000927209440091168,"101","101"
"x60_181","rostral_ACC_L -- PIns_L",-0.0009185518547250253,"101","101"
"x6_183","MFG_L -- PSTG_L",-0.0009144121189135565,"101","101"
"x16_56","LFOG_L -- Cu_L",-0.0009088202863983193,"101","101"
"x28_60","SMG_L -- rostral_ACC_L",-0.0009044113575937141,"101","101"
"x16_62","LFOG_L -- subcallosal_ACC_L",-0.00090125316660294,"101","101"
"x0_72","SFG_L -- Amyg_L",-0.0008649707349343841,"101","101"
"x60_82","rostral_ACC_L -- Thal_L",-0.0008550449152985437,"101","101"
"x0_34","SFG_L -- STG_L",-0.0008498261938461305,"101","101"
"x28_74","SMG_L -- Hippo_L",-0.0008275689360828646,"101","101"
"x30_60","AG_L -- rostral_ACC_L",-0.0008236211118364369,"101","101"
"x10_56","IFG_opercularis_L -- Cu_L",-0.0008197386840658172,"101","101"
"x6_72","MFG_L -- Amyg_L",-0.0008051343259858354,"101","101"
"x6_42","MFG_L -- ITG_L",-0.0008048683903625455,"101","101"
"x58_76","LG_L -- Caud_L",-0.0007988332814956053,"101","101"
"x2_24","SFG_PFC_L -- PrCG_L",-0.0007915777650842337,"101","101"
"x46_187","ENT_L -- PSIG_L",-0.0007795579726544684,"101","101"
"x0_187","SFG_L -- PSIG_L",-0.0007608061193590926,"101","101"
"x4_66","SFG_pole_L -- dorsal_ACC_L",-0.0007567778772373064,"101","101"
"x22_66","PoCG_L -- dorsal_ACC_L",-0.0007485985993627533,"101","101"
"x62_181","subcallosal_ACC_L -- PIns_L",-0.0007289448043624508,"101","101"
"x20_74","RG_L -- Hippo_L",-0.0007186451826605398,"101","101"
"x16_22","LFOG_L -- PoCG_L",-0.000696971199269039,"101","101"
"x42_66","ITG_L -- dorsal_ACC_L",-0.0006962039772418232,"101","101"
"x4_54","SFG_pole_L -- IOG_L",-0.0006961723637233116,"101","101"
"x20_22","RG_L -- PoCG_L",-0.0006923848883388872,"101","101"
"x16_72","LFOG_L -- Amyg_L",-0.0006864904140124107,"101","101"
"x36_64","STG_L_pole -- subgenual_ACC_L",-0.0006834573327144882,"101","101"
"x4_38","SFG_pole_L -- MTG_L",-0.0006830962444959537,"101","101"
"x4_24","SFG_pole_L -- PrCG_L",-0.0006830725884236445,"101","101"
"x18_22","MFOG_L -- PoCG_L",-0.0006752172666604222,"101","101"
"x8_44","MFG_DPFC_L -- PHG_L",-0.0006209980081066448,"101","101"
"x4_185","SFG_pole_L -- PSMG_L",-0.0006174078004283003,"101","101"
"x4_58","SFG_pole_L -- LG_L",-0.0006092772690487272,"101","101"
"x46_183","ENT_L -- PSTG_L",-0.0005958370609053955,"101","101"
"x4_22","SFG_pole_L -- PoCG_L",-0.0005871336098353786,"101","101"
"x36_74","STG_L_pole -- Hippo_L",-0.0005770733743081254,"101","101"
"x10_72","IFG_opercularis_L -- Amyg_L",-0.0005650984109502348,"101","101"
"x36_66","STG_L_pole -- dorsal_ACC_L",-0.0005585823881349305,"101","101"
"x4_56","SFG_pole_L -- Cu_L",-0.0005550205172534979,"101","101"
"x44_70","PHG_L -- Ins_L",-0.0005505189820380858,"101","101"
"x64_68","subgenual_ACC_L -- PCC_L",-0.0005485617861409279,"101","101"
"x56_62","Cu_L -- subcallosal_ACC_L",-0.0005433098536369402,"101","101"
"x12_72","IFG_orbitalis_L -- Amyg_L",-0.0005432628555046481,"101","101"
"x2_34","SFG_PFC_L -- STG_L",-0.0005263497024268188,"101","101"
"x4_183","SFG_pole_L -- PSTG_L",-0.000519724820905261,"101","101"
"x16_187","LFOG_L -- PSIG_L",-0.0005026252282405839,"101","101"
"x16_48","LFOG_L -- FuG_L",-0.0005010334680735356,"101","101"
"x4_52","SFG_pole_L -- MOG_L",-0.00048427762076593185,"101","101"
"x18_72","MFOG_L -- Amyg_L",-0.0004791199777881632,"101","101"
"x16_24","LFOG_L -- PrCG_L",-0.00046457637893690954,"101","101"
"x6_181","MFG_L -- PIns_L",-0.0004484375549273036,"101","101"
"x0_48","SFG_L -- FuG_L",-0.0004274771274319576,"101","101"
"x50_64","SOG_L -- subgenual_ACC_L",-0.0004203311276271553,"101","101"
"x28_76","SMG_L -- Caud_L",-0.0004131860464556276,"101","101"
"x4_42","SFG_pole_L -- ITG_L",-0.0004105042306837085,"101","101"
"x26_64","SPG_L -- subgenual_ACC_L",-0.000409552304753439,"101","101"
"x42_62","ITG_L -- subcallosal_ACC_L",-0.000406265129089404,"101","101"
"x4_20","SFG_pole_L -- RG_L",-0.0004062150423055093,"101","101"
"x10_48","IFG_opercularis_L -- FuG_L",-0.0004038244920551374,"101","101"
"x4_40","SFG_pole_L -- MTG_L_pole",-0.0004022224998533189,"101","101"
"x66_72","dorsal_ACC_L -- Amyg_L",-0.0003930605744182594,"101","101"
"x4_50","SFG_pole_L -- SOG_L",-0.00038305060507619516,"101","101"
"x4_6","SFG_pole_L -- MFG_L",-0.0003706802000163771,"101","101"
"x4_30","SFG_pole_L -- AG_L",-0.00037025491899218756,"101","101"
"x76_183","Caud_L -- PSTG_L",-0.00036799703386386994,"101","101"
"x38_64","MTG_L -- subgenual_ACC_L",-0.00036427625913429103,"101","101"
"x40_64","MTG_L_pole -- subgenual_ACC_L",-0.00036370953328277946,"101","101"
"x52_60","MOG_L -- rostral_ACC_L",-0.00036304287484152534,"101","101"
"x30_46","AG_L -- ENT_L",-0.000360069751805233,"101","101"
"x34_187","STG_L -- PSIG_L",-0.0003509843673580982,"101","101"
"x52_76","MOG_L -- Caud_L",-0.00033638772935795544,"101","101"
"x4_48","SFG_pole_L -- FuG_L",-0.00033229043164237007,"101","101"
"x18_32","MFOG_L -- PrCu_L",-0.00033181342013207825,"101","101"
"x6_40","MFG_L -- MTG_L_pole",-0.0003233440304434436,"101","101"
"x44_76","PHG_L -- Caud_L",-0.0003119566939137475,"101","101"
"x58_62","LG_L -- subcallosal_ACC_L",-0.0003105485662372661,"101","101"
"x74_183","Hippo_L -- PSTG_L",-0.0003082812386599884,"101","101"
"x60_185","rostral_ACC_L -- PSMG_L",-0.00027858102006106427,"101","101"
"x48_62","FuG_L -- subcallosal_ACC_L",-0.00027184343363646584,"101","101"
"x16_64","LFOG_L -- subgenual_ACC_L",-0.00026212030435210875,"101","101"
"x4_36","SFG_pole_L -- STG_L_pole",-0.0002616094465460461,"101","101"
"x42_64","ITG_L -- subgenual_ACC_L",-0.0002609690014729795,"101","101"
"x54_62","IOG_L -- subcallosal_ACC_L",-0.0002509121852532319,"101","101"
"x2_64","SFG_PFC_L -- subgenual_ACC_L",-0.00024718628407664,"101","101"
"x4_78","SFG_pole_L -- Put_L",-0.00024132130521552567,"101","101"
"x2_40","SFG_PFC_L -- MTG_L_pole",-0.0002350490388881952,"101","101"
"x0_18","SFG_L -- MFOG_L",-0.00023062338040885094,"101","101"
"x46_76","ENT_L -- Caud_L",-0.00022957354357061227,"101","101"
"x50_76","SOG_L -- Caud_L",-0.00022925750298027217,"101","101"
"x2_44","SFG_PFC_L -- PHG_L",-0.00022832097595289324,"101","101"
"x62_72","subcallosal_ACC_L -- Amyg_L",-0.00022604545389000953,"101","101"
"x56_64","Cu_L -- subgenual_ACC_L",-0.00022552425200951138,"101","101"
"x46_185","ENT_L -- PSMG_L",-0.00022384764434855392,"101","101"
"x4_32","SFG_pole_L -- PrCu_L",-0.00022002909010535488,"101","101"
"x42_60","ITG_L -- rostral_ACC_L",-0.00021706230511386344,"101","101"
"x52_62","MOG_L -- subcallosal_ACC_L",-0.0002168624629387104,"101","101"
"x6_16","MFG_L -- LFOG_L",-0.000213548412745896,"101","101"
"x44_62","PHG_L -- subcallosal_ACC_L",-0.00021286859647374375,"101","101"
"x4_74","SFG_pole_L -- Hippo_L",-0.0002126360576640432,"101","101"
"x28_46","SMG_L -- ENT_L",-0.00020165870341598828,"101","101"
"x4_187","SFG_pole_L -- PSIG_L",-0.0002016146181474156,"101","101"
"x62_187","subcallosal_ACC_L -- PSIG_L",-0.00020045850294498073,"101","101"
"x62_185","subcallosal_ACC_L -- PSMG_L",-0.00019726421330369868,"101","101"
"x18_28","MFOG_L -- SMG_L",-0.0001970388134831147,"101","101"
"x18_183","MFOG_L -- PSTG_L",-0.0001882031452070636,"101","101"
"x44_82","PHG_L -- Thal_L",-0.0001841212196899126,"101","101"
"x6_64","MFG_L -- subgenual_ACC_L",-0.00018401467408465951,"101","101"
"x26_70","SPG_L -- Ins_L",-0.0001778722974381338,"101","101"
"x24_40","PrCG_L -- MTG_L_pole",-0.00017144011915564878,"101","101"
"x16_28","LFOG_L -- SMG_L",-0.00016876189327701168,"101","101"
"x10_74","IFG_opercularis_L -- Hippo_L",-0.0001610673702051365,"101","101"
"x4_68","SFG_pole_L -- PCC_L",-0.0001595217716338626,"101","101"
"x50_62","SOG_L -- subcallosal_ACC_L",-0.00015589703096995533,"101","101"
"x38_60","MTG_L -- rostral_ACC_L",-0.00015422536813105078,"101","101"
"x28_64","SMG_L -- subgenual_ACC_L",-0.00014700291128886604,"101","101"
"x64_74","subgenual_ACC_L -- Hippo_L",-0.00012167473732209841,"101","101"
"x60_72","rostral_ACC_L -- Amyg_L",-0.00012137382738305587,"101","101"
"x4_28","SFG_pole_L -- SMG_L",-0.00012064146013506856,"101","101"
"x46_66","ENT_L -- dorsal_ACC_L",-0.00011515521941925993,"101","101"
"x10_76","IFG_opercularis_L -- Caud_L",-0.0001063914861804114,"101","101"
"x0_74","SFG_L -- Hippo_L",-0.00010115428804233834,"101","101"
"x66_74","dorsal_ACC_L -- Hippo_L",-0.00010060257624226984,"101","101"
"x62_74","subcallosal_ACC_L -- Hippo_L",-9.720091688076442e-5,"101","101"
"x0_46","SFG_L -- ENT_L",-9.52028474516797e-5,"101","101"
"x60_74","rostral_ACC_L -- Hippo_L",-9.156378446750607e-5,"101","101"
"x4_10","SFG_pole_L -- IFG_opercularis_L",-8.857943285501823e-5,"101","101"
"x40_60","MTG_L_pole -- rostral_ACC_L",-8.50900216241545e-5,"101","101"
"x24_46","PrCG_L -- ENT_L",-8.28924891650124e-5,"101","101"
"x62_80","subcallosal_ACC_L -- GP_L",-8.28560585069729e-5,"101","101"
"x30_64","AG_L -- subgenual_ACC_L",-7.350902668230759e-5,"101","101"
"x62_70","subcallosal_ACC_L -- Ins_L",-6.998025478548738e-5,"101","101"
"x62_82","subcallosal_ACC_L -- Thal_L",-6.587509374057256e-5,"101","101"
"x32_64","PrCu_L -- subgenual_ACC_L",-6.389002361210701e-5,"101","101"
"x18_24","MFOG_L -- PrCG_L",-5.939385003662439e-5,"101","101"
"x60_183","rostral_ACC_L -- PSTG_L",-5.572283494791516e-5,"101","101"
"x62_183","subcallosal_ACC_L -- PSTG_L",-5.433254334893906e-5,"101","101"
"x24_74","PrCG_L -- Hippo_L",-5.1509234342929174e-5,"101","101"
"x44_60","PHG_L -- rostral_ACC_L",-4.95157288237946e-5,"101","101"
"x4_62","SFG_pole_L -- subcallosal_ACC_L",-4.895807108770939e-5,"101","101"
"x28_62","SMG_L -- subcallosal_ACC_L",-4.501269719139873e-5,"101","101"
"x58_64","LG_L -- subgenual_ACC_L",-4.1468388493699535e-5,"101","101"
"x8_64","MFG_DPFC_L -- subgenual_ACC_L",-4.144240638968308e-5,"101","101"
"x52_64","MOG_L -- subgenual_ACC_L",-3.9961411405694104e-5,"101","101"
"x6_18","MFG_L -- MFOG_L",-3.818462217156363e-5,"101","101"
"x2_62","SFG_PFC_L -- subcallosal_ACC_L",-3.5370274363174136e-5,"101","101"
"x0_64","SFG_L -- subgenual_ACC_L",-2.9325149618320515e-5,"101","101"
"x32_46","PrCu_L -- ENT_L",-7.718192372944436e-6,"101","101"
"x4_44","SFG_pole_L -- PHG_L",-7.452563412719344e-6,"101","101"
"x34_64","STG_L -- subgenual_ACC_L",-2.728879571355716e-6,"101","101"
"x2_46","SFG_PFC_L -- ENT_L",0.0,"101","101"
"x4_46","SFG_pole_L -- ENT_L",0.0,"101","101"
"x6_46","MFG_L -- ENT_L",0.0,"101","101"
"x8_46","MFG_DPFC_L -- ENT_L",0.0,"101","101"
"x10_46","IFG_opercularis_L -- ENT_L",0.0,"101","101"
"x12_46","IFG_orbitalis_L -- ENT_L",0.0,"101","101"
"x14_46","IFG_triangularis_L -- ENT_L",0.0,"101","101"
"x18_46","MFOG_L -- ENT_L",0.0,"101","101"
"x46_60","ENT_L -- rostral_ACC_L",0.0,"101","101"
"x46_62","ENT_L -- subcallosal_ACC_L",0.0,"101","101"
"x46_64","ENT_L -- subgenual_ACC_L",0.0,"101","101"
"x4_72","SFG_pole_L -- Amyg_L",0.0,"101","101"
"x46_68","ENT_L -- PCC_L",1.514629820327869e-6,"101","101"
"x40_66","MTG_L_pole -- dorsal_ACC_L",3.5157701870744278e-6,"101","101"
"x26_62","SPG_L -- subcallosal_ACC_L",5.5657162329780015e-6,"101","101"
"x22_46","PoCG_L -- ENT_L",7.2475376529799446e-6,"101","101"
"x10_64","IFG_opercularis_L -- subgenual_ACC_L",8.728384384075113e-6,"101","101"
"x10_62","IFG_opercularis_L -- subcallosal_ACC_L",1.322186144690915e-5,"101","101"
"x36_60","STG_L_pole -- rostral_ACC_L",1.4367150924667923e-5,"101","101"
"x30_62","AG_L -- subcallosal_ACC_L",1.7556687537916105e-5,"101","101"
"x6_44","MFG_L -- PHG_L",1.8884476357989073e-5,"101","101"
"x4_64","SFG_pole_L -- subgenual_ACC_L",1.950264903533359e-5,"101","101"
"x64_181","subgenual_ACC_L -- PIns_L",2.6039727262854566e-5,"101","101"
"x14_62","IFG_triangularis_L -- subcallosal_ACC_L",2.6763065244826053e-5,"101","101"
"x6_62","MFG_L -- subcallosal_ACC_L",2.8099063639414688e-5,"101","101"
"x8_72","MFG_DPFC_L -- Amyg_L",3.0005449782684345e-5,"101","101"
"x26_46","SPG_L -- ENT_L",3.016605605145501e-5,"101","101"
"x4_18","SFG_pole_L -- MFOG_L",3.03151890998987e-5,"101","101"
"x60_187","rostral_ACC_L -- PSIG_L",3.455031191243865e-5,"101","101"
"x64_70","subgenual_ACC_L -- Ins_L",3.611522341782708e-5,"101","101"
"x4_26","SFG_pole_L -- SPG_L",4.871459140509921e-5,"101","101"
"x18_26","MFOG_L -- SPG_L",5.501344765255363e-5,"101","101"
"x64_185","subgenual_ACC_L -- PSMG_L",5.9064611721321644e-5,"101","101"
"x46_54","ENT_L -- IOG_L",5.983396187322884e-5,"101","101"
"x14_18","IFG_triangularis_L -- MFOG_L",6.472931953553193e-5,"101","101"
"x14_72","IFG_triangularis_L -- Amyg_L",6.728623220547638e-5,"101","101"
"x14_64","IFG_triangularis_L -- subgenual_ACC_L",7.405603248231625e-5,"101","101"
"x12_64","IFG_orbitalis_L -- subgenual_ACC_L",8.454158338380578e-5,"101","101"
"x8_62","MFG_DPFC_L -- subcallosal_ACC_L",8.59735104336933e-5,"101","101"
"x46_70","ENT_L -- Ins_L",9.417132966875997e-5,"101","101"
"x54_64","IOG_L -- subgenual_ACC_L",9.802335804108013e-5,"101","101"
"x10_44","IFG_opercularis_L -- PHG_L",0.0001002534860119733,"101","101"
"x58_60","LG_L -- rostral_ACC_L",0.00010158131044241494,"101","101"
"x16_46","LFOG_L -- ENT_L",0.00010576884623064,"101","101"
"x16_66","LFOG_L -- dorsal_ACC_L",0.00011029720301941318,"101","101"
"x20_46","RG_L -- ENT_L",0.00011323988632016295,"101","101"
"x6_60","MFG_L -- rostral_ACC_L",0.00011335303204084293,"101","101"
"x48_64","FuG_L -- subgenual_ACC_L",0.00013461354369244147,"101","101"
"x32_48","PrCu_L -- FuG_L",0.0001401470484222206,"101","101"
"x12_62","IFG_orbitalis_L -- subcallosal_ACC_L",0.0001422358291253952,"101","101"
"x18_30","MFOG_L -- AG_L",0.00015128177707501405,"101","101"
"x10_18","IFG_opercularis_L -- MFOG_L",0.00017115203048755103,"101","101"
"x16_44","LFOG_L -- PHG_L",0.00018369293870949545,"101","101"
"x64_187","subgenual_ACC_L -- PSIG_L",0.00018443387191409573,"101","101"
"x0_44","SFG_L -- PHG_L",0.00019008821606443245,"101","101"
"x72_185","Amyg_L -- PSMG_L",0.0001943626813969868,"101","101"
"x34_60","STG_L -- rostral_ACC_L",0.00019923092081588424,"101","101"
"x6_74","MFG_L -- Hippo_L",0.00020528693147554128,"101","101"
"x6_20","MFG_L -- RG_L",0.0002066581432599693,"101","101"
"x22_32","PoCG_L -- PrCu_L",0.00020707610226285811,"101","101"
"x0_60","SFG_L -- rostral_ACC_L",0.00021715477699469645,"101","101"
"x22_64","PoCG_L -- subgenual_ACC_L",0.0002265673550626526,"101","101"
"x60_76","rostral_ACC_L -- Caud_L",0.0002630465404629935,"101","101"
"x6_68","MFG_L -- PCC_L",0.00027045477284114974,"101","101"
"x14_44","IFG_triangularis_L -- PHG_L",0.0002714620445221061,"101","101"
"x0_40","SFG_L -- MTG_L_pole",0.0002836525569534142,"101","101"
"x58_74","LG_L -- Hippo_L",0.00029140976185246215,"101","101"
"x46_50","ENT_L -- SOG_L",0.00029172579857679985,"101","101"
"x80_181","GP_L -- PIns_L",0.0002946518412503881,"101","101"
"x12_44","IFG_orbitalis_L -- PHG_L",0.00030909773582514456,"101","101"
"x16_50","LFOG_L -- SOG_L",0.0003322871704113778,"101","101"
"x46_181","ENT_L -- PIns_L",0.0003476321092646083,"101","101"
"x8_40","MFG_DPFC_L -- MTG_L_pole",0.0003499598403105442,"101","101"
"x8_36","MFG_DPFC_L -- STG_L_pole",0.00035932996964018734,"101","101"
"x4_14","SFG_pole_L -- IFG_triangularis_L",0.00039005807786918347,"101","101"
"x8_50","MFG_DPFC_L -- SOG_L",0.00039349272285979584,"101","101"
"x46_52","ENT_L -- MOG_L",0.00040005495832106216,"101","101"
"x46_80","ENT_L -- GP_L",0.0004044345247734116,"101","101"
"x48_60","FuG_L -- rostral_ACC_L",0.0004118874576121939,"101","101"
"x16_68","LFOG_L -- PCC_L",0.000424516191765168,"101","101"
"x16_32","LFOG_L -- PrCu_L",0.00044361858223888607,"101","101"
"x54_60","IOG_L -- rostral_ACC_L",0.0004470190128565317,"101","101"
"x0_16","SFG_L -- LFOG_L",0.0004515703918633663,"101","101"
"x46_56","ENT_L -- Cu_L",0.0004911863028559886,"101","101"
"x22_62","PoCG_L -- subcallosal_ACC_L",0.0005001555670309778,"101","101"
"x50_60","SOG_L -- rostral_ACC_L",0.0005329595244861122,"101","101"
"x0_30","SFG_L -- AG_L",0.0005577571254481134,"101","101"
"x4_16","SFG_pole_L -- LFOG_L",0.0006012825887125523,"101","101"
"x22_44","PoCG_L -- PHG_L",0.000634488429873621,"101","101"
"x20_28","RG_L -- SMG_L",0.000635323426444578,"101","101"
"x28_44","SMG_L -- PHG_L",0.0006458957295458835,"101","101"
"x6_58","MFG_L -- LG_L",0.0006568984298896642,"101","101"
"x28_56","SMG_L -- Cu_L",0.0006589176529491818,"101","101"
"x18_68","MFOG_L -- PCC_L",0.0006655743647632433,"101","101"
"x80_185","GP_L -- PSMG_L",0.0006928267088066588,"101","101"
"x6_56","MFG_L -- Cu_L",0.0006947943507858206,"101","101"
"x56_74","Cu_L -- Hippo_L",0.0007047604802579795,"101","101"
"x72_187","Amyg_L -- PSIG_L",0.0007401344727779337,"101","101"
"x0_70","SFG_L -- Ins_L",0.0007607078442848753,"101","101"
"x2_50","SFG_PFC_L -- SOG_L",0.000784103926869145,"101","101"
"x10_40","IFG_opercularis_L -- MTG_L_pole",0.0007918084977044303,"101","101"
"x24_44","PrCG_L -- PHG_L",0.0008383449335466033,"101","101"
"x16_26","LFOG_L -- SPG_L",0.0008505150997001886,"101","101"
"x2_181","SFG_PFC_L -- PIns_L",0.000850810048593461,"101","101"
"x14_56","IFG_triangularis_L -- Cu_L",0.0008597283285777317,"101","101"
"x70_187","Ins_L -- PSIG_L",0.0008699714683091896,"101","101"
"x14_26","IFG_triangularis_L -- SPG_L",0.0008743708125831952,"101","101"
"x0_42","SFG_L -- ITG_L",0.00087889626535021,"101","101"
"x38_66","MTG_L -- dorsal_ACC_L",0.000907415972849553,"101","101"
"x22_60","PoCG_L -- rostral_ACC_L",0.0009442128495982029,"101","101"
"x46_78","ENT_L -- Put_L",0.000969593010403174,"101","101"
"x24_64","PrCG_L -- subgenual_ACC_L",0.0010201510049645574,"101","101"
"x44_78","PHG_L -- Put_L",0.0010723474313508463,"101","101"
"x32_62","PrCu_L -- subcallosal_ACC_L",0.001134864784016129,"101","101"
"x8_18","MFG_DPFC_L -- MFOG_L",0.0011899678642818233,"101","101"
"x26_44","SPG_L -- PHG_L",0.0011905287309001,"101","101"
"x10_60","IFG_opercularis_L -- rostral_ACC_L",0.0012276353273652965,"101","101"
"x8_20","MFG_DPFC_L -- RG_L",0.0013458290499196853,"101","101"
"x2_66","SFG_PFC_L -- dorsal_ACC_L",0.0014005159351484103,"101","101"
"x0_58","SFG_L -- LG_L",0.0014017403061420206,"101","101"
"x0_62","SFG_L -- subcallosal_ACC_L",0.0014265346986051886,"101","101"
"x18_60","MFOG_L -- rostral_ACC_L",0.001475510175821185,"101","101"
"x26_58","SPG_L -- LG_L",0.0014759515952571206,"101","101"
"x36_187","STG_L_pole -- PSIG_L",0.0015937499209954626,"101","101"
"x16_80","LFOG_L -- GP_L",0.0016323811712363279,"101","101"
"x12_18","IFG_orbitalis_L -- MFOG_L",0.001636376488261048,"101","101"
"x44_56","PHG_L -- Cu_L",0.0016428073283371273,"101","101"
"x36_46","STG_L_pole -- ENT_L",0.0016907771301739472,"101","101"
"x36_181","STG_L_pole -- PIns_L",0.0017045272273202442,"101","101"
"x48_76","FuG_L -- Caud_L",0.0017355774444037387,"101","101"
"x74_80","Hippo_L -- GP_L",0.0017465668760052034,"101","101"
"x46_82","ENT_L -- Thal_L",0.0018427595961166877,"101","101"
"x30_74","AG_L -- Hippo_L",0.0019450357819616269,"101","101"
"x12_60","IFG_orbitalis_L -- rostral_ACC_L",0.00197874605118153,"101","101"
"x74_76","Hippo_L -- Caud_L",0.0019838717012487577,"101","101"
"x14_16","IFG_triangularis_L -- LFOG_L",0.0020096545868630218,"101","101"
"x44_183","PHG_L -- PSTG_L",0.0020386064261743732,"101","101"
"x40_68","MTG_L_pole -- PCC_L",0.0020714799879407546,"101","101"
"x38_46","MTG_L -- ENT_L",0.002081694620208643,"101","101"
"x4_12","SFG_pole_L -- IFG_orbitalis_L",0.0021080021316677213,"101","101"
"x20_24","RG_L -- PrCG_L",0.0021137813728028545,"101","101"
"x2_82","SFG_PFC_L -- Thal_L",0.0021234187440219935,"101","101"
"x20_50","RG_L -- SOG_L",0.0021304740945027175,"101","101"
"x6_34","MFG_L -- STG_L",0.0022314804163490803,"101","101"
"x8_34","MFG_DPFC_L -- STG_L",0.002313842088138827,"101","101"
"x16_60","LFOG_L -- rostral_ACC_L",0.0023338047209315147,"101","101"
"x50_74","SOG_L -- Hippo_L",0.0023502781944081223,"101","101"
"x18_66","MFOG_L -- dorsal_ACC_L",0.002355774789616901,"101","101"
"x32_80","PrCu_L -- GP_L",0.0023735329946592137,"101","101"
"x0_38","SFG_L -- MTG_L",0.0024710844325418918,"101","101"
"x6_38","MFG_L -- MTG_L",0.0025016664342000844,"101","101"
"x0_8","SFG_L -- MFG_DPFC_L",0.002502207983272886,"101","101"
"x4_70","SFG_pole_L -- Ins_L",0.002518595166693815,"101","101"
"x70_181","Ins_L -- PIns_L",0.002552217265324932,"101","101"
"x68_80","PCC_L -- GP_L",0.0026983773267281208,"101","101"
"x44_80","PHG_L -- GP_L",0.0027146149889776872,"101","101"
