"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj","pd_atw_pvalue","pd_atw_pvalue_adj","pd_atw_coef","pd_atw_tscore"
-1.3185401850110312,0.004514868050682878,-3.904664020808225,"x56_140","Cu_L -- CGH_L",-0.516432928516151,"1.0",0.001506500195453121,"0.07244862077521899",0.7462275853466438,4.717765769498635
-0.7260880711956595,0.005049731806642687,-3.8255504385956334,"x56_68","Cu_L -- PCC_L",-0.6779940080859648,"1.0",0.00602112331503871,"0.07244862077521899",0.5926424395686842,3.702476305359295
133.25012383439105,0.005997100560700515,3.7052564027053037,"x158_180","AnsaLenticularis_L -- III_and_IV_ventricle",0.8054387132723748,"1.0",0.04628947997860637,"0.07331767580861208",0.41415224862153366,2.355399087554323
-13.414019208427767,0.007618344104125081,-3.5401360654834226,"x26_140","SPG_L -- CGH_L",-0.5649371308889019,"1.0",0.003435775437104079,"0.07244862077521899",0.6845608535105615,4.100418281039106
37.79140381129531,0.00875918724347584,3.444989476860647,"x86_170","Mynert_L -- LV_frontal_L",0.8435430495171273,"1.0",0.17879099388455305,"0.19667449807699663",0.295830479213076,1.4736882124020079
115.76710497798707,0.012290299763859496,3.2172233326752315,"x92_100","Snigra_L -- CST_L",0.7963622322067414,"1.0",0.08322294470616427,"0.09489030850690079",0.3885871985620194,1.9786458089496382
-1.080710464985212,0.017838009165333547,-2.971215419563511,"x140_148","CGH_L -- PTR_L",-0.6022558925791791,"1.0",0.010509004267590213,"0.07244862077521899",0.6149161127958894,3.321983438510326
-1.6792711850043731,0.019786755191640228,-2.903450227578725,"x26_50","SPG_L -- SOG_L",-0.4110219620091292,"1.0",0.003791086778222246,"0.07244862077521899",0.763910642243745,4.029425423007307
-23.729873255894034,0.02204680017134746,-2.833040426835475,"x138_170","CGC_L -- LV_frontal_L",-0.6760489143272704,"1.0",0.025903385006939925,"0.07244862077521899",0.5313322136769714,2.728561010414901
7.233268677021179,0.02516724305017354,2.747208816501791,"x106_108","PCT_L -- ICP_L",0.5489567833552741,"1.0",0.009953243568543373,"0.07244862077521899",0.644548310074812,3.3585454018370333
15.870060522270004,0.02581037430760626,2.730886845910787,"x64_170","subgenual_ACC_L -- LV_frontal_L",0.22658962236433394,"1.0",0.0028143947693520213,"0.07244862077521899",0.8848466261020792,4.246004739335439
-4.145915585495509,0.02654803332992641,-2.7126729971735015,"x92_132","Snigra_L -- PLIC_L",-0.007881677788164211,"1.0",0.0023219735768968772,"0.07244862077521899",1.0692495275485843,4.388574224617818
80.59010079526163,0.029855635021293972,2.6369218461156225,"x16_76","LFOG_L -- Caud_L",0.588865065014832,"1.0",0.015681041030596293,"0.07244862077521899",0.6020371432855648,3.055852096777239
647.8015381749028,0.02987312913920947,2.636544466783003,"x95_158","cerebellum_L -- AnsaLenticularis_L",0.7321383035060888,"1.0",0.0714686952108498,"0.08441245659460286",0.4425045193985579,2.076809875438409
-11.176239631440685,0.030376374689173577,-2.625784207184846,"x4_122","SFG_pole_L -- GCC_L",-0.6133612140457732,"1.0",0.019467978286304668,"0.07244862077521899",0.5789499915694158,2.914047774670297
-244.27139434893743,0.0320730926156394,-2.5908020682032262,"x106_122","PCT_L -- GCC_L",-0.7108205002194176,"1.0",0.057361135461749826,"0.0790514402618307",0.46862379177411323,2.2179960142441577
1409.1384765678613,0.03301153752189474,2.5722556375371535,"x86_112","Mynert_L -- Pons_L",0.6908754758725899,"1.0",0.0460932442772961,"0.07324896389657967",0.4926021981477234,2.3581206549029345
52.204683115921206,0.03331674556173984,2.5663393824876697,"x82_88","Thal_L -- NucAccumbens_L",0.49792092798122284,"1.0",0.009543223509374926,"0.07244862077521899",0.6705630809672438,3.3869300904203237
-35.61363671160918,0.03357055784450709,-2.5614612639811676,"x20_80","RG_L -- GP_L",-0.7170873020451571,"1.0",0.06534819197600691,"0.08386043327093254",0.45718873989643477,2.1343564669423234
28.0718695855669,0.0357865353933407,2.5203989241432483,"x88_98","NucAccumbens_L -- Midbrain_L",0.4336331353003073,"1.0",0.0073834794853546515,"0.07244862077521899",0.7141256259596883,3.5616001832125987
-13.733143375374409,0.03875354142082409,-2.469286417586177,"x140_185","CGH_L -- PSMG_L",-0.5475090247485431,"1.0",0.014986326113612284,"0.07244862077521899",0.6236126200700949,3.0857242426024967
55.9728126188001,0.041810733965167685,2.4206030220277803,"x110_158","ML_L -- AnsaLenticularis_L",0.5683784173813659,"1.0",0.018664305268632532,"0.07244862077521899",0.6023640022755709,2.9415860527709388
128.2880986162375,0.041881676805582475,2.419516425942785,"x88_112","NucAccumbens_L -- Pons_L",0.5705730884423117,"1.0",0.018996949345072064,"0.07244862077521899",0.600421191086016,2.9300412150236004
2757.4459298533698,0.042538524240885014,2.409542973927568,"x64_92","subgenual_ACC_L -- Snigra_L",0.27282964500337137,"1.0",0.005006498899040404,"0.07244862077521899",0.8151584296301463,3.8316038775021553
27.25597127585781,0.042940515971999715,2.4035153977826176,"x88_92","NucAccumbens_L -- Snigra_L",0.5501996893422898,"1.0",0.01685175730479841,"0.07244862077521899",0.6159961059832216,3.008509734237876
20.50511217529386,0.04350830502117845,2.39509783747982,"x98_158","Midbrain_L -- AnsaLenticularis_L",0.5575321381586644,"1.0",0.017953166291762003,"0.07244862077521899",0.60929694136386,2.9670014807458838
24.33358093081437,0.04362568569243668,2.3933714364313086,"x70_130","Ins_L -- ALIC_L",0.6188837465560635,"1.0",0.029155234012698424,"0.07244862077521899",0.5549541630636396,2.652219505116767
