"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-748.975333026534,0.0012926731311065124,-4.598830822177184,"x151_153","SS_R -- SFO_R",-0.8375470502488953,"1.0"
-739.0981127737713,0.0014442029947000713,-4.521249543209977,"x43_153","ITG_R -- SFO_R",-0.8332533249068593,"1.0"
-1355.0037639156872,0.001544612048457201,-4.474500769696083,"x153_188","SFO_R -- PSIG_R",-0.8305910073154694,"1.0"
-63.5660108412073,0.001973974339216872,-4.305739185639031,"x135_153","RLIC_R -- SFO_R",-0.82048484142783,"1.0"
-8.789886611054994,0.0019803591934558435,-4.3035359499801755,"x35_179","STG_R -- LV_temporal_R",-0.8203475648561654,"1.0"
-5.845721809358333,0.002238866863281968,-4.220176093386949,"x13_179","IFG_orbitalis_R -- LV_temporal_R",-0.8150478144601396,"1.0"
-696.9295646015853,0.0025759683643453196,-4.1256948685838735,"x35_153","STG_R -- SFO_R",-0.8087832061192525,"1.0"
-1.4783612938457102,0.002774714869233292,-4.075969044883576,"x56_68","Cu_L -- PCC_L",-0.8053714180919223,"1.0"
-896.8469767440861,0.002993628321755208,-4.025399138726054,"x39_153","MTG_R -- SFO_R",-0.801817642111352,"1.0"
-114.99628689509747,0.003146904856540806,-3.9922747395102602,"x3_179","SFG_PFC_R -- LV_temporal_R",-0.7994427485182969,"1.0"
252.94558876214282,0.00318378608438272,3.9845597134024446,"x158_180","AnsaLenticularis_L -- III_and_IV_ventricle",0.7988841680849718,"1.0"
1002.7280734894357,0.0032528831892846004,3.970357336147885,"x52_111","MOG_L -- ML_R",0.7978504616368193,"1.0"
-0.7049573447874262,0.0034946948407279794,-3.9230579658221965,"x56_149","Cu_L -- PTR_R",-0.7943564165703502,"1.0"
-771.4807243327576,0.003708614144193758,-3.884017860609728,"x116_182","ACR_L -- PIns_R",-0.7914118175493726,"1.0"
-1.3794226857531677,0.0039027131865663213,-3.850603350208747,"x51_56","SOG_R -- Cu_L",-0.7888469848639987,"1.0"
504.36595421497566,0.00398989475841346,3.8361625095979224,"x19_32","MFOG_R -- PrCu_L",0.787725615785489,"1.0"
57.372788328321505,0.004815776672662769,3.713908320958333,"x92_107","Snigra_L -- PCT_R",0.7779099703922089,"1.0"
-1185.2707354241516,0.00486126958878846,-3.7078312175490016,"x41_153","MTG_R_pole -- SFO_R",-0.7774066101546604,"1.0"
-63.46706627855436,0.004992883450980555,-3.6905814251303073,"x3_41","SFG_PFC_R -- MTG_R_pole",-0.7759696500801007,"1.0"
-3.2491275752131696,0.005156375369325258,-3.669808369815911,"x13_75","IFG_orbitalis_R -- Hippo_R",-0.7742230105356906,"1.0"
2.178532538996844,0.005209788186872118,3.663171719470704,"x23_103","PoCG_R -- SCP_R",0.7736612309377903,"1.0"
695.3502320756138,0.005463685729333455,3.632573115815084,"x11_105","IFG_opercularis_R -- MCP_R",0.7710473387681561,"1.0"
-815.6865921568591,0.005578380536555527,-3.619237453506789,"x1_75","SFG_R -- Hippo_R",-0.7698957960981254,"1.0"
-877.5046045125109,0.00580952751052731,-3.59321579156091,"x2_182","SFG_PFC_L -- PIns_R",-0.7676269628303445,"1.0"
-538.6153087384351,0.005813386193363753,-3.5927906778251173,"x153_186","SFO_R -- PSMG_R",-0.767589655529723,"1.0"
-1486.7410157058598,0.005830133495434709,-3.5909490429626625,"x22_55","PoCG_L -- IOG_R",-0.7674279464528142,"1.0"
51.57363175931047,0.00589967003616506,3.5833613344866646,"x23_109","PoCG_R -- ICP_R",0.7667601420335246,"1.0"
-1125.599674769936,0.006061683150521017,-3.566040836210286,"x50_153","SOG_L -- SFO_R",-0.765226363150483,"1.0"
-872.7206075477673,0.006082320693395446,-3.563869465254865,"x55_153","IOG_R -- SFO_R",-0.7650331575672316,"1.0"
-35.838271162573015,0.006221890477008235,-3.549384533096904,"x3_35","SFG_PFC_R -- STG_R",-0.7637390055226112,"1.0"
-14.177638242255236,0.006434489784204102,-3.5279625442535414,"x157_179","UNC_R -- LV_temporal_R",-0.7618080414268864,"1.0"
1310.7264763552741,0.006525108152761983,3.5190561630157493,"x18_37","MFOG_L -- STG_R_pole",0.7609991998638715,"1.0"
-152.5270055770925,0.006819967559161313,-3.4909478930528994,"x9_153","MFG_DPFC_R -- SFO_R",-0.7584230641199395,"1.0"
-2.6428389227917415,0.006906693706770027,-3.482922246452886,"x75_151","Hippo_R -- SS_R",-0.75768091892216,"1.0"
-43.76093399435063,0.00692568009227403,-3.4811793192264164,"x3_157","SFG_PFC_R -- UNC_R",-0.7575193578814226,"1.0"
-7.564120066498364,0.006942529645108555,-3.4796367333725295,"x137_179","EC_R -- LV_temporal_R",-0.7573762513229437,"1.0"
-2.4998734774505125,0.00705780509339178,-3.469187145027916,"x56_140","Cu_L -- CGH_L",-0.756403956770669,"1.0"
-26.559613374626743,0.00711541417329861,-3.4640316637025297,"x26_140","SPG_L -- CGH_L",-0.7559224039103865,"1.0"
-38.08628249855053,0.0071200326126120775,-3.4636202479821563,"x9_179","MFG_DPFC_R -- LV_temporal_R",-0.755883922259484,"1.0"
-29.260371977940025,0.007261496944842688,-3.4511518532307606,"x9_75","MFG_DPFC_R -- Hippo_R",-0.7547139693937466,"1.0"
-5.723921695924841,0.007271054463612677,-3.4503186518628883,"x117_157","ACR_R -- UNC_R",-0.7546355294940068,"1.0"
213.63289924567746,0.007450862468402868,3.434853310364819,"x92_100","Snigra_L -- CST_L",0.7531736876253292,"1.0"
