"perm_score","actual_score","actual_score_rank","pos_perm_coef","neg_perm_coef"
-0.1564493943956303,-3.2852086359481922,72,0.7157880305957723,-0.45696595667522605
-0.4503287693508241,-3.2852086359481922,72,0.6620613805598621,-0.4266931113847378
-0.6009960517368912,-3.2852086359481922,72,0.6304455345371365,-0.42187803849666244
-0.6557728044876849,-3.2852086359481922,72,0.6107129131239801,-0.4105893386574467
-0.7125242462712087,-3.2852086359481922,72,0.6005104171999132,-0.4064758433389198
-0.7257728255152189,-3.2852086359481922,72,0.6004706535618055,-0.3953172195556754
-0.7522441885522478,-3.2852086359481922,72,0.6004646129734962,-0.39141772635882804
-0.8662670780679588,-3.2852086359481922,72,0.5941637121834492,-0.3886304848815999
-1.276546085733541,-3.2852086359481922,72,0.5894179022735825,-0.3812040987268946
-1.2820823271275767,-3.2852086359481922,72,0.5882158811058236,-0.37386870305926867
-1.3013750095717023,-3.2852086359481922,72,0.5874973095301997,-0.3719772410253425
-1.3200232960864537,-3.2852086359481922,72,0.5871528962728211,-0.37146263788445055
-1.3200588331992997,-3.2852086359481922,72,0.5841377136932479,-0.36827328759816
-1.378357026147796,-3.2852086359481922,72,0.5770764064086923,-0.365788700639047
-1.5313321091089902,-3.2852086359481922,72,0.5735297468957685,-0.3656299266713002
-1.5457040283511643,-3.2852086359481922,72,0.5615677029697755,-0.3647867972752742
-1.56181593395602,-3.2852086359481922,72,0.557664917126645,-0.3631451739123592
-1.5637951671250183,-3.2852086359481922,72,0.5529187902487946,-0.3604016480375113
-1.6058804413008654,-3.2852086359481922,72,0.5513976032505752,-0.3598948691474646
-1.6189867733217036,-3.2852086359481922,72,0.5512610602218487,-0.35742818476558674
-1.6246001492146738,-3.2852086359481922,72,0.5487210602454787,-0.35656466957809496
-1.6852785799150005,-3.2852086359481922,72,0.5456091018318644,-0.35449082563093665
-1.7350160042098144,-3.2852086359481922,72,0.5444381746966245,-0.35069327197794786
-1.7561916640082444,-3.2852086359481922,72,0.5421691115771403,-0.34958983554663514
-1.8149226046684752,-3.2852086359481922,72,0.5363260207469819,-0.346938827730916
-1.8797382216223704,-3.2852086359481922,72,0.5346507021404878,-0.34447668000809506
-1.909333251118226,-3.2852086359481922,72,0.530581560139458,-0.34073738292985645
-1.922898468614543,-3.2852086359481922,72,0.5229686758180538,-0.3368770114282692
-1.9730170810910204,-3.2852086359481922,72,0.5219799962090621,-0.3366926401797347
-2.0060584134484487,-3.2852086359481922,72,0.5208757117742707,-0.335856770828527
-2.0770611679523086,-3.2852086359481922,72,0.5198107073741917,-0.33331030632731323
-2.1444678849764007,-3.2852086359481922,72,0.5193135107483714,-0.3326933657330167
-2.161028951579655,-3.2852086359481922,72,0.5157971494125524,-0.3312380093133865
-2.1745368562885035,-3.2852086359481922,72,0.512871743845059,-0.33036741145204873
-2.1765535878772173,-3.2852086359481922,72,0.5119899049944251,-0.32997999358946406
-2.1898695452253873,-3.2852086359481922,72,0.5086741046510234,-0.3275562429198561
-2.2223810385477014,-3.2852086359481922,72,0.5086449319376206,-0.3270645794269929
-2.257715580099094,-3.2852086359481922,72,0.5079243461013507,-0.3254278912862821
-2.2718165128983485,-3.2852086359481922,72,0.5072439335251672,-0.32507874240725043
-2.3073912927751623,-3.2852086359481922,72,0.5072108089382513,-0.3249859004488656
-2.3408029626758937,-3.2852086359481922,72,0.5049976074879758,-0.3221316434721159
-2.511289770513115,-3.2852086359481922,72,0.5041553017372844,-0.3217068708293245
-2.5505785902054283,-3.2852086359481922,72,0.5029548251162204,-0.3207915644802214
-2.558809333167083,-3.2852086359481922,72,0.5029064950651387,-0.3171967602502564
-2.5638061913883403,-3.2852086359481922,72,0.49813372627905367,-0.3140628874279503
-2.582888107315369,-3.2852086359481922,72,0.49487724825141716,-0.31270120266042745
-2.597592968457233,-3.2852086359481922,72,0.49350024791225544,-0.31246409644717815
-2.6264911983828108,-3.2852086359481922,72,0.48904736299989254,-0.31202493477847815
-2.650011860957262,-3.2852086359481922,72,0.4848442270622212,-0.3113651247877488
-2.7131676388045207,-3.2852086359481922,72,0.4817918510281342,-0.3095110298149788
-2.7157906641481877,-3.2852086359481922,72,0.48008287909591224,-0.3087226556462606
-2.7160989707844494,-3.2852086359481922,72,0.4781628197840904,-0.30807645950273
-2.73980860807037,-3.2852086359481922,72,0.4749921566465452,-0.30705003348150983
-2.7410346800592458,-3.2852086359481922,72,0.47369858964510514,-0.30313337620338493
-2.746789792281046,-3.2852086359481922,72,0.4715643279352935,-0.2993146427484715
-2.8042149214726004,-3.2852086359481922,72,0.47049779919904683,-0.29809879914582965
-2.8078740214780225,-3.2852086359481922,72,0.4703711677541224,-0.29359493051203206
-2.812447893850193,-3.2852086359481922,72,0.4686019893105665,-0.2928651629402721
-2.81388493341902,-3.2852086359481922,72,0.46770016593895875,-0.29180042585630345
-2.81523358866271,-3.2852086359481922,72,0.4610543244442262,-0.2907746259411584
-2.8338512053238993,-3.2852086359481922,72,0.45503309371049755,-0.28989547317309616
-2.921997973885186,-3.2852086359481922,72,0.45129299166871084,-0.2881191470605083
-3.0278968478818364,-3.2852086359481922,72,0.4508959595890788,-0.2874408265192847
-3.0298314384015663,-3.2852086359481922,72,0.44510019487739255,-0.28628084449228786
-3.0374101483227,-3.2852086359481922,72,0.44369193893351505,-0.28605922213736734
-3.094418007485702,-3.2852086359481922,72,0.4431132769385428,-0.2857335114104177
-3.1116861303064853,-3.2852086359481922,72,0.44110041672539335,-0.28275124752110625
-3.1225352357200244,-3.2852086359481922,72,0.440416145270725,-0.28190594403190294
-3.1639921656544643,-3.2852086359481922,72,0.4397280229215697,-0.2816174359985803
